,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,relative_change_accuracies,relative_change_errs,mean_relative_change_accuracies,mean_relative_change_errs,value_accuracies,value_errs,mean_value_accuracies,mean_value_errs
0,0,0,0,0.0,0.0,0.0,0.0,2.5582426090258112e-17,5.680645778185564e-17,2.5582426090258112e-17,5.680645778185564e-17
1,1,1,1,0.0027638074290698,0.0023027506280153,0.0013819037145349,0.0011513753140076,0.0027753467654401,0.0023348962106628,0.0013876733827200953,0.001167448105331469
2,2,2,2,0.0043372175177195,0.0035911334612144,0.0023670083155964,0.0019646280297432,0.0043457888754741,0.0036323959824888,0.0023737118803047806,0.0019890973977172667
3,3,3,3,0.0062322321114386,0.006273022140672,0.0033333142645569,0.0030417265574754,0.0062636364280344,0.0063923881811542,0.0033461930172372064,0.003089920093576504
4,4,4,4,0.010040313266107,0.0120912036352156,0.004674714064867,0.0048516219730235,0.0101856538662136,0.0127500099021465,0.004714085187032499,0.005021938055290522
5,5,5,5,0.0112719325626808,0.0133037224675778,0.0057742504811693,0.0062603053887825,0.0114485623286898,0.0139101890220532,0.005836498043975391,0.0065033132164176366
6,6,6,6,0.0148790112819469,0.0171606079255389,0.0070749305955661,0.007817491465462,0.0151971046499449,0.0181961966912255,0.007173727559113897,0.008173725141390198
7,7,7,7,0.0160958661287131,0.0169872262221757,0.0082025475372094,0.0089637083100512,0.0163840653592076,0.0180019978361592,0.008325019784125611,0.009402259228236332
8,8,8,8,0.0171784426653452,0.0199736915852187,0.0091998692181134,0.0101870397850698,0.0175711137816134,0.0217880906471142,0.009352363561624263,0.010778462719222769
9,9,9,9,0.0175086096902148,0.01759527417225,0.0100307432653236,0.0109278632237878,0.0176596408407154,0.0183507369116988,0.01018309128953338,0.011535690138470377
10,10,10,10,0.0185888370186228,0.0201214516122878,0.0108087517883508,0.0117636439863787,0.0188318107904096,0.0216379698356916,0.010969338516885772,0.012454079201854125
11,11,11,11,0.019966403091289,0.0199746237393334,0.0115718893969289,0.012447892299125,0.0201222445250013,0.0210327759978018,0.011732080684228737,0.013168970601516434
12,12,12,12,0.0219766916137898,0.0211196951185859,0.0123722587982259,0.0131149540544681,0.0221198581969984,0.0223508877341349,0.012531140492903334,0.013875271919410162
13,13,13,13,0.0246221618119152,0.0247831480132796,0.0132472518706323,0.0139483964800975,0.0249246521781916,0.0271339044501329,0.013416391327566782,0.014822317100176076
14,14,14,14,0.0260558726264098,0.0260930839364113,0.0141011599210175,0.0147580423105184,0.0263203529051455,0.028548522229043,0.014276655432738702,0.015737397442100544
15,15,15,15,0.0278217713745486,0.0260827259504694,0.0149586981368632,0.0154658350380154,0.0280720277354559,0.0282186832977095,0.015138866201658531,0.016517477808076105
16,16,16,16,0.0284749394685379,0.0283486815950721,0.0157537711563735,0.0162236495413716,0.0289105622562111,0.0318420341858684,0.01594896596957339,0.017418922300887416
17,17,17,17,0.0288150958304323,0.030529532458799,0.0164794003049323,0.017018420814562,0.0292561367090429,0.0340731105169534,0.016688253232877252,0.018344154979557752
18,18,18,18,0.0297941013258151,0.0310396276276311,0.0171801740428735,0.0177563790678815,0.0303120864883162,0.0351057873009884,0.017405297088426676,0.01922634615436989
19,19,19,19,0.030724260190653,0.0286550826302425,0.0178573783502625,0.0183013142459995,0.0309702814177348,0.0310442927878019,0.018083546304892083,0.019817243486041494
20,20,20,20,0.0320278414761832,0.028692751430518,0.0185321623086396,0.0187961445881194,0.0322399829143165,0.031041927362919,0.018757662333912295,0.02035175224208328
21,21,21,21,0.0326437726234979,0.0301825200167799,0.0191735991411332,0.019313707107604,0.0328854697892546,0.0328166314920495,0.019399835400064222,0.020918337662536292
22,22,22,22,0.0328393201639342,0.0288275180567536,0.0197677609247332,0.0197273510619149,0.0329723333655895,0.0307767688499643,0.019989944007260972,0.02134696510546795
23,23,23,23,0.0354175326507846,0.0303223122551017,0.020419834746652,0.0201688077782977,0.0355530343432909,0.0323527105432764,0.020638406104595556,0.021805537832043306
24,24,24,24,0.0365854930024785,0.0296683793403387,0.0210664610768851,0.0205487906407793,0.0366891376212962,0.0316052511506097,0.021280435365263584,0.02219752636478596
25,25,25,25,0.0374652707634898,0.0320335349080895,0.0216971845263699,0.0209905115741374,0.0376620690574292,0.0345107037500153,0.02191049819957765,0.022671110110371706
26,26,26,26,0.0387611758779877,0.0363277419021992,0.0223291842060594,0.0215585571418434,0.0391918327525286,0.0404809902809914,0.02255054762746472,0.023330735301876144
27,27,27,27,0.0401709142158386,0.0384396233768291,0.0229663888492658,0.0221614523645214,0.040525471896762,0.0427458434626405,0.023192509208511052,0.024024132021903444
28,28,28,28,0.0412016863542354,0.0372187624982038,0.0235951922115062,0.0226806699553381,0.0414413181414612,0.040936379407349,0.02382177848206106,0.02460731296622915
29,29,29,29,0.04237638849235,0.0418558770376142,0.0242212320875343,0.0233198435247473,0.0428507124861124,0.0478192909145177,0.024456076282196107,0.025381045564505437
30,30,30,30,0.0440884541175663,0.0428058977867536,0.0248621102175353,0.0239484259202959,0.0446518579089208,0.0490600108863554,0.02510755310886465,0.026144883155532858
31,31,31,31,0.0454635949889696,0.0466890938004297,0.0255059066166426,0.02465907179155,0.0465467390862055,0.0561984317638082,0.025777527670656553,0.027084056549541463
32,32,32,32,0.0451171878181846,0.0456354466994871,0.0261001878651742,0.025294719516033,0.0459407049618877,0.0538573963197451,0.026388533043118105,0.027895369875911274
33,33,33,33,0.0459897885461326,0.0438387109549213,0.0266851761204965,0.0258401310289415,0.0463976685496934,0.0483135675290451,0.026977037028605613,0.028495905101003444
34,34,34,34,0.0452957468068348,0.0434952427756006,0.0272169067115348,0.0263445627931317,0.0455899013871477,0.0473108449930108,0.027508833153135386,0.029033474812203655
35,35,35,35,0.0455675896041141,0.0460408441943912,0.0277266479029953,0.0268916817209445,0.0463378026753516,0.0529455220903311,0.028031860084308063,0.029697698347707198
