,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,relative_change_accuracies,relative_change_errs,mean_relative_change_accuracies,mean_relative_change_errs,value_accuracies,value_errs,mean_value_accuracies,mean_value_errs
0,0,0,0,0.0,0.0,0.0,0.0,8.077592629704382e-17,8.756742138046711e-17,8.077592629704382e-17,8.756742138046712e-17
1,1,1,1,0.0073732114932865,0.0086502023801438,0.0036866057466432,0.0043251011900719,0.007421655964454,0.0088140665054695,0.003710827982227078,0.004407033252734807
2,2,2,2,0.0120321720505948,0.0128894157164955,0.0064684611812938,0.0071798726988798,0.0120466060073232,0.0129951406095679,0.006489420657259146,0.007269735705012514
3,3,3,3,0.0690086585252441,0.0711370083648833,0.0221035105172814,0.0231691566153807,0.069654220527648,0.0731047859179947,0.02228062062485638,0.023728498258258065
4,4,4,4,0.0702515947524154,0.0730991752384257,0.0317331273643082,0.0331551603399897,0.0709583911554242,0.0751117134504796,0.03201617473096996,0.03400514129670237
5,5,5,5,0.0785543198576744,0.082532060726904,0.0395366594465359,0.0413846437378087,0.0791269883103318,0.0845593273786354,0.039867976994196946,0.04243083897702455
6,6,6,6,0.1469572621231327,0.136181230509685,0.0548824598289069,0.0549270132766482,0.1472629268181423,0.1374015523834545,0.055210112683331994,0.05599808374937169
7,7,7,7,0.1487877861965534,0.1364221972592385,0.0666206256248627,0.065113911274472,0.1487402122978221,0.1357023880172558,0.06690137513514327,0.06596112178285721
8,8,8,8,0.1576992608461046,0.1481785830812654,0.0767404739827785,0.0743433192530046,0.1577589246063054,0.149299913029399,0.07699665840971684,0.07522098747691741
9,9,9,9,0.2236764288661179,0.1998707234706312,0.0914340694711124,0.0868960596747672,0.2234852460676042,0.202483090148893,0.09164551717550558,0.08794719774411498
10,10,10,10,0.2266312317956915,0.2011069242763731,0.1037247205915287,0.0972788655476405,0.2269399608982549,0.2045157012231731,0.10394501205939188,0.09854433442402936
11,11,11,11,0.2364569871427287,0.2088117340335938,0.1147857428041287,0.1065732712548033,0.2367337293471393,0.2120132447230928,0.11501073850003751,0.1080000769489513
12,12,12,12,0.2989068234431571,0.2536269658532506,0.1289489028532847,0.1178850939162223,0.2995990391563108,0.2580625978875328,0.12920983855052007,0.11954334779038066
13,13,13,13,0.3007749306791904,0.2551165455603343,0.1412221905551351,0.1276873404622303,0.3014701745625463,0.2592662034516991,0.1415141482656648,0.1295235517661891
14,14,14,14,0.3082398244784244,0.2593308133315177,0.1523566994833544,0.1364635719868495,0.308313600820605,0.2609385235375069,0.15263411176932748,0.13828454988427696
15,15,15,15,0.3635113489801947,0.2969435701576733,0.165553865076907,0.1464935718725259,0.3635055613698804,0.2982955726009153,0.16581357736936203,0.14828523880406685
16,16,16,16,0.3638495553204693,0.3015760701193074,0.1772183174441753,0.1556160717693955,0.3633906088894003,0.3057322149038476,0.17743575569407016,0.15754682563346573
17,17,17,17,0.3724657472764441,0.3077619772802076,0.1880653968793014,0.1640686220755517,0.3720849342146237,0.3101206950537828,0.18824959894521204,0.16602315171237222
18,18,18,18,0.4229082274024754,0.3393919843052964,0.2004255458542053,0.1732961674560646,0.4218657502858486,0.3423070602036293,0.20054518585787712,0.1753012521592805
19,19,19,19,0.423970576359422,0.3416014224841579,0.2116027973794661,0.1817114302074692,0.4226236897942631,0.3458425371262281,0.2116491110546964,0.1838283164076279
20,20,20,20,0.4320796079085466,0.3505282238665553,0.2221016931189461,0.1897503251436162,0.432976138897937,0.3651779181016807,0.22218849333294594,0.19246401172639233
21,21,21,21,0.4795814515731094,0.381854117368853,0.2338053185032262,0.1984823156993087,0.480250902515304,0.3987920201878823,0.23391860284123495,0.20184255756555097
22,22,22,22,0.4809240733433424,0.3824479725654618,0.244549612191927,0.2064808225195763,0.4814017652512916,0.4003282786008452,0.24467874033732437,0.21047237152360726
23,23,23,23,0.4891162953271641,0.388870736710511,0.2547398906558952,0.2140804022775319,0.4916384648845882,0.4145690966980559,0.254968728860127,0.2189764017392093
24,24,24,24,0.5340702523929237,0.4179922965124955,0.2659131051253763,0.2222368780469304,0.538635215680592,0.4525706468295302,0.2663153883329456,0.22832017154282214
25,25,25,25,0.5348780280671392,0.4182773567809951,0.2762579098539056,0.229776896459779,0.5391106255942163,0.4491240626925116,0.2768075128429945,0.23681262889473326
26,26,26,26,0.5410825965074271,0.4207154500150947,0.2860662315818138,0.2368486947396056,0.5442711520809925,0.4506013350337567,0.2867135735555129,0.24473072912210453
27,27,27,27,0.5806648349990744,0.4437435328461233,0.2965876102752874,0.2442377961005526,0.5830300103572652,0.4751616631304459,0.29729630344128977,0.2529604053366881
28,28,28,28,0.5815200661698969,0.4471579913411016,0.3064128673751015,0.2512350442122957,0.5863822332045434,0.4879053005571983,0.30726478377795374,0.2610619534477402
29,29,29,29,0.5874373989017443,0.4501984697168485,0.315780351759323,0.2578671583957808,0.5943820663455428,0.4982157568629327,0.31683535986354,0.2689670802282466
30,30,30,30,0.626705548110275,0.4720202761303866,0.3258101968029021,0.2647753234839939,0.6349901245587816,0.5251607696525165,0.32709841678919294,0.27723139279031983
31,31,31,31,0.6275715018959394,0.471281774962451,0.3352402375870595,0.2712286500926957,0.6338589954378839,0.5167678669023243,0.3366846848719645,0.28471690760631996
32,32,32,32,0.6333586689795055,0.4756646048828341,0.3442741294474367,0.2774236790257302,0.6405802500835756,0.5302819557661315,0.34589364139352846,0.29215827270207184
33,33,33,33,0.669133607285574,0.4920823782260703,0.3538288199720877,0.2837371701786814,0.6765384837415047,0.5457526142041813,0.3556184896978807,0.29961692980507504
34,34,34,34,0.6687490093614583,0.4912948919379539,0.3628265396689269,0.2896673908003749,0.6747758541339374,0.5443798310394653,0.3647372715389109,0.30661015555462906
35,35,35,35,0.6734427067159757,0.4922978896829384,0.3714547665313449,0.2952960157693349,0.6756945533709855,0.5302114978425303,0.3733749738120241,0.3128213039515152
