Derivative_0,Derivative_1,Derivative_2,Derivative_3,Derivative_4,Derivative_5,Derivative_6,Derivative_7,Derivative_8,Derivative_9,Derivative_10
14.6925,-0.3813757369044334,-3.086401155854481,20.13771224371079,-87.41142492904036,382.8606583828707,-1825.2710270273171,8650.238873158522,-37296.573163877154,139823.86662090747,-440485.59637297073
14.55219970703125,-1.5167992693510732,4.321849170833157,-12.019153911184057,53.435140123380606,-288.619027026363,1356.9740156297278,-5070.403619978387,14141.752751052467,-22221.72841684821,-43539.88594284825
13.994200439453126,0.07312018844228943,-0.09975045336678962,7.638535576322915,-52.74186625052322,210.58381552766903,-508.32323460158005,132.05647926348948,5966.835719198803,-38239.157326171335,172506.02623357164
14.021099853515626,0.03642404740111686,2.7103097458190653,-11.764112706258523,24.727590125545746,23.582148047979846,-459.7423708070594,2327.132669204141,-8100.564108819943,25222.263203340266,-115627.24924033905
14.03449951171875,1.0334912820945483,-1.6174654624371836,-2.6673406693562782,33.40297757105879,-145.54761840735512,396.3618950715674,-652.8983283219745,1178.1879835038892,-17314.62463138614,214214.77399279713
14.41469970703125,0.4384589916590488,-2.598725257293832,9.62092805294705,-20.140998952473335,0.26577405322690417,156.17402290671043,-219.46719135565633,-5191.506449983722,61490.58671574977,-472323.2232801614
14.575999755859375,-0.5175586037523187,0.9406163783749816,2.2114686136765562,-20.04322614229435,57.71898632564354,75.43655519532554,-2129.3156830136013,17429.616228310373,-112267.4167168479,677182.7721719062
14.3856005859375,-0.17152517611902457,1.7541702161424972,-5.162022218823533,1.1904022921655142,85.47054409479856,-707.8949083493065,4282.681794889905,-23871.258295244992,136854.20308067757,-835818.9275619833
14.3225,0.4737979827150654,-0.14483163303287286,-4.72409768881248,32.633258290379125,-174.9494391968536,867.6156770699021,-4499.063366823958,26474.58945603765,-170626.39691133474,1105019.9017970795
14.496800537109374,0.42051740249098474,-1.8827300508325102,7.281007134655529,-31.7270436346166,144.2285312352044,-787.4972401122042,5240.393807506509,-36295.354088800756,235887.70704509114,-1410847.8879731796
14.651500244140625,-0.2721002764859602,0.7958027850298502,-4.390719947669191,21.331667837168307,-145.47551338132627,1140.335905311578,-8111.920771801106,50482.88375816009,-283134.22556038445,1498781.9382661425
14.551400146484376,0.02065920735349855,-0.819452815658996,3.4567620955231155,-32.18578272968268,274.0306222124276,-1843.8729750456291,10459.694293873665,-53676.37691750303,268236.83632680733,-1391875.3626220247
14.559000244140625,-0.28080063653749776,0.45221889230467166,-8.383725668738006,68.62444943368783,-404.29233743848295,2004.0335166087405,-9286.741250645007,45002.4405319983,-243805.49425487447,1431468.5801948055
14.455699462890625,-0.11443860314928653,-2.6319814216453423,16.86179843962497,-80.10638973307746,332.9503927403806,-1412.3676649823276,7268.7314236175525,-44688.58844901203,282802.3670816611,-1680892.6543830468
14.413599853515626,-1.0826904577177934,3.5711275654693893,-12.607695449641328,42.37921468606599,-186.63063458193272,1261.649189163401,-9171.281521745526,59348.58831495034,-335563.48328194773,1681050.4318504345
14.01530029296875,0.23105395541901877,-1.0669843910043986,2.982746366353209,-26.278358869407075,277.5041640819024,-2112.27673188232,12661.843981872345,-64098.31839235496,282860.4101681931,-1091111.016791148
14.10030029296875,-0.161467666082331,0.030306675405770242,-6.68452160942688,75.8097179357914,-499.55901964240564,2545.7553563688703,-10918.609568336326,39960.211229844674,-118536.90094493295,219807.75397681742
14.040899658203125,-0.15031846327029197,-2.4287913987686203,21.204315060156727,-107.96777504241037,436.9720382177799,-1470.9766299998616,3781.9306079916914,-3647.0776479717883,-37674.14724679263,340453.6603137536
13.9856005859375,-1.0438208857712976,5.371840175985033,-18.514809686969194,52.78525418469263,-104.17002240282046,-79.68211138270453,2440.2457209469753,-17506.621883732463,87571.7550542013,-298910.13793576474
13.601600341796875,0.9323686762323787,-1.4393776650528005,0.9038001245880661,14.463244556326414,-133.4834330096504,818.0341207602725,-4000.080554440251,14709.226428009479,-22391.139450085007,-248780.75726855546
13.944599609375,0.40285122517809907,-1.1068881802886628,6.224530449495332,-34.64256618490944,167.45450219481063,-653.5132782479609,1411.1414439600735,6471.986559920387,-113912.46540824813,1004004.222690945
14.09280029296875,-0.004350180025768808,1.1829886030263066,-6.519757439353856,26.960502504159557,-72.95959740516643,-134.38335243006668,3792.052242892665,-35434.067556927104,255440.0469690598,-1617901.1567028966
14.091199951171875,0.430847006167734,-1.2154961203365435,3.3984571555776317,0.12016658265351449,-122.39646999988433,1260.634707578202,-9243.412728380781,58537.0741748574,-339752.5264294234,1840186.9149694054
14.24969970703125,-0.01630902732772974,0.03472639890244507,3.442663970851689,-44.90697840226114,341.365121745309,-2139.8268014555183,12291.173406876975,-66450.89538458434,337214.4075005122,-1588607.8124523214
14.243699951171875,-0.003533899105601663,1.3012116966404228,-13.077690148470166,80.67423182082452,-445.83316617782157,2381.843202807678,-12154.744852545826,57603.35240166289,-247201.74678502692,921906.7825169716
14.24239990234375,0.47515513270022136,-3.5098016469920585,16.600701170710146,-83.33862420836725,430.39798022906507,-2089.637541128347,9036.344238579526,-33337.08806221702,91948.80517947419,-40230.699845155264
14.41719970703125,-0.8160287358178248,2.5972550227428974,-14.057865331060832,74.99594423961868,-338.33671065209774,1234.6477275930724,-3227.6850880320035,488.987003589699,77148.75780250266,-786126.6614631654
14.11699951171875,0.1394479905285539,-2.5743446193111543,13.531600725934734,-49.471175802859015,115.86480541843268,47.24874113046082,-3047.7968224113274,28870.42891104527,-212051.07910653416,1367106.773917528
14.168299560546876,-0.8076004694063429,2.4036530939007985,-4.66782778251522,-6.846895934088103,133.24664590156075,-1073.9730507023164,7573.040431763832,-49138.803570467666,290879.39690393227,-1571653.8330809195
13.871199951171874,0.0766540875478911,0.6864552177845668,-7.1866600325065715,42.17180569814712,-261.84595982399634,1711.9928313037015,-10504.115165573045,57869.746410836895,-287299.73692482343,1315248.079073001
13.8993994140625,0.3291868494556982,-1.9573692588630902,8.327480280918435,-54.1559396749046,367.9610062455244,-2152.255185807784,10784.974804778662,-47821.92025776933,196552.99140635828,-798276.0910952995
14.02050048828125,-0.3908890596610155,1.1061395332473893,-11.595376542799809,81.20934967558051,-423.8094287677816,1815.3153184222767,-6807.726495394753,24485.884381376916,-97116.37088629969,467501.3578133887
13.876700439453124,0.016036933687674025,-3.159561109490255,18.279873633749,-74.70142614269916,244.00775612336417,-689.1073003515675,2200.1269674147125,-11241.231868873472,74867.76737297782,-480709.7893764239
13.88260009765625,-1.1463006416186232,3.5652285875779093,-9.20124527033694,15.064010821461622,-9.500652437131617,120.27417892717745,-1935.2911305850587,16301.080554051094,-101975.48130846025,546484.6827018533
13.460899658203125,0.1652736588279884,0.1802796194449791,-3.659505387537079,11.56891611212554,34.74574529395247,-591.679640696503,4061.5412741299087,-21213.60252289405,99064.9983726477,-470262.54415599874
13.521700439453125,0.2315948244840076,-1.165977177486044,0.5964610067509599,24.351161473950047,-182.92103027799675,902.4778935251562,-3742.506967225434,15230.373718085353,-73934.9235753194,456661.98127319856
13.6068994140625,-0.1973442079882138,-0.9465514356419449,9.554752681663258,-42.94172492322387,149.08203286161802,-474.3134781579664,1860.4344050160144,-11968.764649856384,94061.63089970617,-673740.0344926668
13.534300537109376,-0.545561021172199,2.5684456414196744,-6.242625086030137,11.902490014610756,-25.408144423217724,210.10209109545002,-2542.6280458856554,22634.575561201924,-153793.47648428087,847520.756393231
13.333599853515626,0.3993173260724974,0.27191221332808024,-1.863943710906461,2.55535604299412,51.88409543792786,-725.2784935318017,5784.166962722074,-33942.88262364856,157991.9857588546,-600927.2390087211
13.48050048828125,0.4993482391593216,-0.413794357415213,-0.9238807578157159,21.642448078384803,-214.93095145621677,1402.5976163567143,-6702.72172861359,24179.120806885225,-63076.79111236833,97909.9259188461
13.664200439453126,0.34712180219351696,-0.7536710943095072,7.03793094684244,-57.426230233774625,301.05587583748814,-1063.1959074933382,2192.2797218401183,974.4661415794124,-27057.742280206417,68541.43033538952
13.7918994140625,0.06986170119186612,1.8354390094180895,-14.087998540141152,53.32603713069963,-90.07204046692544,-256.7012685313101,2550.7657814448435,-8979.520967823812,-1842.759191332331,286893.2381497033
13.81760009765625,0.7450819782808584,-3.3472460207531327,5.52955419938821,20.190385218555562,-184.5071596822241,681.6730217058566,-752.6153741854217,-9657.434189344687,103699.36493504453,-741543.8524792418
14.091700439453126,-0.48630101729713776,-1.3130367119549957,12.95718183062658,-47.686005577471114,66.26633060457478,404.80129843348755,-4305.386866911518,28491.430232792878,-169099.37311913352,943008.9541367759
13.91280029296875,-0.9693402291287296,3.453644099052676,-4.585519252911776,-23.307984906178106,215.18440605776036,-1179.062016192789,6176.024565303438,-33716.75265271505,177814.23394836497,-829777.4863682565
13.556199951171875,0.30118443203581796,1.7667258388106022,-13.16004771502899,55.8539341431595,-218.56826956571683,1092.9704495521403,-6227.67555869309,31697.448364537428,-127443.84403342902,346805.46710155933
13.66699951171875,0.9511265463206099,-3.0745851603837786,7.387466364783069,-24.55283872248556,183.5130886324245,-1198.0633547769246,5433.164032213558,-15186.521759220803,138.75739909183105,296439.9579887812
14.0168994140625,-0.17995012431538385,-0.3568881624345569,-1.6450182236174684,42.957853771256126,-257.22978881089375,800.6859931865803,-153.6451059065263,-15135.475764784496,109192.92348488895,-457896.58726672904
13.950699462890626,-0.31124194207251155,-0.9620565472557899,14.15829301567677,-51.67169718914359,37.32612691638655,744.1631174869603,-5721.675472119342,25034.35590671243,-59257.81715310351,-152964.58243789495
13.836199951171874,-0.6651627670522987,4.246488375292915,-4.85066207064536,-37.940182478048975,311.08843871788775,-1360.7236577606525,3487.949388929,3234.6232473892446,-115530.34225937852,992581.596521823
13.591500244140626,0.8970330033914847,2.4620295234323892,-18.808075198612563,76.50285851238405,-189.49382008786185,-77.57878572717784,4677.900781578708,-39266.614501336306,249620.02078612256,-1403813.051021085
13.921500244140624,1.8027630486193844,-4.4570746701436645,9.335753638941197,6.791977873019608,-218.03346042793507,1643.3247396554514,-9767.479417867311,52563.45925066609,-266813.93993268424,1303445.3673075954
14.58469970703125,0.16309690970754268,-1.022642838535718,11.834382663316452,-73.41804970588493,386.5119264597181,-1949.9301302431413,9569.536597305565,-45591.90386852036,212696.81338993256,-992536.156181011
14.64469970703125,-0.21311236625095475,3.330983242254143,-15.174608434381668,68.77174180621377,-330.8272801774862,1570.505645443297,-7202.787519787787,32654.880980314418,-152436.83308838395,760988.4733948804
14.566300048828126,1.0122878874609385,-2.25144322858164,10.125101509674966,-52.93281314974803,246.92945902478903,-1079.2518022128738,4810.271846770214,-23423.495990184583,127515.1812420297,-749762.1548756217
14.938699951171875,0.18402821070109693,1.4733734566017136,-9.347792211486711,37.907458245057924,-150.10509085655482,690.348316659675,-3806.7507683803906,23486.71762600839,-148306.90130510647,902092.2126964614
15.006400146484374,0.7260520145525715,-1.9654871183467786,4.597582343934979,-17.313118696240046,103.85986208985219,-710.0770286910623,4833.529786827021,-31072.34234798231,183554.27778677293,-987077.5075240303
15.273499755859374,0.0029897118254902334,-0.2741310949202885,-1.7715580869726582,20.89478932951784,-157.3628784136939,1068.0792081723835,-6597.346152036426,36453.50278884327,-179571.24407406233,794469.803801788
15.274599609375,-0.09785748218150107,-0.9258508939585394,5.915205334965381,-36.99577844244149,235.561503815599,-1358.9488074533433,6813.148082664816,-29607.06613158333,112697.86337612073,-383664.57432178804
15.238599853515625,-0.4384589916590488,1.2502315390828593,-7.694780964142486,49.662455942745645,-264.3678240509347,1147.4683018156738,-4078.682860547971,11852.160868439436,-28444.445822655947,62675.566316516335
15.0772998046875,0.02147548827366569,-1.5805201819425303,10.575015575276154,-47.59303143282239,157.76217358295912,-352.99526963825406,281.48345640755474,1388.03403476942,-5387.393511032568,2603.570201876183
15.0852001953125,-0.5599653930195386,2.3098106382693597,-6.933482231885434,10.444428822868694,27.902471052275676,-249.44329299603675,792.1126414454701,-593.8772794398918,-4429.593560115753,-20871.958484873743
14.879200439453125,0.28976645379884586,-0.24087493056877807,-3.091191593173594,20.709174280882216,-63.862588179070634,41.95866288375799,573.6373997607068,-2223.4336829518916,-12107.95798368454,243900.62599199603
14.985799560546875,0.20115351894899383,-1.3780607664193403,4.527287868399361,-2.784558970196248,-48.42685872509281,252.98806894276612,-244.31814100539498,-6677.702499717055,77618.06800761464,-612702.1219263511
15.0597998046875,-0.3058067057016425,0.28743536462966673,3.502905870534638,-20.59980469567178,44.64225070061427,163.10844776165575,-2700.907604910443,21876.38898373117,-147782.44621120513,960661.4241434531
14.9472998046875,-0.20006514438877096,1.576082418758114,-4.0753387691499485,-4.176838455294372,104.64649531351355,-830.499932588497,5346.966149273658,-32489.734743395595,205625.14165764532,-1382342.8664162543
14.873699951171876,0.3797431750640991,0.0768490697789174,-5.611911765947032,34.32045576119095,-200.87735578006314,1136.5389863689156,-6605.3393119350785,43155.52746041748,-302910.3795468888,2063357.4154929675
15.013399658203125,0.4080143679089124,-1.9876578945811187,7.013878320229101,-39.57819362717567,217.23197139489088,-1293.4295484535214,9270.6920136621,-68278.97369232125,456156.39340160484,-2686779.8548890264
15.163499755859375,-0.3232041075895951,0.5926037423092574,-7.546125433911423,40.33698261414753,-258.5941680848214,2117.0674488050463,-15847.738672028592,99531.5853990414,-532254.678165645,2471734.7863848233
15.044599609375,-0.10519737403276011,-2.1834606653276842,7.293021188723354,-54.79449543109058,520.2314219038298,-3712.98979769189,20767.88534347836,-96273.96816542155,377045.73377360526,-1200530.3895066204
15.005899658203125,-0.9084476634133342,0.4994918940313508,-12.864747169737397,136.58794933871513,-845.7011899463289,3927.0882567795197,-14649.328264574062,42433.405671288485,-64604.715027417944,-322581.24830243585
14.671700439453126,-0.7246948645674156,-4.233184105583537,37.383151303742395,-174.5281318167641,598.9938433886538,-1462.0984387290034,961.0493007806199,18666.659209961737,-183275.72438530263,1312815.1118074872
14.40510009765625,-2.2819962677053187,9.519308705264692,-26.822160297704603,45.82938855418828,61.11788681138993,-1108.5481590196234,7828.129459479085,-48756.71185719455,299681.9653078534,-1820113.8998495548
13.5656005859375,1.2199616991259015,-0.3480126360657242,-9.962470447160923,68.31340259994187,-346.69419044038017,1771.259731951248,-10108.462451902637,61490.12206941792,-369900.51903716574,2126841.550998182
14.0143994140625,1.0919350050494423,-4.013000696854293,15.168625925825445,-59.22826243665079,304.9158499193234,-1947.4357859572028,12512.489292558546,-74588.6741630008,412520.762204238,-2164529.5814532596
14.416099853515625,-0.3843654487299236,1.5672249320770228,-6.620234160925173,52.94401003598529,-411.50573873588064,2655.651782652893,-14927.15047624492,77169.23330831139,-383765.17061983177,1893389.7834931489
14.27469970703125,0.19218438347252312,-0.8682231114682221,12.85677866448833,-98.440491169012,565.4539550124098,-2835.7399928301197,13461.823948845262,-64010.08320037524,312774.0048513361,-1554417.3707387652
14.345400390625,-0.12721704958653723,3.861521438888667,-23.357454215410108,109.57839380913518,-477.75648885744414,2116.5882786194156,-10086.169688246253,51053.04291728805,-259064.1888432154,1259230.8401864544
14.298599853515626,1.2933572994233693,-4.731205765063953,16.954184063558774,-66.17839632777178,300.89282427109123,-1593.906189852958,8695.19521026729,-44251.346101886855,204180.94895041667,-868207.3236651467
14.7743994140625,-0.4471560334954638,1.5058899937558212,-7.391487395124137,44.51388771757426,-285.47249413171755,1604.8773649767754,-7583.965264778889,30862.62729584707,-115214.67610046652,446286.3381992719
14.60989990234375,0.1068299358730944,-1.213286258588206,8.984256742785412,-60.50557389341984,304.9288940446352,-1185.107538493713,3769.7608178998053,-11522.4833627412,48964.8925987286,-321532.1410729659
14.649200439453125,-0.3395131349173248,2.091837091288454,-13.274499968883285,51.6714972447465,-131.04780494449534,201.70996454526727,-469.1239224926586,6490.693963498734,-69320.17177784977,548886.1374943306
14.524300537109376,0.43003072524756686,-2.7915785390946577,5.734381562005775,3.461703995021377,-56.84285590887101,29.12891809851294,1918.6689456141037,-19010.772092044976,132603.7537503132,-831073.6922557517
14.6825,-0.596933627700767,-0.6820174546001504,7.007871293195189,-17.449614071322905,-46.12692579686136,734.9677776040302,-5075.003267845037,29771.42273485569,-173131.17172901565,1029850.7423203852
14.462900390625,-0.8478338277682398,1.8960343205418884,0.588517019979582,-34.41876175642885,224.25260950712604,-1132.0215885140465,5877.291090732419,-33919.97597017148,205729.74384579732,-1230022.9452868265
14.150999755859376,-0.15032178148541459,2.1125376329718595,-12.073437820788472,48.07916291029035,-192.1948598694296,1030.1129735464938,-6601.170713722986,41763.76722816426,-246770.40989436556,1360498.188872471
14.095699462890625,0.6268373823859146,-2.32903192555796,5.613897762639877,-22.625374734499072,186.7625251823071,-1398.3220196952104,8762.86063538824,-49017.99326142252,253728.90354279132,-1225574.4972479814
