Derivative_0,Derivative_1,Derivative_2,Derivative_3,Derivative_4,Derivative_5,Derivative_6,Derivative_7
19.399999618530277,-1.909999847412113,2.7199993133544957,-2.0799980163574254,1.349996566772461,-1.9999961853027202,7.529998779296825,-23.060007095336793
17.489999771118164,0.8099994659423828,0.6400012969970703,-0.7300014495849645,-0.6499996185302592,5.530002593994105,-15.530008316039968,30.34001731872546
18.299999237060547,1.4500007629394531,-0.09000015258789418,-1.3800010681152237,4.880002975463846,-10.000005722045863,14.810009002685494,-20.55001068115227
19.75,1.360000610351559,-1.470001220703118,3.500001907348622,-5.120002746582017,4.810003280639631,-5.740001678466776,19.46999359130857
21.11000061035156,-0.11000061035155895,2.0300006866455043,-1.6200008392333949,-0.30999946594238637,-0.9299983978271449,13.729991912841793,-49.869977951049805
21.0,1.9200000762939453,0.4099998474121094,-1.9300003051757812,-1.2399978637695312,12.799993515014648,-36.13998603820801,73.57997703552246
22.920000076293945,2.3299999237060547,-1.5200004577636719,-3.1699981689453125,11.559995651245117,-23.33999252319336,37.43999099731445,-51.88999557495117
25.25,0.8099994659423828,-4.689998626708984,8.389997482299805,-11.779996871948242,14.099998474121094,-14.450004577636715,13.470018386840795
26.059999465942383,-3.8799991607666016,3.6999988555908203,-3.3899993896484375,2.3200016021728516,-0.35000610351562145,-0.9799861907959198,-3.2700271606444566
22.18000030517578,-0.18000030517578125,0.3099994659423828,-1.069997787475586,1.9699954986572301,-1.3299922943115412,-4.250013351440376,21.48002433776843
22.0,0.12999916076660156,-0.7599983215332031,0.8999977111816442,0.6400032043456889,-5.580005645751918,17.230010986328054,-40.78001976013171
22.1299991607666,-0.6299991607666016,0.13999938964844105,1.540000915527333,-4.940002441406229,11.650005340576136,-23.550008773803658,40.85000991821282
21.5,-0.4899997711181605,1.6800003051757741,-3.4000015258788956,6.710002899169908,-11.900003433227521,17.30000114440916,-16.199991226196264
21.01000022888184,1.1900005340576136,-1.7200012207031214,3.310001373291012,-5.190000534057614,5.399997711181637,1.1000099182128942,-22.92002868652344
22.200000762939453,-0.5300006866455078,1.5900001525878906,-1.8799991607666016,0.20999717712402344,6.500007629394531,-21.820018768310547,48.810041427612305
21.670000076293945,1.0599994659423828,-0.28999900817871094,-1.6700019836425781,6.710004806518555,-15.320011138916016,26.990022659301758,-43.100040435791016
