Derivative_0,Derivative_1,Derivative_2,Derivative_3,Derivative_4,Derivative_5,Derivative_6,Derivative_7
10689.6298828125,28.1298828125,-297.4892578125,677.3486328125,-1279.7783203125,2265.98828125,-3965.828125,7024.5078125
10717.759765625,-269.359375,379.859375,-602.4296875,986.2099609375,-1699.83984375,3058.6796875,-5414.1416015625
10448.400390625,110.5,-222.5703125,383.7802734375,-713.6298828125,1358.83984375,-2355.4619140625,3455.798828125
10558.900390625,-112.0703125,161.2099609375,-329.849609375,645.2099609375,-996.6220703125,1100.3369140625,-446.82421875
10446.830078125,49.1396484375,-168.6396484375,315.3603515625,-351.412109375,103.71484375,653.5126953125,-2347.07421875
10495.9697265625,-119.5,146.720703125,-36.0517578125,-247.697265625,757.2275390625,-1693.5615234375,3594.1240234375
10376.4697265625,27.220703125,110.6689453125,-283.7490234375,509.5302734375,-936.333984375,1900.5625,-3896.099609375
10403.6904296875,137.8896484375,-173.080078125,225.78125,-426.8037109375,964.228515625,-1995.537109375,3502.9609375
10541.580078125,-35.1904296875,52.701171875,-201.0224609375,537.4248046875,-1031.30859375,1507.423828125,-1587.2099609375
10506.3896484375,17.5107421875,-148.3212890625,336.40234375,-493.8837890625,476.115234375,-79.7861328125,-815.14453125
10523.900390625,-130.810546875,188.0810546875,-157.4814453125,-17.7685546875,396.3291015625,-894.9306640625,1166.484375
10393.08984375,57.2705078125,30.599609375,-175.25,378.560546875,-498.6015625,271.5537109375,739.552734375
10450.3603515625,87.8701171875,-144.650390625,203.310546875,-120.041015625,-227.0478515625,1011.1064453125,-2477.046875
10538.23046875,-56.7802734375,58.66015625,83.26953125,-347.0888671875,784.05859375,-1465.9404296875,2450.70703125
10481.4501953125,1.8798828125,141.9296875,-263.8193359375,436.9697265625,-681.8818359375,984.7666015625,-1296.84375
10483.330078125,143.8095703125,-121.8896484375,173.150390625,-244.912109375,302.884765625,-312.0771484375,204.4658203125
10627.1396484375,21.919921875,51.2607421875,-71.76171875,57.97265625,-9.1923828125,-107.611328125,296.0322265625
10649.0595703125,73.1806640625,-20.5009765625,-13.7890625,48.7802734375,-116.8037109375,188.4208984375,-120.884765625
10722.240234375,52.6796875,-34.2900390625,34.9912109375,-68.0234375,71.6171875,67.5361328125,-347.9833984375
10774.919921875,18.3896484375,0.701171875,-33.0322265625,3.59375,139.1533203125,-280.447265625,-115.673828125
10793.3095703125,19.0908203125,-32.3310546875,-29.4384765625,142.7470703125,-141.2939453125,-396.12109375,2215.5068359375
10812.400390625,-13.240234375,-61.76953125,113.30859375,1.453125,-537.4150390625,1819.3857421875,-4199.8427734375
10799.16015625,-75.009765625,51.5390625,114.76171875,-535.9619140625,1281.970703125,-2380.45703125,3644.2392578125
10724.150390625,-23.470703125,166.30078125,-421.2001953125,746.0087890625,-1098.486328125,1263.7822265625,-603.765625
10700.6796875,142.830078125,-254.8994140625,324.80859375,-352.4775390625,165.2958984375,660.0166015625,-2956.2294921875
10843.509765625,-112.0693359375,69.9091796875,-27.6689453125,-187.181640625,825.3125,-2296.212890625,5258.390625
10731.4404296875,-42.16015625,42.240234375,-214.8505859375,638.130859375,-1470.900390625,2962.177734375,-5375.359375
10689.2802734375,0.080078125,-172.6103515625,423.2802734375,-832.76953125,1491.27734375,-2413.181640625,3521.91796875
10689.3603515625,-172.5302734375,250.669921875,-409.4892578125,658.5078125,-921.904296875,1108.736328125,-1149.169921875
10516.830078125,78.1396484375,-158.8193359375,249.0185546875,-263.396484375,186.83203125,-40.43359375,-91.8310546875
10594.9697265625,-80.6796875,90.19921875,-14.3779296875,-76.564453125,146.3984375,-132.2646484375,-24.7763671875
10514.2900390625,9.51953125,75.8212890625,-90.9423828125,69.833984375,14.1337890625,-157.041015625,339.0380859375
10523.8095703125,85.3408203125,-15.12109375,-21.1083984375,83.9677734375,-142.9072265625,181.9970703125,-375.5986328125
10609.150390625,70.2197265625,-36.2294921875,62.859375,-58.939453125,39.08984375,-193.6015625,963.23828125
10679.3701171875,33.990234375,26.6298828125,3.919921875,-19.849609375,-154.51171875,769.63671875,-2034.630859375
10713.3603515625,60.6201171875,30.5498046875,-15.9296875,-174.361328125,615.125,-1264.994140625,1993.322265625
10773.98046875,91.169921875,14.6201171875,-190.291015625,440.763671875,-649.869140625,728.328125,-867.9501953125
10865.150390625,105.7900390625,-175.6708984375,250.47265625,-209.10546875,78.458984375,-139.6220703125,976.22265625
10970.9404296875,-69.880859375,74.8017578125,41.3671875,-130.646484375,-61.1630859375,836.6005859375,-2448.4150390625
10901.0595703125,4.9208984375,116.1689453125,-89.279296875,-191.8095703125,775.4375,-1611.814453125,2520.419921875
10905.98046875,121.08984375,26.8896484375,-281.0888671875,583.6279296875,-836.376953125,908.60546875,-621.28125
11027.0703125,147.9794921875,-254.19921875,302.5390625,-252.7490234375,72.228515625,287.32421875,-864.9130859375
11175.0498046875,-106.2197265625,48.33984375,49.7900390625,-180.5205078125,359.552734375,-577.5888671875,765.3427734375
11068.830078125,-57.8798828125,98.1298828125,-130.73046875,179.0322265625,-218.0361328125,187.75390625,32.26171875
11010.9501953125,40.25,-32.6005859375,48.3017578125,-39.00390625,-30.2822265625,220.015625,-643.21484375
11051.2001953125,7.6494140625,15.701171875,9.2978515625,-69.2861328125,189.7333984375,-423.19921875,892.3818359375
11058.849609375,23.3505859375,24.9990234375,-59.98828125,120.447265625,-233.4658203125,469.1826171875,-1035.833984375
11082.2001953125,48.349609375,-34.9892578125,60.458984375,-113.0185546875,235.716796875,-566.6513671875,1275.44921875
11130.5498046875,13.3603515625,25.4697265625,-52.5595703125,122.6982421875,-330.9345703125,708.7978515625,-1006.208984375
11143.91015625,38.830078125,-27.08984375,70.138671875,-208.236328125,377.86328125,-297.4111328125,-644.9072265625
11182.740234375,11.740234375,43.048828125,-138.09765625,169.626953125,80.4521484375,-942.318359375,2887.8408203125
11194.48046875,54.7890625,-95.048828125,31.529296875,250.0791015625,-861.8662109375,1945.5224609375,-3641.7294921875
11249.26953125,-40.259765625,-63.51953125,281.6083984375,-611.787109375,1083.65625,-1696.20703125,2301.1015625
11209.009765625,-103.779296875,218.0888671875,-330.1787109375,471.869140625,-612.55078125,604.89453125,-172.7412109375
11105.23046875,114.3095703125,-112.08984375,141.6904296875,-140.681640625,-7.65625,432.1533203125,-1253.400390625
11219.5400390625,2.2197265625,29.6005859375,1.0087890625,-148.337890625,424.4970703125,-821.2470703125,1359.1494140625
11221.759765625,31.8203125,30.609375,-147.3291015625,276.1591796875,-396.75,537.90234375,-840.337890625
11253.580078125,62.4296875,-116.7197265625,128.830078125,-120.5908203125,141.15234375,-302.435546875,712.841796875
11316.009765625,-54.2900390625,12.1103515625,8.2392578125,20.5615234375,-161.283203125,410.40625,-757.80078125
11261.7197265625,-42.1796875,20.349609375,28.80078125,-140.7216796875,249.123046875,-347.39453125,535.8251953125
11219.5400390625,-21.830078125,49.150390625,-111.9208984375,108.4013671875,-98.271484375,188.4306640625,-436.5478515625
11197.7099609375,27.3203125,-62.7705078125,-3.51953125,10.1298828125,90.1591796875,-248.1171875,221.86328125
11225.0302734375,-35.4501953125,-66.2900390625,6.6103515625,100.2890625,-157.9580078125,-26.25390625,852.927734375
11189.580078125,-101.740234375,-59.6796875,106.8994140625,-57.6689453125,-184.2119140625,826.673828125,-2018.087890625
11087.83984375,-161.419921875,47.2197265625,49.23046875,-241.880859375,642.4619140625,-1191.4140625,1447.7470703125
10926.419921875,-114.2001953125,96.4501953125,-192.650390625,400.5810546875,-548.9521484375,256.3330078125,934.9384765625
10812.2197265625,-17.75,-96.2001953125,207.9306640625,-148.37109375,-292.619140625,1191.271484375,-2316.4091796875
10794.4697265625,-113.9501953125,111.73046875,59.5595703125,-440.990234375,898.65234375,-1125.1376953125,832.580078125
10680.51953125,-2.2197265625,171.2900390625,-381.4306640625,457.662109375,-226.4853515625,-292.5576171875,532.982421875
10678.2998046875,169.0703125,-210.140625,76.2314453125,231.1767578125,-519.04296875,240.4248046875,1718.642578125
10847.3701171875,-41.0703125,-133.9091796875,307.408203125,-287.8662109375,-278.6181640625,1959.0673828125,-5570.9150390625
10806.2998046875,-174.9794921875,173.4990234375,19.5419921875,-566.484375,1680.44921875,-3611.84765625,6695.2802734375
10631.3203125,-1.48046875,193.041015625,-546.9423828125,1113.96484375,-1931.3984375,3083.4326171875,-4818.505859375
10629.83984375,191.560546875,-353.9013671875,567.0224609375,-817.43359375,1152.0341796875,-1735.0732421875,2775.259765625
10821.400390625,-162.3408203125,213.12109375,-250.4111328125,334.6005859375,-583.0390625,1040.1865234375,-1575.50390625
10659.0595703125,50.7802734375,-37.2900390625,84.189453125,-248.4384765625,457.1474609375,-535.3173828125,185.48046875
10709.83984375,13.490234375,46.8994140625,-164.2490234375,208.708984375,-78.169921875,-349.8369140625,1169.30859375
10723.330078125,60.3896484375,-117.349609375,44.4599609375,130.5390625,-428.0068359375,819.4716796875,-1523.2197265625
10783.7197265625,-56.9599609375,-72.8896484375,174.9990234375,-297.4677734375,391.46484375,-703.748046875,2322.34375
10726.759765625,-129.849609375,102.109375,-122.46875,93.9970703125,-312.283203125,1618.595703125,-5494.953125
10596.91015625,-27.740234375,-20.359375,-28.4716796875,-218.2861328125,1306.3125,-3876.357421875,8449.271484375
10569.169921875,-48.099609375,-48.8310546875,-246.7578125,1088.0263671875,-2570.044921875,4572.9140625,-6676.2646484375
10521.0703125,-96.9306640625,-295.5888671875,841.2685546875,-1482.0185546875,2002.869140625,-2103.3505859375,1595.392578125
10424.1396484375,-392.51953125,545.6796875,-640.75,520.8505859375,-100.4814453125,-507.9580078125,956.8095703125
10031.6201171875,153.16015625,-95.0703125,-119.8994140625,420.369140625,-608.439453125,448.8515625,285.1328125
10184.7802734375,58.08984375,-214.9697265625,300.4697265625,-188.0703125,-159.587890625,733.984375,-1401.9091796875
10242.8701171875,-156.8798828125,85.5,112.3994140625,-347.658203125,574.396484375,-667.9248046875,233.474609375
10085.990234375,-71.3798828125,197.8994140625,-235.2587890625,226.73828125,-93.5283203125,-434.4501953125,1942.8447265625
10014.6103515625,126.51953125,-37.359375,-8.5205078125,133.2099609375,-527.978515625,1508.39453125,-3362.984375
10141.1298828125,89.16015625,-45.8798828125,124.689453125,-394.7685546875,980.416015625,-1854.58984375,2879.77734375
10230.2900390625,43.2802734375,78.8095703125,-270.0791015625,585.6474609375,-874.173828125,1025.1875,-1085.59765625
10273.5703125,122.08984375,-191.26953125,315.568359375,-288.5263671875,151.013671875,-60.41015625,96.7451171875
10395.66015625,-69.1796875,124.298828125,27.0419921875,-137.5126953125,90.603515625,36.3349609375,70.9482421875
10326.48046875,55.119140625,151.3408203125,-110.470703125,-46.9091796875,126.9384765625,107.283203125,-978.2666015625
10381.599609375,206.4599609375,40.8701171875,-157.3798828125,80.029296875,234.2216796875,-870.9833984375,2179.126953125
10588.0595703125,247.330078125,-116.509765625,-77.3505859375,314.2509765625,-636.76171875,1308.1435546875,-2994.84765625
10835.3896484375,130.8203125,-193.8603515625,236.900390625,-322.5107421875,671.3818359375,-1686.7041015625,3926.318359375
10966.2099609375,-63.0400390625,43.0400390625,-85.6103515625,348.87109375,-1015.322265625,2239.6142578125,-4184.6484375
10903.169921875,-20.0,-42.5703125,263.2607421875,-666.451171875,1224.2919921875,-1945.0341796875,2742.9287109375
10883.169921875,-62.5703125,220.6904296875,-403.1904296875,557.8408203125,-720.7421875,797.89453125,-413.8662109375
10820.599609375,158.1201171875,-182.5,154.650390625,-162.9013671875,77.15234375,384.0283203125,-1433.34375
10978.7197265625,-24.3798828125,-27.849609375,-8.2509765625,-85.7490234375,461.1806640625,-1049.3154296875,1432.525390625
10954.33984375,-52.2294921875,-36.1005859375,-94.0,375.431640625,-588.134765625,383.2099609375,644.76171875
10902.1103515625,-88.330078125,-130.1005859375,281.431640625,-212.703125,-204.9248046875,1027.9716796875,-2225.38671875
10813.7802734375,-218.4306640625,151.3310546875,68.728515625,-417.6279296875,823.046875,-1197.4150390625,1312.2529296875
10595.349609375,-67.099609375,220.0595703125,-348.8994140625,405.4189453125,-374.3681640625,114.837890625,817.0390625
10528.25,152.9599609375,-128.83984375,56.51953125,31.05078125,-259.5302734375,931.876953125,-2627.4267578125
10681.2099609375,24.1201171875,-72.3203125,87.5703125,-228.4794921875,672.3466796875,-1695.5498046875,3829.3955078125
10705.330078125,-48.2001953125,15.25,-140.9091796875,443.8671875,-1023.203125,2133.845703125,-4203.5029296875
10657.1298828125,-32.9501953125,-125.6591796875,302.9580078125,-579.3359375,1110.642578125,-2069.6572265625,3552.4384765625
10624.1796875,-158.609375,177.298828125,-276.3779296875,531.306640625,-959.0146484375,1482.78125,-1789.3251953125
10465.5703125,18.689453125,-99.0791015625,254.9287109375,-427.7080078125,523.7666015625,-306.5439453125,-904.9912109375
10484.259765625,-80.3896484375,155.849609375,-172.779296875,96.05859375,217.22265625,-1211.53515625,3787.2509765625
10403.8701171875,75.4599609375,-16.9296875,-76.720703125,313.28125,-994.3125,2575.7158203125,-5428.853515625
10479.330078125,58.5302734375,-93.650390625,236.560546875,-681.03125,1581.4033203125,-2853.1376953125,4292.724609375
10537.8603515625,-35.1201171875,142.91015625,-444.470703125,900.3720703125,-1271.734375,1439.5869140625,-1975.70703125
10502.740234375,107.7900390625,-301.560546875,455.9013671875,-371.3623046875,167.8525390625,-536.1201171875,2976.7109375
10610.5302734375,-193.7705078125,154.3408203125,84.5390625,-203.509765625,-368.267578125,2440.5908203125,-6962.4755859375
10416.759765625,-39.4296875,238.8798828125,-118.970703125,-571.77734375,2072.3232421875,-4521.884765625,7879.1572265625
10377.330078125,199.4501953125,119.9091796875,-690.748046875,1500.5458984375,-2449.5615234375,3357.2724609375,-3916.6640625
10576.7802734375,319.359375,-570.8388671875,809.7978515625,-949.015625,907.7109375,-559.3916015625,-303.42578125
10896.1396484375,-251.4794921875,238.958984375,-139.2177734375,-41.3046875,348.3193359375,-862.8173828125,1537.3603515625
10644.66015625,-12.5205078125,99.7412109375,-180.5224609375,307.0146484375,-514.498046875,674.54296875,-562.810546875
10632.1396484375,87.220703125,-80.78125,126.4921875,-207.4833984375,160.044921875,111.732421875,-211.5166015625
10719.3603515625,6.439453125,45.7109375,-80.9912109375,-47.4384765625,271.77734375,-99.7841796875,-1657.1923828125
10725.7998046875,52.150390625,-35.2802734375,-128.4296875,224.3388671875,171.9931640625,-1756.9765625,5294.5712890625
