Derivative_0,Derivative_1,Derivative_2
0.9183140041844493,0.16967095844050972,-0.008434382122858115
0.9244130572070015,0.13827543014483837,-0.01886948699875352
0.9293835553283125,0.06803702923238136,-0.19330103759435335
0.931829238741663,-0.6514926419368984,0.24682306805754275
0.9084104509685688,0.2672635282660099,-0.14462059121161894
0.9180176014489517,-0.2710616030101748,0.10475017803635983
0.9082739240139196,0.11885281284305495,-0.10957780211029186
0.9125462497794598,-0.28903159844152204,0.09533542272814091
0.9021566164545206,0.0658380195390869,0.0719098972369016
0.9045232534780836,0.3335101715182439,-0.11246308164028251
0.9165117295163295,-0.08511419366043611,0.03424389600076445
0.9134521842359933,0.04235278497364451,-0.09637544321409972
0.9149746126090115,-0.3163881293413464,0.12221033892204776
0.9036016116293796,0.1385187147833017,0.019882856563168537
0.9085808549474125,0.21252920858533042,-0.09399018573593061
0.916220505975007,-0.13733299741914076,0.03811589417362634
0.9112838848778907,0.004546824553804343,0.09222234127352597
0.9114473266612859,0.3478285353858605,-0.07920082791638096
0.9239504957337874,0.05301715529074925,0.03330794101797663
0.9258562693805871,0.1770002034225642,-0.013321018951637106
0.9322187820674902,0.1274150149248943,-0.022280804956358487
0.9367988878147485,0.044478573076721865,0.0004556038492485801
0.9383977305280553,0.046174479585621354,-0.02100790617976705
0.940057534903948,-0.03202381677946976,-0.040136287844945946
0.9389063953199104,-0.1814242046637463,0.03348878655702377
0.9323848559003842,-0.05676799029929018,0.10805806503654486
0.9303442533953863,0.3454594626443198,-0.16562722829988388
0.9427622629308772,-0.27105924102339357,0.04542522667988594
0.9330186704006675,-0.10197169331783955,0.027446641915596218
0.9293531594018422,0.00019368291605815905,-0.11215786513403103
0.9293601215972906,-0.41729456662086606,0.16287901065211843
0.9143599016938002,0.1889943722974829,-0.10319681003780756
0.9211535610695766,-0.19513789991537644,0.05860918374929785
0.914139064250366,0.023024647143108957,0.04926676665669778
0.914966716460515,0.20641166282203002,-0.009825306409143475
0.9223864639977232,0.16983865950197471,-0.023541012817929072
0.928491545262676,0.08221131190634492,0.017303428085180407
0.9314467425161068,0.1466203294428076,0.019850494729865366
0.9367172093754622,0.22051036191899528,0.009499784438858625
0.9446437537984295,0.2558716660202965,-0.11414653151779851
0.9538414083196877,-0.16901905008889934,0.048604300892609316
0.9477657890281573,0.011902051390451994,0.07548365890677346
0.9481936244289514,0.29287691292131085,0.017472217254957734
0.9587214828049905,0.35791421894157194,-0.16517225899638635
0.9715871954697504,-0.2569109402040232,0.03141001467660824
0.9623521828265732,-0.13999259453476864,0.06376232979351472
0.9573199588992735,0.0973516471738181,-0.021183040807054805
0.9608193960652048,0.018501442457116584,0.010202226585262772
0.961484455540184,0.05647746592520294,0.01624373668093928
0.9635146147520092,0.11694196553706653,-0.02273513971410498
0.967718252516112,0.032314341153557,0.01654958773294181
0.9688798353933225,0.09391731839395756,-0.017602299133921466
0.9722558209472764,0.028395805083551075,0.02797204579745948
0.973276546723888,0.13251690637227995,-0.06176033794897535
0.9780400468878392,-0.09737526704163006,-0.04127339383081427
0.9745397606736824,-0.25100833523781174,0.14170866076008448
0.9655169251820401,0.2764776386994596,-0.07283316130466856
0.9754552893751633,0.005368795953660921,0.019233716259851968
0.9756482780368035,0.07696297727852505,0.019889202020678964
0.9784148167745439,0.15099709094836575,-0.07584154271036148
0.9838426122700714,-0.13130993112708825,0.007869001858679166
0.9791224984704396,-0.10201893305346349,0.013222664360225504
0.9754552893751633,-0.052799852506879116,0.03193668764997359
0.9735573269720376,0.066078942190769,-0.0407866972397646
0.9759326242874999,-0.08574248214423454,-0.043073600126522095
0.9728504943243673,-0.24607650683867227,-0.0387783599377148
0.9640049401021948,-0.3904222430111871,0.030682190700162388
0.9499706823647759,-0.2762130961799656,0.06267091110172147
0.9400418275117776,-0.04293147173503779,-0.06250846738945456
0.9384985974572364,-0.27560842756397913,0.07259964846828489
0.928591478238809,-0.005368795953660921,0.11129995927862145
0.9283984895771689,0.4089260474550849,-0.13654409289234884
0.9430978916943895,-0.09933571607002362,-0.08701081702021317
0.939527134477522,-0.4232184294681083,0.11273530176747978
0.9243139732790938,-0.0035807719602947456,0.12543319679159307
0.9241852575681188,0.4633226030260532,-0.22995620744907966
0.9408400177485041,-0.3926495965458559,0.13848072652453083
0.9267256947634271,0.12282095063546601,-0.024230129503561324
0.9311406606308394,0.03262848539545621,0.03047405969382042
0.9323135358494481,0.14606290056244509,-0.07625082471978395
0.9375639651706833,-0.137767602986881,-0.047361860312067926
0.9326117215862191,-0.3140639343486485,0.06634810372901329
0.9213222669519695,-0.06709459650668373,-0.013229009817735931
0.9189104605628137,-0.11633729692108007,-0.03172919118938266
0.9147285584332818,-0.23444372194127674,-0.19206621156282447
0.9063011604621336,-0.9493769668343469,0.35456893658457467
0.8721745160892092,0.37044455881582233,-0.06177429795549829
0.8854906488375596,0.140500421692726,-0.13968192163125445
0.8905411273017061,-0.37944136646540194,0.0555557495952809
0.8769015920842894,-0.17264469979803682,0.12859006190302996
0.8706956438901555,0.30600955942476654,-0.02427518225188535
0.8816955730795336,0.21564939312329173,-0.029811593929731952
0.8894473833777075,0.10468089215587258,0.05120847665488811
0.8932102802079896,0.29529558738525663,-0.1242821307992018
0.9038250811223127,-0.16732314357999983,0.08076625228420303
0.8978104234933681,0.13331525790432455,0.0983374586763234
0.9026026214873389,0.4993594353467768,0.026556374226883464
0.9205527745452625,0.598210944126655,-0.07570511537388733
0.9420562793314322,0.3164117492091584,-0.12596558067671781
0.9534301293592895,-0.15247333268661392,0.0279663348857001
0.9479492683496727,-0.04837348927891582,-0.027661118379448613
0.9462104175839925,-0.15133721704485814,0.14339909064086195
0.9407703957940189,0.3824410896775222,-0.11858390995483935
0.954517760136065,-0.058966999992584646,-0.0180959757282326
0.9523981112412796,-0.12632613901876244,-0.02345725277879145
0.9478571466172135,-0.2136417043592742,-0.08453608859114706
0.9401775054182012,-0.5283126693106903,0.09833111321881298
0.9211865890455458,-0.1622921117360501,0.14298917408568843
0.9153527786886179,0.36996035152567697,-0.08371689002655107
0.928651505948347,0.05833871150878622,-0.046991920139210094
0.930748570160336,-0.11658058155954337,0.009909066448281096
0.9265579228340822,-0.07969579598437006,-0.08165017451540536
0.9236931492166596,-0.38362444505490195,0.11520431928478651
0.9099032475585194,0.04520370301854937,-0.06437910826352812
0.9115281560523468,-0.1944363898413609,0.10126715640888705
0.9045388759654315,0.18251308056987814,-0.011000485140074352
0.9110995565081499,0.1415656777310459,-0.06085166843348236
0.9161883270472633,-0.08494413061218993,0.09285942520757272
0.9131348949141502,0.26070901494818804,-0.19594645883044992
0.9225064345119764,-0.46866777911190216,0.10028678322352624
0.9056595347181763,-0.09536757827761257,0.15521813979978125
0.902231417603181,0.48240509423134426,0.07791396913326658
0.9195721238448911,0.7724263651341878,-0.3709167387686849
0.9473380385321858,-0.6082470259599613,0.1552695380056157
0.925473773155031,-0.030283032521727527,0.064809330282735
0.9243852084252074,0.21095848737583436,-0.0524896245262431
0.931968397745811,0.015574940835213425,0.029701817514801585
0.9325282601456594,0.12613481808948548,-0.022924234347915674
0.9370623474790994,0.04080332164517924,-0.10637461515902887
0.9385290782885294,-0.35515778036791495,-0.04405524240338499
0.9257624495516771,-0.5191457986128646,0.27579071613838807
0.907101048795311,0.5074374301384708,-0.17671908802810837
0.9253415763463315,-0.15036880246456732,-0.13282692388274134
0.9199363655336005,-0.6447940474254235,0.2907545740394744
0.8967583678372382,0.43748955360010094,-0.02464575697049422
0.912484523973471,0.3457499870184071,-0.05916885310171741
0.9249129768021346,0.12550416761890587,0.034575128882808684
0.9294243945479557,0.2542041033527714,-0.020494558667173594
0.9385621062644985,0.17791665429366865,-0.09837553142138596
0.9449575620225483,-0.1882692423556554,-0.04916206660777576
0.9381899684272927,-0.37126653021567896,0.29955953088094145
0.9248442888006974,0.7437919993857359,-0.22069691584986617
0.9515809023243035,-0.07771408907494572,-0.1442163855682048
0.9487873638529944,-0.6145346347715079,0.1433134269644712
0.9266970818382302,-0.08107519626458914,-0.01508061431927821
0.9237827238044425,-0.1372101741065185,0.057472077763429524
0.9188505177580983,0.07671969264006176,-0.015061577946746932
0.9216083112991168,0.020655574401568302,-0.05945439868968658
0.9223508039722551,-0.20065313904947157,0.14173531168162826
0.9151380543924067,0.3269320383326101,-0.1374597424111033
0.9268900704998704,-0.18473807211776577,0.11553618671258178
0.9202494096143164,0.24532539504225162,-0.13354776785592573
0.9290679641029203,-0.2517830669020444,0.06367730066287501
0.9200172798294839,-0.014755331422138043,0.053379257669204816
0.919486879403058,0.18393972058572117,-0.04117567378515371
0.9260988424585923,0.030670398353843845,0.03240371332274094
0.927201331579313,0.151287615322453,-0.08609516750145871
0.9326395703680131,-0.16918675115036433,0.07473108764603695
0.9265579228340822,0.10898679405799482,0.08771897007837669
0.9304756011558603,0.43550548470389544,-0.11532805570623982
0.9461304372411571,0.006216749208110666,0.061936107122014146
0.9463539067340901,0.23676319296041226,-0.14305389775229477
0.9548646812409757,-0.2957301929529969,0.14740751615019798
0.9442342578393047,0.2529687842662053,-0.07840828027332876
0.9533275643336576,-0.03889247433919082,0.0050357550802739995
0.9519295215256649,-0.020147747243610934,-0.03494506905566651
0.9512052833893734,-0.15022472127091432,-0.024028343954729782
0.9458052517708174,-0.23966607471450344,0.1753414892025949
0.9371901292370266,0.4130122845865558,-0.1439378199834971
0.9520364166972466,-0.12277134891306087,-0.031195538212755843
0.9476232338311077,-0.23889134305027082,0.11840814078180055
0.9390359600791109,0.20186247628144446,-0.10873322171565417
0.9462921809281014,-0.2028781305973592,0.0032095324087734237
0.9389994510054175,-0.19093120145806447,-0.07443158205154485
0.9321361696751559,-0.4679898889056986,0.12666738827737092
0.9153136375654255,0.0035075503700776364,-0.05400301614247968
0.9154397212269019,-0.1975093346436983,0.17707062637418597
0.908339979965858,0.46160543863612297,-0.12343818495031517
0.9249330143402548,0.0021281500898585526,-0.09548454097963592
0.925009513585366,-0.3532965347843317,0.05903877122275368
0.9123097898486775,-0.13353492267497588,0.05594536068642105
0.9075096957062103,0.07471200387604425,0.04571204135935719
0.9101953201480673,0.24486716960669938,-0.05168946233417839
0.9189974031010977,0.052462088397167934,0.07382051449329083
0.9208832241145998,0.32724618257450927,-0.008024465567684602
0.9326465325634616,0.29737649773949126,-0.2173763379346603
0.943336134626445,-0.5117693138951861,-0.14297584862491652
0.9249398916308808,-1.0439721754345082,0.32759058943324787
0.8874128940199326,0.17542712022628695,-0.23978659022423146
0.8937188600950221,-0.7171369785599271,0.2190585187206742
0.8679403974938135,0.09827046003170375,-0.1586294577573862
0.871472862635714,-0.49220025341296847,0.22390581371288856
0.8537800560949181,0.3412504022002267,-0.2500135640937849
0.8660467652366374,-0.5893818375385403,0.01096812330677118
0.8448606346771332,-0.5485548960255492,0.08558816544637568
0.8251420839752845,-0.22996775699090832,0.13564049974286418
0.8168755806428551,0.27493053735777556,0.04224171064690526
0.8267583321772126,0.43216799738206396,0.04846723901038412
0.8422931977482562,0.6125789097166767,-0.26610247161146977
0.8643131785699548,-0.3779415048593418,0.1109744373083366
0.850727557914853,0.035141639330649885,0.041040515540181635
0.8519907718646474,0.18790785837813223,-0.11700516012624539
0.8587453750220541,-0.24762360818035634,-0.12439952176314469
0.8498442081411159,-0.7106793067001342,0.2209818268920843
0.8242978753247397,0.11188731382530481,0.2212292997349909
0.8283198167686006,0.9353751091954108,-0.3294948612321267
0.8619431453534901,-0.2911125087957566,0.11509454286985614
0.8514787108798908,0.13730701556454758,0.13120946676333378
0.8564143980239591,0.6257115562201324,-0.23045559495515017
0.8789064496589968,-0.23211952694857885,0.13063710649589336
0.8705625980332308,0.25415450163036624,-0.04646524716584475
0.8796985267485002,0.0811956575904302,0.027017054442140382
0.8826172149282376,0.1817619687734575,0.20406864444379508
0.8891508957373874,0.9413721936328701,-0.20465940653801573
0.9229897976667136,0.179562959080163,-0.12577712058865814
0.9294444320860759,-0.28862061274159373,0.050734470978859296
0.9190695722002592,-0.09977032163776388,-0.022787807011441518
0.9154831924960438,-0.18459399092411277,0.16627763769470255
0.9088477108046651,0.43434574919432767,-0.07643928480784361
0.9244608586220933,0.14981373557098604,0.03737474473640859
0.9298461168015266,0.28893475698349297,-0.12983821339533075
0.9402322690287415,-0.194365530237925,0.1618459701694211
0.9332455360865024,0.4080780942006351,-0.12941497137938532
0.9479144573724301,-0.07364674783772437,-0.031625125686211675
0.94526712500554,-0.19136580702580475,0.15482154870537962
0.9383882211879305,0.38493062374490394,-0.11360589853791023
0.9522250752129371,-0.03794767962671199,-0.029246848211304046
0.9508609943339615,-0.14681401235886576,0.0348346580949851
0.9455835652791578,-0.01714802403149067,0.03022722139666485
0.9449671562674957,0.09536757827761257,-0.08328793709884628
0.948395273382491,-0.21465735867518895,0.09529608089157626
0.9406791231097852,0.14006581612498575,-0.04589352144415537
0.9457139790865837,-0.030764877825091727,0.23822687676816878
0.9446080937729614,0.8559934574529399,-0.21233360285112482
0.9753779410818267,0.06561835476843557,0.017043264327252942
0.9777366819568931,0.12905895772460746,-0.00825163294655785
0.9823758814606415,0.09834368162192086,-0.07972750088974631
0.9859109786520408,-0.19842814750158394,-0.044606662661041
0.9787782094150278,-0.3644687322593938,0.10763482302059944
0.9656768858677112,0.03618327550115779,-0.0859847565407773
0.966977542844247,-0.28388010527173124,0.09465265150001909
0.9567730869372741,0.06844801493230965,-0.12217670799724249
0.9592335437897471,-0.386333643892935,0.1300000225618466
0.9453462563001501,0.09756894995768822,0.024600069676419156
0.9488535047097554,0.1891384534911359,-0.005574484422909159
0.9556523432797068,0.16838839961831972,0.030357937821379622
0.9617052929836183,0.2813905712043495,-0.1458687427039197
0.9718202592076308,-0.26158058807044976,0.08719356619651343
0.9624173897302862,0.06298237752061965,-0.09543250822805042
0.9646813768233947,-0.2922486244375124,0.03944780570506474
0.9541761031301521,-0.1454109922108347,0.05682293746011295
0.9489491075399388,0.06610256205858096,-0.06566660159239354
0.9513252539036265,-0.17833000198037816,-0.07389856362066907
0.9449149398016318,-0.45340462053180675,0.08391867557538261
0.9286166949711043,-0.14103186871849535,0.05855080554020193
0.9235471129218857,0.07691337555611992,-0.05998043711730088
0.9263118686583527,-0.14635342493653233,0.07349562706875702
0.9210509960439447,0.12722133200883612,0.011378039861944694
0.9256241395957545,0.16957411698248065,-0.11613456335581494
0.9317197115205825,-0.26271670371220557,-0.0012735333223424794
0.9222760028235948,-0.26745721118206806,0.054340594482034335
0.9126618901477632,-0.0651837492006953,-0.003033763235734626
0.9103187717600447,-0.07647640800159847,0.10276722256435174
0.9075697234157482,0.30605679916039047,-0.12141588764174242
0.918571350701577,-0.1458928375141989,0.09373573288976254
0.9133270345275649,0.20302221179101224,-0.06926511054655607
0.920624943644424,-0.05480517928411542,-0.04343148393011012
0.9186548970469594,-0.2164713645231483,-0.08681664602039413
0.9108735398705405,-0.5396313099661867,0.17564099479708703
0.8914757595882592,0.11416190709559758,-0.112619179895039
0.8955794643762289,-0.3050435068312569,0.14342447247090365
0.884614261259271,0.22882927936237132,0.0743801838457104
0.8928398404672346,0.5056966458807285,-0.09713435993234665
0.9110177931640411,0.1441307953754259,-0.08378922824216993
0.9161987703404361,-0.1677601111345213,0.12688821019873373
0.9101684053193211,0.3045592995411115,-0.09495152254876014
0.9211162029476577,-0.04888131643687319,0.03383397944559093
0.9193590976451308,0.07705981873655414,-0.03972129492376409
0.9221291174805955,-0.07079582979281952,-0.08047436123872344
0.9195842652345148,-0.37034771735779326,-0.018797783328885705
0.9062716135838886,-0.44031921376397504,0.22336644982450235
0.8904437414702493,0.39112375308520264,-0.07360667257518948
0.9045032159399634,0.11713564845312469,-0.05304739024140954
0.9087138158995148,-0.08032408446816848,0.011507487195157382
0.9058264575992958,-0.03748945419115976,0.09077367332389573
0.9044788482558936,0.3003998408194235,-0.08974063284119839
0.915277128491732,-0.033644139711370945,0.032781268044611275
0.9140677441994299,0.08837845939205045,-0.053554392296492566
0.9172446279445204,-0.11096850096741916,-0.03847948888897374
0.9132557144766289,-0.25420174136599016,0.10542533471546914
0.9041180876649085,0.13822582842243325,-0.14436613836545084
0.9090868027849461,-0.39915214615449146,0.1109611118475647
0.8947387368234083,0.01388139631309513,0.07100186226715964
0.8952377224654934,0.27817354520835913,-0.07144985156739571
0.9052370483212024,0.012213833645570006,-0.009714260902711021
0.9056760911585722,-0.02394582198777581,-0.03576997853202188
0.9048153260676315,-0.15709337883063537,0.07037746924813373
0.8991683912251206,0.10487457507193074,-0.1231259884408022
0.9029382502508513,-0.3534406159779847,0.14741449615345945
0.8902333473199878,0.19528434309581066,-0.14978008271334622
0.897253108238196,-0.36224610269828733,0.1662649467796817
0.8842316801288923,0.2566463976845291,-0.09749224373593468
0.8934571834319446,-0.10625161336536862,0.15218310747254452
0.8896378248946714,0.46022367636912265,-0.14975977724931286
0.9061811899478803,-0.09723118584797705,-0.07661441943513135
0.9026860829278986,-0.3824151078229291,0.006971754166704944
0.8889396525389004,-0.35646395905791695,-0.006972388712455986
0.8761260714351818,-0.38241746980971025,0.1209431510572157
0.8623795561413611,0.06777248671288728,0.015022236110182292
0.8648157302145868,0.12369016177094652,-0.013586893621323952
0.8692619410566949,0.07311530081195504,-0.14121498416577336
0.8718901698385128,-0.45253304740954503,-0.0330020899659741
0.8556232548875037,-0.575377617912823,0.1396038725038762
0.8349405250208569,-0.055726354128782275,-0.4123341744849858
0.8329373655426004,-1.590568984418445,0.4148552247538781
0.7757622033276917,-0.046342180647086346,-0.08821962667594929
0.7740963707093985,-0.3747244788633514,-0.15407532290215353
0.7606263904226002,-0.9482432131793723,0.18051494071084515
0.7265405003644964,-0.27630757565121344,0.3102732013415445
0.7166082493185963,0.8786307387639326,-0.20065034648292865
0.7481918244467135,0.1317445366948285,-0.09556195556126311
0.7529275607336932,-0.22396831056666777,0.1326904965462672
0.7448767156505229,0.269949107236231,0.03592544224102731
0.7545804029141373,0.40367535084048384,-0.11447649530834066
0.7690910616108448,-0.02244359839493448,0.07706875419287786
0.7682842959870415,0.26443150611535465,0.0467133545545024
0.7777896455851955,0.43831388698673873,-0.16220385397300913
0.7935454335044958,-0.16546189799641656,0.081436332597304
0.7875976808757151,0.13767076152885194,-0.06894783767103478
0.7925464433624552,-0.11897563615567719,0.022697066969042425
0.7882697025461428,-0.03448973097903949,0.13293733484342274
0.7870299223273702,0.4603464996817449,-0.015522892707754896
0.8035777024313515,0.4025652170533212,-0.15248324761278767
0.8180484558614639,-0.1650272924286763,0.04788853328543328
0.8121163257200311,0.013229487961484742,0.024678753349548437
0.8125918776310943,0.10509187785580086,-0.13155339056039886
0.816369547900499,-0.38459285963519274,0.059174564013476795
0.8025448352651161,-0.16432578235466078,0.07085210946991359
0.7966379218559787,0.09940893766024073,0.08717326073248007
0.800211311122345,0.42389631967431185,-0.13842107922393282
0.815448840004843,-0.09135220074957756,0.025119762646523037
0.8121650610881708,0.002151769957670523,0.07738856525140332
0.8122424093815074,0.29021731580568294,-0.025276495447030558
0.8226746649273631,0.1961299343634792,-0.23388023837352703
0.8297248217720418,-0.6744487914633526,0.0896498927987993
0.8054808440286523,-0.3407425750422693,0.06802520814901884
0.7932323894237798,-0.0875305061376007,0.13857019747542781
0.7900859865099822,0.42827308117987,-0.07472347309702444
0.8054808440286523,0.15012787981288522,0.03146839288570416
0.8108773945494839,0.2672635282660099,0.024100047624597595
0.820484545029867,0.35697178621587433,-0.1129827746103864
0.8333163806704322,-0.0635870461366061,0.03564687665631962
0.8310306579427528,0.06910228527070124,-0.006108137399535978
0.8335146334310701,0.04636580051489832,-0.047998944246114686
0.8351813150975888,-0.132301965575191,0.16530297542110112
0.8304255412724889,0.4830097628473307,-0.08198838740071106
0.84778798314877,0.17782217482242077,-0.01732373354921377
0.8541800427139181,0.1133375737089598,-0.031136525457908883
0.8582541157188204,-0.0025627556575988117,0.06448951922420953
0.8581619939863613,0.23748832290223976,-0.11217626696081126
0.8666988342737675,-0.18006842425133918,0.008673605871001171
0.860226030222381,-0.14778242693915655,0.1231913466531596
0.8549137901903345,0.3107760487492222,-0.07130644422766008
0.8660850573116042,0.04535014619898358,-0.08578360553769679
0.8677152299044294,-0.273964484764266,-0.028232209555386946
0.857867204442492,-0.37905400063328565,0.17880483991178536
0.8442415936159724,0.2865160825195472,-0.06389241167247846
0.8545408033049032,0.04868763352081503,-0.06725804233600835
0.8562909464119817,-0.20166879336538632,0.13591969987332292
0.8490416877584397,0.3042687751670243,0.06262585835339744
0.8599790420936035,0.537382698550487,-0.15371807364431656
0.879295992984824,-0.0348062372077199,-0.024502349630758598
0.8780448355198306,-0.12601199477686323,-0.045055921052779155
0.8735151632371628,-0.2937248661757606,0.05400301614247968
0.8629568240298308,-0.09270798116198467,0.02611473038415782
0.8596243097450189,0.004499584818180402,-0.08204740015555802
0.8597860534319633,-0.3009076679773809,0.10988365316229438
0.8489695186592782,0.1081152209357331,0.025405942780243246
0.8528558671015378,0.20268444768130106,0.011416747152758292
0.8601416348287733,0.2451813138485986,-0.0206823842094822
0.868955010123202,0.16819471670226155,-0.09540649185225768
0.8750009976316648,-0.18693944379784144,0.08254742220737958
0.8682812054515009,0.12032905458130311,-0.0330020899659741
0.8726065967311304,-0.0025155159219748704,0.035217923728614826
0.8725161730951221,0.12857711242124326,-0.0051525114984658366
0.8771380520150717,0.1093977797579231,-0.02781721663420509
0.8810705037759722,0.005853003243806319,-0.07606934463498577
0.8812808979262337,-0.2773019720860974,0.10839564337609951
0.8713129019500431,0.12618205782510944,0.0330020899659741
