Derivative_0,Derivative_1,Derivative_2,Derivative_3,Derivative_4,Derivative_5
0.9572791196796303,0.009407793349507896,-0.03397675223957552,0.002801840477117286,0.0012646015324521982,-0.002273238012631949
0.957617295587819,-0.11706478884968877,-0.008648224040959468,0.008595184047074147,-0.008179336804931662,0.005325615955341008
0.9534092427729439,-0.1492563066906235,0.06905190317420576,-0.028875676986500884,0.013945398225606094,-0.006477882082187116
0.9480440221316306,0.10777745682602193,-0.1919830860694379,0.03501044134212511,-0.012966310359712093,0.006076474890668547
0.9519182291842667,-0.6068463677987115,0.1245099327238261,-0.024390317569530383,0.01227779248268842,-0.005355530815593196
0.9301043123668798,-0.14337968357900524,-0.095977583028196,0.03185622990611593,-0.009971220821405929,0.0014613433206389624
0.9249503349240534,-0.5006396321821855,0.19200148789621813,-0.013823540794696181,-0.0039002171987436653,0.004237771338052905
0.9069541634523116,0.21405269005920252,0.06703722041464553,-0.03169106479331262,0.013705176949213511,-0.00621087969122461
0.9146485780904464,0.4635871455455473,-0.21944876435756538,0.031094561126248216,-0.012097297098334252,0.006506222087880349
0.9313128476109566,-0.35327291491651974,0.0616448506222856,-0.02432510788410995,0.014932147185912412,-0.0077877258695281965
0.9186139729224936,-0.12381062309678757,-0.15825317212701795,0.044081466570539525,-0.017421175471718623,0.006176269772767387
0.9141634319344358,-0.71288067838021,0.240241559527729,-0.03572774788174986,0.008237515155898791,-0.002031886941242118
0.8885379678234496,0.18137696492812236,-0.08273588229543923,0.002009637560373482,-0.00020375446698995967,0.0019013473574958557
0.8950578091465249,-0.12659304352503772,-0.06456883744308986,0.0010762054864004967,0.007695201604639756,-0.005715287345438981
0.8905072502775114,-0.3669393704325259,-0.05483998198810486,0.03632916508808168,-0.016048383963975697,0.005874487806884634
0.8773171162858148,-0.5710717160107007,0.2735742478299963,-0.0371910700690047,0.008356583885255007,-0.0016551315714379644
0.8567891679106638,0.4472610929139132,-0.06263156926515683,0.0010917884252200187,0.001480506495180091,-0.00030251222631055987
0.872866575297757,0.21412591164941963,-0.05276184465344037,0.007874227449707888,0.00022374992340610476,-0.0024149011592583254
0.8805636219853906,0.017729072779665143,0.018420863152766406,0.008899261934309143,-0.00980871368673188,0.004683595329228372
0.8812009175833981,0.08629754903781585,0.09886984256144814,-0.03603603737407121,0.009648811324158018,-0.00015672568999586614
0.8843030001798284,0.4543234333896924,-0.22689452420029915,0.0081667234229554,0.008997710232244095,-0.006093403655131319
0.900634272986325,-0.3902521799629409,-0.1530676642494979,0.04938668511098758,-0.016316721456861482,0.003941208152500177
0.8866061283961292,-0.9600200792704209,0.29338603526904805,-0.025362847377388385,5.66308098958408e-05,0.0027947988618124316
0.8520969028928261,0.1320586809367277,0.06410688813633085,-0.025103412504068775,0.011667341157726246,-0.005580982125850346
0.8568439315212041,0.37068548146750446,-0.16282697790053294,0.0283465590008182,-0.011518286904840223,0.006612205742695646
0.8701687245614539,-0.23540977453478634,0.09342480547175167,-0.02442057093273405,0.01595145579747107,-0.0076121904412403615
0.8617066005178855,0.11234790124763823,-0.1273361994989698,0.04865562066141406,-0.015672622605240414,0.0024030178304785756
0.8657450984021422,-0.3616390720955197,0.31250870602246755,-0.023143191110041886,-0.005689527087495395,0.00639612979611265
0.852745490832232,0.8016205217497836,0.10329516462921917,-0.0492078322816536,0.020882549860335994,-0.007352464837268063
0.8815608291261579,1.1861189019137284,-0.34154171231567027,0.046458496481279574,-0.009662524683156063,0.0006224179282652226
0.924197483862565,-0.0852110351184652,0.07844127665238297,0.0021929125750481293,-0.007076752097111125,0.005274228487964146
0.9211344574845044,0.20677304679955316,0.09826512046070456,-0.030226830091622407,0.01483449887653303,-0.007414986932076975
0.9285671954595618,0.572547957748949,-0.17498423994475792,0.03773240170943782,-0.015970317411914195,0.0063927919896118205
0.9491482093488021,-0.07880060299429636,0.16611519398243565,-0.03543019798239872,0.010587892955030903,-0.003083340247211231
0.9463156146591233,0.5395344685081576,-0.15417240840206303,0.01307464721692375,-0.0022215335133057806,0.001020044731205504
0.9657099138436803,-0.03434564978538647,-0.03597810953836385,0.0028974439125775964,0.0020161395721115852,-0.0020207928838338355
0.9644753128190829,-0.16826793829247866,-0.009785330026827792,0.012133704447213428,-0.006379040906792671,0.002315980376762464
0.9584266932611212,-0.20469213644531856,0.09990288304414548,-0.017089710732584355,0.003242466276879852,0.0016300666731179213
0.9510687564347242,0.16717906238634683,-0.054587432779189905,-0.002235449786420338,0.010014414071702568,-0.008163750978904545
0.9570782348694936,-0.0360132124529116,-0.07479581131264329,0.04364219616003246,-0.02390106702535502,0.010544307768952122
0.9557836910401809,-0.3144276803129528,0.31972793303207914,-0.0658524465500281,0.019904197459505578,-0.00499712047289968
0.9444811610632597,0.8757042371420294,-0.27557560512878465,0.025331892080003658,-0.000855836178988659,-0.002149499440142626
0.9759595391162461,-0.1500782780904801,-0.0465762926722772,0.021411168518277453,-0.009785715081306106,0.004238778212279122
0.9705647715966879,-0.3234504698171256,0.14697983231399528,-0.023418770469525865,0.007823862024200193,-0.002676740092650487
0.9589379051976524,0.22365652831154975,-0.06472493569784633,0.01242360326399102,-0.003296385059353733,-0.00015548277199500465
0.966977542844247,-0.017270847344112914,0.04758395132493283,-0.002677668320487852,-0.003942322573633755,0.0027685500564351884
0.9663567187818127,0.15985217939107355,0.023377934559911127,-0.020738083832059457,0.007559339756331742,-0.0038735447292247934
0.9721028224570538,0.24687249638393569,-0.16409353121961395,0.013892470731276228,-0.008532911634248876,0.008325861417509484
0.9809769896044234,-0.36393728523362445,-0.03850613981051753,-0.025198173618511815,0.0260560409504066,-0.015057225008192761
0.9678947696421788,-0.5072697290770057,-0.2662966426112888,0.09416875218764263,-0.03649768361310639,0.012131912379921918
0.9496602703335588,-1.4985129116080707,0.5849851897031602,-0.07303302264201295,0.013903124306638934,-0.0010405547223117076
0.8957941886724401,0.6789932540303757,-0.07523047515210747,-0.00934056795394128,0.009580244529167788,-0.0052344514237526
0.9202015232944022,0.3989608252252145,-0.15966884369759396,0.034548077297061185,-0.012165756638002708,0.00470914337964964
0.934542711965314,-0.19537882256705855,0.15264442223355248,-0.021185215905394388,0.007397905174875417,-0.004390428961120135
0.927519554854204,0.372813631557363,-0.03886909998011389,0.012705780804776958,-0.010841689690722113,0.006569057678327461
0.940920847139565,0.228130131275137,0.07599066096185648,-0.03696174817205254,0.01644879872452981,-0.006849252703382196
0.949121294520056,0.5109922202441723,-0.2581420951646405,0.03839285158039675,-0.01200573169791825,0.004871663206676228
0.9674896038290037,-0.44989707016172914,0.08892777973411282,-0.016607341563360235,0.008233102365517296,-0.0043336051105584954
0.9513174426599527,-0.11887879469764812,-0.06120193768805787,0.021109828174348592,-0.009770423536859123,0.003404053661457255
0.9470441829413646,-0.3466924197441047,0.12963008238898877,-0.023650057782184986,0.004371374505101107,0.0005132181770203973
0.9345818530885063,0.13583313581308062,-0.08416551387253819,-0.003624086176810439,0.006503487724426334,-0.0027642201284440566
0.9394645596233079,-0.17745842885811644,-0.11692711099886714,0.02616943994484391,-0.004980186355859045,-0.00032265339901888163
0.9330855754008314,-0.6126993710425178,0.11964360135908048,0.0033544030644473612,-0.006320617400804348,0.002922114972761208
0.911061264433183,-0.16734676344781182,0.1499672737099038,-0.025601364612112418,0.005819014905252362,-0.001375714753202759
0.905045757756013,0.39088046844673935,-0.08146805988485613,0.0010564811359127235,0.00010374654053158497,0.0015297812625498979
0.9190964870290054,0.08762970958241098,-0.0719175117859141,0.0015317607699081425,0.006459068699023725,-0.0049480086150377476
0.9222464559453498,-0.1800707862381204,-0.05807045440666268,0.031121796172473327,-0.014096934673081707,0.006182347899964479
0.9157735669891408,-0.39622800651936946,0.22326936432459282,-0.03345853506122056,0.011587006921718698,-0.00474750049302934
0.9015306131979113,0.43485357635228505,-0.07919448245887054,0.019623412352536895,-0.008136005654935602,0.0022094840643741122
0.9171620155521861,0.14006581612498575,0.09820039679409821,-0.017648941694634497,0.001043073326425665,0.002029253577881243
0.9221968715289848,0.5055998044226995,-0.0613453450277935,-0.012870454563653528,0.009473402906493627,-0.004953625719237487
0.9403713431280669,0.27725237036369227,-0.1776937503017098,0.03052873198289612,-0.01110593615919172,0.004443505616759296
0.9503375561029841,-0.3841818739352645,0.09828479137898687,-0.020349352682588678,0.0073541603257810916,-0.0027971666759268325
0.9365276169067237,-0.018333741395651592,-0.08567256003126433,0.013341241818890166,-0.004266386867274727,0.0023338791336116648
0.9358685856741451,-0.3372350246721917,0.034931743594894614,-0.006203764485622379,0.005429478898763737,-0.0043391558274466155
0.923746214730749,-0.20720765236729344,-0.02115004442800059,0.01866955399389508,-0.012597106897793755,0.006980736462227037
0.9162978542683438,-0.2859350337713727,0.14762199261405037,-0.03903982431507933,0.016403659556252444,-0.005618561032410516
0.9060195311657585,0.2635622949798741,-0.2052964904720625,0.03610798562762982,-0.0069380862882482035,-0.0003266181967961103
0.9154936357892166,-0.5006183743011549,0.12111828568450346,0.0043234933948181715,-0.008294988686179986,0.005072211898708402
0.8974982284608777,-0.04977650942694688,0.1602024966742208,-0.033677187558620605,0.012777004716783762,-0.004829599468397816
0.895708944230607,0.5465495692483129,-0.14423796012374024,0.024856331672335814,-0.007287079783106852,0.0017914911095028008
0.9153554107381167,0.009648716001189996,0.08046230486945363,-0.00852695604467516,0.0001554895721923681,0.0003161142488244384
0.9157022469382048,0.309155725817321,0.0033789561243017952,-0.007814633237735931,0.0014687543763515982,0.000810319837434032
0.92681526935121,0.32173330542719536,-0.06726502233926983,-0.0010860325649353305,0.004835146516445076,-0.00378149134529749
0.9383804099442565,0.07135089668640084,-0.07708271419940078,0.02106455341967025,-0.010874678363261546,0.0052711820479976424
0.9409452148236348,-0.21557617153307462,0.11334002386822338,-0.02875410198634137,0.011023916482413463,-0.004047129108187834
0.9331960365749599,0.20631245937721973,-0.14659593213461453,0.02174823731202225,-0.005789473725198471,0.002069015889356873
0.9406122181096213,-0.3393655367488314,0.05000728154816449,-0.004774275525894612,0.002806044372587852,-0.001613432963373455
0.9284132630162913,-0.15322208249625338,0.006848017745251639,0.0080806662923575,-0.0038968003506357723,0.0013907514792843975
0.9229054871779284,-0.1277315211535747,0.07989692460527467,-0.009771204574021312,0.0018809365779230303,-0.0014059578618290617
0.9183140041844493,0.16967095844050972,-0.008434382122858115,-0.0011543307607524242,-0.003959973735159731,0.004525195203706122
0.9244130572070015,0.13827543014483837,-0.01886948699875352,-0.019295609089982086,0.01483949391008986,-0.008405334405885041
0.9293835553283125,0.06803702923238136,-0.19330103759435335,0.04868650576538068,-0.020079621199358792,0.008557958835296463
0.931829238741663,-0.6514926419368984,0.24682306805754275,-0.04330147730854616,0.015473556728030793,-0.006419785808152784
0.9084104509685688,0.2672635282660099,-0.14462059121161894,0.027585381574877228,-0.011196796738921789,0.005131930973693413
0.9180176014489517,-0.2710616030101748,0.10475017803635983,-0.02370895005997588,0.010123293545490405,-0.003763942965926277
0.9082739240139196,0.11885281284305495,-0.10957780211029186,0.02266749031553783,-0.005513628359788617,0.000391699891286322
0.9125462497794598,-0.28903159844152204,0.09533542272814091,-0.002591330416217528,-0.003886350617857373,0.002859821545358982
0.9021566164545206,0.0658380195390869,0.0719098972369016,-0.020395329371448077,0.007994489918951297,-0.0035362529279939856
0.9045232534780836,0.3335101715182439,-0.11246308164028251,0.016228718266096717,-0.006696516659239051,0.0036416022151649252
0.9165117295163295,-0.08511419366043611,0.03424389600076445,-0.014449104536856449,0.008432152920538094,-0.0038949435726698916
0.9134521842359933,0.04235278497364451,-0.09637544321409972,0.024179947895466836,-0.0077489978096030405,0.0017981445934005873
0.9149746126090115,-0.3163881293413464,0.12221033892204776,-0.011319460797184353,-0.0002787872256641838,0.001496816274147228
0.9036016116293796,0.1385187147833017,0.019882856563168537,-0.012596630039622199,0.005939585209113393,-0.0018830687176968365
0.9085808549474125,0.21252920858533042,-0.09399018573593061,0.0146135677154787,-0.0018834340947014455,-0.0008574917105231064
0.916220505975007,-0.13733299741914076,0.03811589417362634,0.0059852523750585414,-0.00544579702986197,0.0029611544001769898
0.9112838848778907,0.004546824553804343,0.09222234127352597,-0.018962822094741757,0.006856020644903473,-0.0025752633986573055
0.9114473266612859,0.3478285353858605,-0.07920082791638096,0.012445714190694396,-0.003842651735329522,0.0011439050137661284
0.9239504957337874,0.05301715529074925,0.03330794101797663,-0.005158093136097972,0.000909586417385469,-3.471687579260808e-05
0.9258562693805871,0.1770002034225642,-0.013321018951637106,-0.0009911310636560797,0.0007653586539792055,-0.00044113262115441144
0.9322187820674902,0.1274150149248943,-0.022280804956358487,0.0025151003641544615,-0.001067282384768584,0.000270476660270552
0.9367988878147485,0.044478573076721865,0.0004556038492485801,-0.0023742923674339163,5.638565487464668e-05,0.0005255403996936262
0.9383977305280553,0.046174479585621354,-0.02100790617976705,-0.0021159805888040033,0.00223969030706297,-0.0005336248989751939
0.940057534903948,-0.03202381677946976,-0.040136287844945946,0.008144401915997707,2.279941697105279e-05,-0.002029655589934934
0.9389063953199104,-0.1814242046637463,0.03348878655702377,0.008248849722139368,-0.008409200281678795,0.004841619259984781
0.9323848559003842,-0.05676799029929018,0.10805806503654486,-0.0302750529698612,0.011704819231591296,-0.00414865374857274
0.9303442533953863,0.3454594626443198,-0.16562722829988388,0.023346611635712944,-0.00553034486779629,0.0006242730848065678
0.9427622629308772,-0.27105924102339357,0.04542522667988594,-0.001988790115196013,-0.002936865220772562,0.0031169580441781516
0.9330186704006675,-0.10197169331783955,0.027446641915596218,-0.015443043337236766,0.010012222998700646,-0.005555150085262709
0.9293531594018422,0.00019368291605815905,-0.11215786513403103,0.03042456495042688,-0.0130660884533381,0.0056321077321647125
0.9293601215972906,-0.41729456662086606,0.16287901065211843,-0.02943329349993459,0.010331935790715422,-0.0034817563215229796
0.9143599016938002,0.1889943722974829,-0.10319681003780756,0.017898970649927907,-0.0041326701254021615,0.0007056086060914276
0.9211535610695766,-0.19513789991537644,0.05860918374929785,-0.0010334576947739703,-0.0012012902482288177,0.0005529030366324724
0.914139064250366,0.023024647143108957,0.04926676665669778,-0.006536762061117027,0.0010956897228494521,5.337908672542407e-05
0.914966716460515,0.20641166282203002,-0.009825306409143475,-0.0015172307323602099,0.0013174477617083548,-0.0005397177789082002
0.9223864639977232,0.16983865950197471,-0.023541012817929072,0.004518209936644089,-0.0009247553843218548,0.00014763062830410245
0.928491545262676,0.08221131190634492,0.017303428085180407,0.000281756380277302,-0.0003114388100494751,-0.0005835444691284873
0.9314467425161068,0.1466203294428076,0.019850494729865366,-0.0011449950361443323,-0.0027357155258827897,0.0023231428300493273
0.9367172093754622,0.22051036191899528,0.009499784438858625,-0.013677749065290113,0.006915547348487169,-0.0024543610396476926
0.9446437537984295,0.2558716660202965,-0.11414653151779851,0.018003488649487673,-0.003280848359885556,0.0002963160772261467
0.9538414083196877,-0.16901905008889934,0.048604300892609316,0.0029733931909682394,-0.0020498330653369516,-0.00023099465077731189
0.9477657890281573,0.011902051390451994,0.07548365890677346,-0.006417222670082587,-0.003009477073612494,0.00292859511201199
0.9481936244289514,0.29287691292131085,0.017472217254957734,-0.020204122500527458,0.009157076318209095,-0.0031587451686581527
0.9587214828049905,0.35791421894157194,-0.16517225899638635,0.02174592092922475,-0.003965612300647196,0.00027278546344129174
0.9715871954697504,-0.2569109402040232,0.03141001467660824,0.0035788114221320983,-0.0028323525707997454,0.001357922953688944
0.9623521828265732,-0.13999259453476864,0.06376232979351472,-0.009396652495007938,0.0028090015550310057,-0.0008234571487665797
0.9573199588992735,0.0973516471738181,-0.021183040807054805,0.003471836652938623,-0.000611968221655812,-0.00011436689699914842
0.9608193960652048,0.018501442457116584,0.010202226585262772,0.0006683115337867943,-0.0010870939749188335,0.0007165662006924941
0.961484455540184,0.05647746592520294,0.01624373668093928,-0.004311841287412583,0.0018898081252524924,-0.0008817304556318944
0.9635146147520092,0.11694196553706653,-0.02273513971410498,0.0043456745149396524,-0.001773252234863515,0.0008902317197030684
0.967718252516112,0.032314341153557,0.01654958773294181,-0.0037778799558805857,0.0019251257704932699,-0.0012498407221897003
0.9688798353933225,0.09391731839395756,-0.017602299133921466,0.0050414316752058754,-0.0032672116118316334,0.00142707640329177
0.9722558209472764,0.028395805083551075,0.02797204579745948,-0.00992619164119926,0.0026614335544609727,0.00030384366072691294
0.973276546723888,0.13251690637227995,-0.06176033794897535,0.002266264696968852,0.0039237214364006515,-0.0032550104586892654
0.9780400468878392,-0.09737526704163006,-0.04127339383081427,0.020241465398959827,-0.009598891632967366,0.004092644986670419
0.9745397606736824,-0.25100833523781174,0.14170866076008448,-0.023732605241877588,0.007403589706929356,-0.0023134207770811647
0.9655169251820401,0.2764776386994596,-0.07283316130466856,0.010184433226411067,-0.0022072838776988728,-2.891536239392833e-05
0.9754552893751633,0.005368795953660921,0.019233716259851968,7.250980090345116e-05,-0.0023274098380839897,0.0016031982528322366
0.9756482780368035,0.07696297727852505,0.019889202020678964,-0.010589730022554849,0.00433291581115128,-0.0014984058814420983
0.9784148167745439,0.15099709094836575,-0.07584154271036148,0.00926005610337375,-0.0018920604870097135,0.0005330901122982654
0.9838426122700714,-0.13130993112708825,0.007869001858679166,0.0005922218685599394,0.00032260868570263204,-0.000609118336837607
0.9791224984704396,-0.10201893305346349,0.013222664360225504,0.0020701442867808147,-0.0022079120874406825,0.0009408631093642735
0.9754552893751633,-0.052799852506879116,0.03193668764997359,-0.008044657068869145,0.0017008089261006537,-0.0003711419537883938
0.9735573269720376,0.066078942190769,-0.0407866972397646,-0.0002529770788538606,0.00015893706467791033,0.0003405042094763578
0.9759326242874999,-0.08574248214423454,-0.043073600126522095,0.0004751392471592071,0.0015735275035344337,-0.0005965600703897339
0.9728504943243673,-0.24607650683867227,-0.0387783599377148,0.007683722512968326,-0.0009048212166610082,-0.0006957132084762605
0.9640049401021948,-0.3904222430111871,0.030682190700162388,0.0035385905935573863,-0.0037950916612178635,0.0024263861641683625
0.9499706823647759,-0.2762130961799656,0.06267091110172147,-0.013847336363434099,0.006285085244920026,-0.0020732277954606825
0.9400418275117776,-0.04293147173503779,-0.06250846738945456,0.014945652776537971,-0.002327930792504027,-0.0011051348237808
0.9384985974572364,-0.27560842756397913,0.07259964846828489,0.004281026376864069,-0.0069191020962944836,0.0033939406609873376
0.928591478238809,-0.005368795953660921,0.11129995927862145,-0.0274164962109143,0.007180682503908606,-0.0008553673165513076
0.9283984895771689,0.4089260474550849,-0.13654409289234884,0.005479368410768927,0.0036271451495110693,-0.001960269784741442
0.9430978916943895,-0.09933571607002362,-0.08701081702021317,0.022095905311901042,-0.004516598210780972,-0.0010522573300764952
0.939527134477522,-0.4232184294681083,0.11273530176747978,0.0014046404897182585,-0.008888095293392675,0.006346553227069386
0.9243139732790938,-0.0035807719602947456,0.12543319679159307,-0.039313157485183915,0.01747802079225801,-0.007294313240474049
0.9241852575681188,0.4633226030260532,-0.22995620744907966,0.040756474548278555,-0.012825468800036075,0.004350887940683234
0.9408400177485041,-0.3926495965458559,0.13848072652453083,-0.017999066464147,0.005249856879172572,-0.0022019638572413035
0.9267256947634271,0.12282095063546601,-0.024230129503561324,0.006051374574914351,-0.003897980159175269,0.0017265089959800173
0.9311406606308394,0.03262848539545621,0.03047405969382042,-0.011805901184658619,0.0032746275512227554,-0.00029522437476841673
0.9323135358494481,0.14606290056244509,-0.07625082471978395,0.0031956957461097978,0.002048147624566242,-0.0016164535860521065
0.9375639651706833,-0.137767602986881,-0.047361860312067926,0.012578590331168968,-0.004667245971304756,0.0014784454297487384
0.9326117215862191,-0.3140639343486485,0.06634810372901329,-0.008802816177831562,0.001474806640937328,-0.001179400096378267
0.9213222669519695,-0.06709459650668373,-0.013229009817735931,-0.002046489104879108,-0.0034248922570259237,0.0049335509338407834
0.9189104605628137,-0.11633729692108007,-0.03172919118938266,-0.017736472887012623,0.01707104813488695,-0.009706289669837172
0.9147285584332818,-0.23444372194127674,-0.19206621156282447,0.06046875176813759,-0.023252754571807182,0.007564236673147778
0.9063011604621336,-0.9493769668343469,0.35456893658457467,-0.04605586703502382,0.008172104731806436,-0.0003794883141324576
0.8721745160892092,0.37044455881582233,-0.06177429795549829,-0.008618137294794794,0.006595558757073549,-0.0022978935225303437
0.8854906488375596,0.140500421692726,-0.13968192163125445,0.021597181076258236,-0.0029508084126029775,-0.0006027156494503801
0.8905411273017061,-0.37944136646540194,0.0555557495952809,0.008079051843741063,-0.00545472986594673,0.0021693234290287695
0.8769015920842894,-0.17264469979803682,0.12859006190302996,-0.016909945388815007,0.0035575058013031157,-0.0003532284442032778
0.8706956438901555,0.30600955942476654,-0.02427518225188535,-0.0006124375729744544,0.0020900538110016115,-0.0019940166681476214
0.8816955730795336,0.21564939312329173,-0.029811593929731952,0.008962436010604502,-0.0061938875770358144,0.0037027375527978025
0.8894473833777075,0.10468089215587258,0.05120847665488811,-0.019412761904800926,0.009188762604698435,-0.003301492641374301
0.8932102802079896,0.29529558738525663,-0.1242821307992018,0.0226824415135944,-0.004526956010426423,0.0005703333941163634
0.9038250811223127,-0.16732314357999983,0.08076625228420303,0.0019437259407719904,-0.0021575633749629413,0.0003421823331867197
0.8978104234933681,0.13331525790432455,0.0983374586763234,-0.007940419842981803,-0.0007360013401912102,0.0004794085944865783
0.9026026214873389,0.4993594353467768,0.026556374226883464,-0.011312160681701334,0.0012556533741786128,0.000884585110031499
0.9205527745452625,0.598210944126655,-0.07570511537388733,-0.005559810067918351,0.004930573108444886,-0.0024048582342840056
0.9420562793314322,0.3164117492091584,-0.12596558067671781,0.017027940524651116,-0.005060168181523625,0.002535608044517061
0.9534301293592895,-0.15247333268661392,0.0279663348857001,-0.006153505998258515,0.0054737600244669235,-0.003834568000936651
0.9479492683496727,-0.04837348927891582,-0.027661118379448613,0.01892267145958515,-0.010456566474614981,0.00462378404964389
0.9462104175839925,-0.15133721704485814,0.14339909064086195,-0.028980545953151183,0.008752478600105855,-0.0027220273037263857
0.9407703957940189,0.3824410896775222,-0.11858390995483935,0.011115970078095191,-0.00255590964002573,0.000291381287062489
0.954517760136065,-0.058966999992584646,-0.0180959757282326,-0.0005930641895772109,-0.001345395434124484,0.001741741195812533
0.9523981112412796,-0.12632613901876244,-0.02345725277879145,-0.006756537653206772,0.005890492916119271,-0.0022212088012427723
0.9478571466172135,-0.2136417043592742,-0.08453608859114706,0.02022876039028265,-0.003337295303515501,-0.0007739395906669773
0.9401775054182012,-0.5283126693106903,0.09833111321881298,0.004940072379460877,-0.006552549373042806,0.0031084014573472952
0.9211865890455458,-0.1622921117360501,0.14298917408568843,-0.025078213066968738,0.006360991368357254,-0.0014138763928315825
0.9153527786886179,0.36996035152567697,-0.08371689002655107,0.004062514266300232,0.00048718431586800703,-0.0009801680860265305
0.928651505948347,0.05833871150878622,-0.046991920139210094,0.006294384188397166,-0.003584825263977435,0.0025392519702881326
0.930748570160336,-0.11658058155954337,0.009909066448281096,-0.010128278491926303,0.00696424126457185,-0.0038643316456457074
0.9265579228340822,-0.07969579598437006,-0.08165017451540536,0.021776033905592206,-0.009089735298324837,0.0041945642627410585
0.9236931492166596,-0.38362444505490195,0.11520431928478651,-0.019865509451584332,0.008336159407551773,-0.003621911000902019
0.9099032475585194,0.04520370301854937,-0.06437910826352812,0.018323781216305145,-0.006710705006090661,0.001978109530646982
0.9115281560523468,-0.1944363898413609,0.10126715640888705,-0.012419040691814133,0.0015071517815461266,0.0008203848915122247
0.9045388759654315,0.18251308056987814,-0.011000485140074352,-0.0055145353132400095,0.004915358174942026,-0.0037552204108163736
0.9110995565081499,0.1415656777310459,-0.06085166843348236,0.017003513215150243,-0.01068532675376674,0.00597248654338579
0.9161883270472633,-0.08494413061218993,0.09285942520757272,-0.03194769192990799,0.014126766974723266,-0.004802959715518818
0.9131348949141502,0.26070901494818804,-0.19594645883044992,0.03276930588883819,-0.005826645355287029,0.0006339287504631116
0.9225064345119764,-0.46866777911190216,0.10028678322352624,0.006076503818596282,-0.003193052217920413,-0.0013908363075159102
0.9056595347181763,-0.09536757827761257,0.15521813979978125,-0.008551383354176031,-0.008971141556822182,0.00782654400590525
0.902231417603181,0.48240509423134426,0.07791396913326658,-0.04964962965521248,0.023543447138188105,-0.009251259971450576
0.9195721238448911,0.7724263651341878,-0.3709167387686849,0.058206698676255095,-0.014889980522267024,0.0034281522555748476
0.9473380385321858,-0.6082470259599613,0.1552695380056157,-0.01000670349176679,-0.0006480672985266457,0.0013154977733806075
0.925473773155031,-0.030283032521727527,0.064809330282735,-0.012975604303976249,0.004817035689254361,-0.001943104976504026
0.9243852084252074,0.21095848737583436,-0.0524896245262431,0.009092013060428094,-0.003255398204247842,0.0006044417195524666
0.931968397745811,0.015574940835213425,0.029701817514801585,-0.005821491130617349,-0.0007443059665341608,0.0010264216013048794
0.9325282601456594,0.12613481808948548,-0.022924234347915674,-0.009231276801950308,0.0035198591833609945,0.0006495666505332973
0.9370623474790994,0.04080332164517924,-0.10637461515902887,0.006893765785603913,0.006218418401344051,-0.0059860074258521355
0.9385290782885294,-0.35515778036791495,-0.04405524240338499,0.035381343363396975,-0.018649846471377057,0.00737442797286192
