Derivative_0,Derivative_1,Derivative_2,Derivative_3,Derivative_4,Derivative_5,Derivative_6,Derivative_7
11154.5400390625,-4.1201171875,-36.599609375,96.958984375,-338.857421875,823.853515625,-1586.6044921875,2804.8359375
11150.419921875,-40.7197265625,60.359375,-241.8984375,484.99609375,-762.7509765625,1218.2314453125,-2237.3564453125
11109.7001953125,19.6396484375,-181.5390625,243.09765625,-277.7548828125,455.48046875,-1019.125,2284.880859375
11129.33984375,-161.8994140625,61.55859375,-34.6572265625,177.7255859375,-563.64453125,1265.755859375,-2468.22265625
10967.4404296875,-100.3408203125,26.9013671875,143.068359375,-385.9189453125,702.111328125,-1202.466796875,2028.7568359375
10867.099609375,-73.439453125,169.9697265625,-242.8505859375,316.1923828125,-500.35546875,826.2900390625,-1217.0263671875
10793.66015625,96.5302734375,-72.880859375,73.341796875,-184.1630859375,325.9345703125,-390.736328125,478.619140625
10890.1904296875,23.6494140625,0.4609375,-110.8212890625,141.771484375,-64.8017578125,87.8828125,-745.166015625
10913.83984375,24.1103515625,-110.3603515625,30.9501953125,76.9697265625,23.0810546875,-657.283203125,2224.6484375
10937.9501953125,-86.25,-79.41015625,107.919921875,100.05078125,-634.2021484375,1567.365234375,-2964.1533203125
10851.7001953125,-165.66015625,28.509765625,207.970703125,-534.1513671875,933.1630859375,-1396.7880859375,1824.470703125
10686.0400390625,-137.150390625,236.48046875,-326.1806640625,399.01171875,-463.625,427.6826171875,99.4423828125
10548.8896484375,99.330078125,-89.7001953125,72.8310546875,-64.61328125,-35.9423828125,527.125,-2009.953125
10648.2197265625,9.6298828125,-16.869140625,8.2177734375,-100.5556640625,491.1826171875,-1482.828125,3514.3408203125
10657.849609375,-7.2392578125,-8.6513671875,-92.337890625,390.626953125,-991.6455078125,2031.5126953125,-3636.546875
10650.6103515625,-15.890625,-100.9892578125,298.2890625,-601.0185546875,1039.8671875,-1605.0341796875,2234.7490234375
10634.7197265625,-116.8798828125,197.2998046875,-302.7294921875,438.8486328125,-565.1669921875,629.71484375,-424.353515625
10517.83984375,80.419921875,-105.4296875,136.119140625,-126.318359375,64.5478515625,205.361328125,-1133.7275390625
10598.259765625,-25.009765625,30.689453125,9.80078125,-61.7705078125,269.9091796875,-928.3662109375,2504.5107421875
10573.25,5.6796875,40.490234375,-51.9697265625,208.138671875,-658.45703125,1576.14453125,-3208.26953125
10578.9296875,46.169921875,-11.4794921875,156.1689453125,-450.318359375,917.6875,-1632.125,2727.697265625
10625.099609375,34.6904296875,144.689453125,-294.1494140625,467.369140625,-714.4375,1095.572265625,-1662.2802734375
10659.7900390625,179.3798828125,-149.4599609375,173.2197265625,-247.068359375,381.134765625,-566.7080078125,645.8984375
10839.169921875,29.919921875,23.759765625,-73.8486328125,134.06640625,-185.5732421875,79.1904296875,623.8388671875
10869.08984375,53.6796875,-50.0888671875,60.2177734375,-51.5068359375,-106.3828125,703.029296875,-2075.0703125
10922.76953125,3.5908203125,10.12890625,8.7109375,-157.8896484375,596.646484375,-1372.041015625,2254.443359375
10926.3603515625,13.7197265625,18.83984375,-149.1787109375,438.7568359375,-775.39453125,882.40234375,-440.5107421875
10940.080078125,32.5595703125,-130.3388671875,289.578125,-336.6376953125,107.0078125,441.8916015625,-1078.2509765625
10972.6396484375,-97.779296875,159.2392578125,-47.0595703125,-229.6298828125,548.8994140625,-636.359375,-94.3505859375
10874.8603515625,61.4599609375,112.1796875,-276.689453125,319.26953125,-87.4599609375,-730.7099609375,2806.6123046875
10936.3203125,173.6396484375,-164.509765625,42.580078125,231.8095703125,-818.169921875,2075.90234375,-4625.908203125
11109.9599609375,9.1298828125,-121.9296875,274.3896484375,-586.3603515625,1257.732421875,-2550.005859375,4755.609375
11119.08984375,-112.7998046875,152.4599609375,-311.970703125,671.3720703125,-1292.2734375,2205.603515625,-3377.541015625
11006.2900390625,39.66015625,-159.5107421875,359.4013671875,-620.9013671875,913.330078125,-1171.9375,1232.8154296875
11045.9501953125,-119.8505859375,199.890625,-261.5,292.4287109375,-258.607421875,60.8779296875,549.5361328125
10926.099609375,80.0400390625,-61.609375,30.9287109375,33.8212890625,-197.7294921875,610.4140625,-1447.08203125
11006.1396484375,18.4306640625,-30.6806640625,64.75,-163.908203125,412.6845703125,-836.66796875,1274.1865234375
11024.5703125,-12.25,34.0693359375,-99.158203125,248.7763671875,-423.9833984375,437.5185546875,23.708984375
11012.3203125,21.8193359375,-65.0888671875,149.6181640625,-175.20703125,13.53515625,461.2275390625,-1359.759765625
11034.1396484375,-43.26953125,84.529296875,-25.5888671875,-161.671875,474.7626953125,-898.5322265625,1451.9365234375
10990.8701171875,41.259765625,58.9404296875,-187.2607421875,313.0908203125,-423.76953125,553.404296875,-757.25
11032.1298828125,100.2001953125,-128.3203125,125.830078125,-110.6787109375,129.634765625,-203.845703125,159.6376953125
11132.330078125,-28.1201171875,-2.490234375,15.1513671875,18.9560546875,-74.2109375,-44.2080078125,788.4814453125
11104.2099609375,-30.6103515625,12.6611328125,34.107421875,-55.2548828125,-118.4189453125,744.2734375,-2242.6865234375
11073.599609375,-17.94921875,46.7685546875,-21.1474609375,-173.673828125,625.8544921875,-1498.4130859375,3148.5673828125
11055.650390625,28.8193359375,25.62109375,-194.8212890625,452.1806640625,-872.55859375,1650.154296875,-3222.2060546875
11084.4697265625,54.4404296875,-169.2001953125,257.359375,-420.3779296875,777.595703125,-1572.0517578125,3310.8330078125
11138.91015625,-114.759765625,88.1591796875,-163.0185546875,357.2177734375,-794.4560546875,1738.78125,-3622.779296875
11024.150390625,-26.6005859375,-74.859375,194.19921875,-437.23828125,944.3251953125,-1883.998046875,3452.3154296875
10997.5498046875,-101.4599609375,119.33984375,-243.0390625,507.0869140625,-939.6728515625,1568.3173828125,-2458.7138671875
10896.08984375,17.8798828125,-123.69921875,264.0478515625,-432.5859375,628.64453125,-890.396484375,1299.0078125
10913.9697265625,-105.8193359375,140.3486328125,-168.5380859375,196.05859375,-261.751953125,408.611328125,-714.091796875
10808.150390625,34.529296875,-28.189453125,27.5205078125,-65.693359375,146.859375,-305.48046875,657.4697265625
10842.6796875,6.33984375,-0.6689453125,-38.1728515625,81.166015625,-158.62109375,351.9892578125,-697.5830078125
10849.01953125,5.6708984375,-38.841796875,42.9931640625,-77.455078125,193.3681640625,-345.59375,142.5537109375
10854.6904296875,-33.1708984375,4.1513671875,-34.4619140625,115.9130859375,-152.2255859375,-203.0400390625,1721.00390625
10821.51953125,-29.01953125,-30.310546875,81.451171875,-36.3125,-355.265625,1517.9638671875,-4173.0634765625
10792.5,-59.330078125,51.140625,45.138671875,-391.578125,1162.6982421875,-2655.099609375,5354.7919921875
10733.169921875,-8.189453125,96.279296875,-346.439453125,771.1201171875,-1492.4013671875,2699.6923828125,-4491.890625
10724.98046875,88.08984375,-250.16015625,424.6806640625,-721.28125,1207.291015625,-1792.1982421875,2104.201171875
10813.0703125,-162.0703125,174.5205078125,-296.6005859375,486.009765625,-584.9072265625,312.0029296875,811.9208984375
10651.0,12.4501953125,-122.080078125,189.4091796875,-98.8974609375,-272.904296875,1123.923828125,-2777.2060546875
10663.4501953125,-109.6298828125,67.3291015625,90.51171875,-371.8017578125,851.01953125,-1653.2822265625,2981.1748046875
10553.8203125,-42.30078125,157.8408203125,-281.2900390625,479.2177734375,-802.2626953125,1327.892578125,-2280.09375
10511.51953125,115.5400390625,-123.44921875,197.927734375,-323.044921875,525.6298828125,-952.201171875,1924.2060546875
10627.0595703125,-7.9091796875,74.478515625,-125.1171875,202.5849609375,-426.5712890625,972.0048828125,-2220.8837890625
10619.150390625,66.5693359375,-50.638671875,77.4677734375,-223.986328125,545.43359375,-1248.87890625,2702.3125
10685.7197265625,15.9306640625,26.8291015625,-146.5185546875,321.447265625,-703.4453125,1453.43359375,-2573.0341796875
10701.650390625,42.759765625,-119.689453125,174.9287109375,-381.998046875,749.98828125,-1119.6005859375,1300.126953125
10744.41015625,-76.9296875,55.2392578125,-207.0693359375,367.990234375,-369.6123046875,180.5263671875,-82.904296875
10667.48046875,-21.6904296875,-151.830078125,160.9208984375,-1.6220703125,-189.0859375,97.6220703125,678.294921875
10645.7900390625,-173.5205078125,9.0908203125,159.298828125,-190.7080078125,-91.4638671875,775.9169921875,-1728.75
10472.26953125,-164.4296875,168.3896484375,-31.4091796875,-282.171875,684.453125,-952.8330078125,864.3076171875
10307.83984375,3.9599609375,136.98046875,-313.5810546875,402.28125,-268.3798828125,-88.525390625,420.138671875
10311.7998046875,140.9404296875,-176.6005859375,88.7001953125,133.9013671875,-356.9052734375,331.61328125,412.5625
10452.740234375,-35.66015625,-87.900390625,222.6015625,-223.00390625,-25.2919921875,744.17578125,-2443.8876953125
10417.080078125,-123.560546875,134.701171875,-0.40234375,-248.2958984375,718.8837890625,-1699.7119140625,3790.3115234375
10293.51953125,11.140625,134.298828125,-248.6982421875,470.587890625,-980.828125,2090.599609375,-4362.8935546875
10304.66015625,145.439453125,-114.3994140625,221.8896484375,-510.240234375,1109.771484375,-2272.2939453125,4411.1484375
10450.099609375,31.0400390625,107.490234375,-288.3505859375,599.53125,-1162.5224609375,2138.8544921875,-3651.3173828125
10481.1396484375,138.5302734375,-180.8603515625,311.1806640625,-562.9912109375,976.33203125,-1512.462890625,1966.482421875
10619.669921875,-42.330078125,130.3203125,-251.810546875,413.3408203125,-536.130859375,454.01953125,121.9853515625
10577.33984375,87.990234375,-121.490234375,161.5302734375,-122.7900390625,-82.111328125,576.0048828125,-1639.6611328125
10665.330078125,-33.5,40.0400390625,38.740234375,-204.9013671875,493.8935546875,-1063.65625,2336.9482421875
10631.830078125,6.5400390625,78.7802734375,-166.1611328125,288.9921875,-569.7626953125,1273.2919921875,-2830.240234375
10638.3701171875,85.3203125,-87.380859375,122.8310546875,-280.7705078125,703.529296875,-1556.9482421875,3117.2490234375
10723.6904296875,-2.060546875,35.4501953125,-157.939453125,422.7587890625,-853.4189453125,1560.30078125,-2901.8251953125
10721.6298828125,33.3896484375,-122.4892578125,264.8193359375,-430.66015625,706.8818359375,-1341.5244140625,2867.658203125
10755.01953125,-89.099609375,142.330078125,-165.8408203125,276.2216796875,-634.642578125,1526.1337890625,-3491.8759765625
10665.919921875,53.23046875,-23.5107421875,110.380859375,-358.4208984375,891.4912109375,-1965.7421875,4055.4736328125
10719.150390625,29.7197265625,86.8701171875,-248.0400390625,533.0703125,-1074.2509765625,2089.7314453125,-3859.4404296875
10748.8701171875,116.58984375,-161.169921875,285.0302734375,-541.1806640625,1015.48046875,-1769.708984375,2813.236328125
10865.4599609375,-44.580078125,123.8603515625,-256.150390625,474.2998046875,-754.228515625,1043.52734375,-1273.208984375
10820.8798828125,79.2802734375,-132.2900390625,218.1494140625,-279.9287109375,289.298828125,-229.681640625,9.8701171875
10900.16015625,-53.009765625,85.859375,-61.779296875,9.3701171875,59.6171875,-219.8115234375,745.421875
10847.150390625,32.849609375,24.080078125,-52.4091796875,68.9873046875,-160.1943359375,525.6103515625,-1484.60546875
10880.0,56.9296875,-28.3291015625,16.578125,-91.20703125,365.416015625,-958.9951171875,1904.6640625
10936.9296875,28.6005859375,-11.7509765625,-74.62890625,274.208984375,-593.5791015625,945.6689453125,-1019.9677734375
10965.5302734375,16.849609375,-86.3798828125,199.580078125,-319.3701171875,352.08984375,-74.298828125,-1089.013671875
10982.3798828125,-69.5302734375,113.2001953125,-119.7900390625,32.7197265625,277.791015625,-1163.3125,3305.0654296875
10912.849609375,43.669921875,-6.58984375,-87.0703125,310.5107421875,-885.521484375,2141.7529296875,-4458.5869140625
10956.51953125,37.080078125,-93.66015625,223.4404296875,-575.0107421875,1256.2314453125,-2316.833984375,3657.521484375
10993.599609375,-56.580078125,129.7802734375,-351.5703125,681.220703125,-1060.6025390625,1340.6875,-1139.427734375
10937.01953125,73.2001953125,-221.7900390625,329.650390625,-379.3818359375,280.0849609375,201.259765625,-1455.9423828125
11010.2197265625,-148.58984375,107.8603515625,-49.7314453125,-99.296875,481.3447265625,-1254.6826171875,2550.8525390625
10861.6298828125,-40.7294921875,58.12890625,-149.0283203125,382.0478515625,-773.337890625,1296.169921875,-1727.3076171875
10820.900390625,17.3994140625,-90.8994140625,233.01953125,-391.2900390625,522.83203125,-431.1376953125,-356.0
10838.2998046875,-73.5,142.1201171875,-158.2705078125,131.5419921875,91.6943359375,-787.1376953125,2301.3583984375
10764.7998046875,68.6201171875,-16.150390625,-26.728515625,223.236328125,-695.443359375,1514.220703125,-2614.7099609375
10833.419921875,52.4697265625,-42.87890625,196.5078125,-472.20703125,818.77734375,-1100.4892578125,906.2421875
10885.8896484375,9.5908203125,153.62890625,-275.69921875,346.5703125,-281.7119140625,-194.2470703125,1580.478515625
10895.48046875,163.2197265625,-122.0703125,70.87109375,64.8583984375,-475.958984375,1386.2314453125,-2947.60546875
11058.7001953125,41.1494140625,-51.19921875,135.7294921875,-411.1005859375,910.2724609375,-1561.3740234375,2143.2822265625
11099.849609375,-10.0498046875,84.5302734375,-275.37109375,499.171875,-651.1015625,581.908203125,-156.87890625
11089.7998046875,74.48046875,-190.8408203125,223.80078125,-151.9296875,-69.193359375,425.029296875,-852.658203125
11164.2802734375,-116.3603515625,32.9599609375,71.87109375,-221.123046875,355.8359375,-427.62890625,541.4189453125
11047.919921875,-83.400390625,104.8310546875,-149.251953125,134.712890625,-71.79296875,113.7900390625,-550.7099609375
10964.51953125,21.4306640625,-44.4208984375,-14.5390625,62.919921875,41.9970703125,-436.919921875,1098.275390625
10985.9501953125,-22.990234375,-58.9599609375,48.380859375,104.9169921875,-394.9228515625,661.35546875,-480.7626953125
10962.9599609375,-81.9501953125,-10.5791015625,153.2978515625,-290.005859375,266.4326171875,180.5927734375,-1389.7412109375
10881.009765625,-92.529296875,142.71875,-136.7080078125,-23.5732421875,447.025390625,-1209.1484375,2203.9912109375
10788.48046875,50.189453125,6.0107421875,-160.28125,423.4521484375,-762.123046875,994.8427734375,-688.3193359375
10838.669921875,56.2001953125,-154.2705078125,263.1708984375,-338.6708984375,232.7197265625,306.5234375,-1488.888671875
10894.8701171875,-98.0703125,108.900390625,-75.5,-105.951171875,539.2431640625,-1182.365234375,1843.8046875
10796.7998046875,10.830078125,33.400390625,-181.451171875,433.2919921875,-643.1220703125,661.439453125,-463.7197265625
10807.6298828125,44.23046875,-148.05078125,251.8408203125,-209.830078125,18.3173828125,197.7197265625,-178.3056640625
10851.8603515625,-103.8203125,103.7900390625,42.0107421875,-191.5126953125,216.037109375,19.4140625,-665.7080078125
10748.0400390625,-0.0302734375,145.80078125,-149.501953125,24.5244140625,235.451171875,-646.2939453125,1219.3720703125
10748.009765625,145.7705078125,-3.701171875,-124.9775390625,259.9755859375,-410.8427734375,573.078125,-594.6689453125
10893.7802734375,142.0693359375,-128.6787109375,134.998046875,-150.8671875,162.2353515625,-21.5908203125,-515.19921875
11035.849609375,13.390625,6.3193359375,-15.869140625,11.3681640625,140.64453125,-536.7900390625,1108.8291015625
11049.240234375,19.7099609375,-9.5498046875,-4.5009765625,152.0126953125,-396.1455078125,572.0390625,-439.51171875
11068.9501953125,10.16015625,-14.05078125,147.51171875,-244.1328125,175.8935546875,132.52734375,-687.2421875
11079.1103515625,-3.890625,133.4609375,-96.62109375,-68.2392578125,308.4208984375,-554.71484375,720.76171875
11075.2197265625,129.5703125,36.83984375,-164.8603515625,240.181640625,-246.2939453125,166.046875,122.1708984375
11204.7900390625,166.41015625,-128.0205078125,75.3212890625,-6.1123046875,-80.2470703125,288.2177734375,-826.2109375
11371.2001953125,38.3896484375,-52.69921875,69.208984375,-86.359375,207.970703125,-537.9931640625,1080.4169921875
11409.58984375,-14.3095703125,16.509765625,-17.150390625,121.611328125,-330.0224609375,542.423828125,-643.40625
11395.2802734375,2.2001953125,-0.640625,104.4609375,-208.4111328125,212.4013671875,-100.982421875,88.3564453125
11397.48046875,1.5595703125,103.8203125,-103.9501953125,3.990234375,111.4189453125,-12.6259765625,-732.8916015625
11399.0400390625,105.3798828125,-0.1298828125,-99.9599609375,115.4091796875,98.79296875,-745.517578125,1949.90625
11504.419921875,105.25,-100.08984375,15.44921875,214.2021484375,-646.724609375,1204.388671875,-1475.2646484375
11609.669921875,5.16015625,-84.640625,229.6513671875,-432.5224609375,557.6640625,-270.8759765625,-1019.7333984375
11614.830078125,-79.48046875,145.0107421875,-202.87109375,125.1416015625,286.7880859375,-1290.609375,3249.775390625
11535.349609375,65.5302734375,-57.8603515625,-77.7294921875,411.9296875,-1003.8212890625,1959.166015625,-3474.2763671875
11600.8798828125,7.669921875,-135.58984375,334.2001953125,-591.8916015625,955.3447265625,-1515.1103515625,2365.349609375
11608.5498046875,-127.919921875,198.6103515625,-257.69140625,363.453125,-559.765625,850.2392578125,-1213.64453125
11480.6298828125,70.6904296875,-59.0810546875,105.76171875,-196.3125,290.4736328125,-363.4052734375,613.9775390625
11551.3203125,11.609375,46.6806640625,-90.55078125,94.1611328125,-72.931640625,250.572265625,-1237.333984375
11562.9296875,58.2900390625,-43.8701171875,3.6103515625,21.2294921875,177.640625,-986.76171875,2993.06640625
11621.2197265625,14.419921875,-40.259765625,24.83984375,198.8701171875,-809.12109375,2006.3046875,-4037.1923828125
11635.6396484375,-25.83984375,-15.419921875,223.7099609375,-610.2509765625,1197.18359375,-2030.8876953125,3055.451171875
11609.7998046875,-41.259765625,208.2900390625,-386.541015625,586.9326171875,-833.7041015625,1024.5634765625,-735.9267578125
11568.5400390625,167.0302734375,-178.2509765625,200.3916015625,-246.771484375,190.859375,288.63671875,-1708.2998046875
11735.5703125,-11.220703125,22.140625,-46.3798828125,-55.912109375,479.49609375,-1419.6630859375,3018.4453125
11724.349609375,10.919921875,-24.2392578125,-102.2919921875,423.583984375,-940.1669921875,1598.7822265625,-2194.6630859375
11735.26953125,-13.3193359375,-126.53125,321.2919921875,-516.5830078125,658.615234375,-595.880859375,35.7841796875
11721.9501953125,-139.8505859375,194.7607421875,-195.291015625,142.0322265625,62.734375,-560.0966796875,1517.4306640625
11582.099609375,54.91015625,-0.5302734375,-53.2587890625,204.7666015625,-497.3623046875,957.333984375,-1667.7978515625
11637.009765625,54.3798828125,-53.7890625,151.5078125,-292.595703125,459.9716796875,-710.4638671875,1147.0498046875
11691.3896484375,0.5908203125,97.71875,-141.087890625,167.3759765625,-250.4921875,436.5859375,-690.857421875
11691.98046875,98.3095703125,-43.369140625,26.2880859375,-83.1162109375,186.09375,-254.271484375,272.720703125
11790.2900390625,54.9404296875,-17.0810546875,-56.828125,102.9775390625,-68.177734375,18.44921875,-203.9228515625
11845.23046875,37.859375,-73.9091796875,46.1494140625,34.7998046875,-49.728515625,-185.4736328125,885.0478515625
11883.08984375,-36.0498046875,-27.759765625,80.94921875,-14.9287109375,-235.2021484375,699.57421875,-1434.908203125
11847.0400390625,-63.8095703125,53.189453125,66.0205078125,-250.130859375,464.3720703125,-735.333984375,1303.435546875
11783.23046875,-10.6201171875,119.2099609375,-184.1103515625,214.2412109375,-270.9619140625,568.1015625,-1571.4091796875
11772.6103515625,108.58984375,-64.900390625,30.130859375,-56.720703125,297.1396484375,-1003.3076171875,2531.8544921875
11881.2001953125,43.689453125,-34.76953125,-26.58984375,240.4189453125,-706.16796875,1528.546875,-2840.0458984375
11924.8896484375,8.919921875,-61.359375,213.8291015625,-465.7490234375,822.37890625,-1311.4990234375,1884.1416015625
11933.8095703125,-52.439453125,152.4697265625,-251.919921875,356.6298828125,-489.1201171875,572.642578125,-469.8515625
11881.3701171875,100.0302734375,-99.4501953125,104.7099609375,-132.490234375,83.5224609375,102.791015625,-361.7470703125
11981.400390625,0.580078125,5.259765625,-27.7802734375,-48.9677734375,186.3134765625,-258.9560546875,163.39453125
11981.98046875,5.83984375,-22.5205078125,-76.748046875,137.345703125,-72.642578125,-95.5615234375,172.4677734375
11987.8203125,-16.6806640625,-99.2685546875,60.59765625,64.703125,-168.2041015625,76.90625,518.8291015625
11971.1396484375,-115.94921875,-38.6708984375,125.30078125,-103.5009765625,-91.2978515625,595.7353515625,-1745.6015625
11855.1904296875,-154.6201171875,86.6298828125,21.7998046875,-194.798828125,504.4375,-1149.8662109375,2576.4345703125
11700.5703125,-67.990234375,108.4296875,-172.9990234375,309.638671875,-645.4287109375,1426.568359375,-3140.875
11632.580078125,40.439453125,-64.5693359375,136.6396484375,-335.7900390625,781.1396484375,-1714.306640625,3659.517578125
11673.01953125,-24.1298828125,72.0703125,-199.150390625,445.349609375,-933.1669921875,1945.2109375,-3887.6494140625
11648.8896484375,47.9404296875,-127.080078125,246.19921875,-487.8173828125,1012.0439453125,-1942.4384765625,3142.791015625
11696.830078125,-79.1396484375,119.119140625,-241.6181640625,524.2265625,-930.39453125,1200.3525390625,-830.7607421875
11617.6904296875,39.9794921875,-122.4990234375,282.6083984375,-406.16796875,269.9580078125,369.591796875,-1749.453125
11657.669921875,-82.51953125,160.109375,-123.5595703125,-136.2099609375,639.5498046875,-1379.861328125,2327.3564453125
11575.150390625,77.58984375,36.5498046875,-259.76953125,503.33984375,-740.3115234375,947.4951171875,-1012.830078125
11652.740234375,114.1396484375,-223.2197265625,243.5703125,-236.9716796875,207.18359375,-65.3349609375,-331.736328125
11766.8798828125,-109.080078125,20.3505859375,6.5986328125,-29.7880859375,141.8486328125,-397.0712890625,744.95703125
11657.7998046875,-88.7294921875,26.94921875,-23.189453125,112.060546875,-255.22265625,347.8857421875,-257.3896484375
11569.0703125,-61.7802734375,3.759765625,88.87109375,-143.162109375,92.6630859375,90.49609375,-252.205078125
11507.2900390625,-58.0205078125,92.630859375,-54.291015625,-50.4990234375,183.1591796875,-161.708984375,-371.54296875
11449.26953125,34.6103515625,38.33984375,-104.7900390625,132.66015625,21.4501953125,-533.251953125,1578.2763671875
11483.8798828125,72.9501953125,-66.4501953125,27.8701171875,154.1103515625,-511.8017578125,1045.0244140625,-1800.447265625
11556.830078125,6.5,-38.580078125,181.98046875,-357.69140625,533.22265625,-755.4228515625,1313.9287109375
11563.330078125,-32.080078125,143.400390625,-175.7109375,175.53125,-222.2001953125,558.505859375,-1736.365234375
11531.25,111.3203125,-32.310546875,-0.1796875,-46.6689453125,336.3056640625,-1177.859375,3049.48828125
11642.5703125,79.009765625,-32.490234375,-46.8486328125,289.63671875,-841.5537109375,1871.62890625,-3695.4609375
11721.580078125,46.51953125,-79.3388671875,242.7880859375,-551.9169921875,1030.0751953125,-1823.83203125,3360.896484375
11768.099609375,-32.8193359375,163.44921875,-309.12890625,478.158203125,-793.7568359375,1537.064453125,-3101.900390625
11735.2802734375,130.6298828125,-145.6796875,169.029296875,-315.5986328125,743.3076171875,-1564.8359375,2770.1220703125
11865.91015625,-15.0498046875,23.349609375,-146.5693359375,427.708984375,-821.5283203125,1205.2861328125,-1354.4189453125
11850.8603515625,8.2998046875,-123.2197265625,281.1396484375,-393.8193359375,383.7578125,-149.1328125,-458.6796875
11859.16015625,-114.919921875,157.919921875,-112.6796875,-10.0615234375,234.625,-607.8125,1093.826171875
11744.240234375,43.0,45.240234375,-122.7412109375,224.5634765625,-373.1875,486.013671875,-282.5126953125
11787.240234375,88.240234375,-77.5009765625,101.822265625,-148.6240234375,112.826171875,203.5009765625,-1268.4267578125
11875.48046875,10.7392578125,24.3212890625,-46.8017578125,-35.7978515625,316.3271484375,-1064.92578125,2966.5439453125
11886.2197265625,35.060546875,-22.48046875,-82.599609375,280.529296875,-748.5986328125,1901.6181640625,-4359.80859375
11921.2802734375,12.580078125,-105.080078125,197.9296875,-468.0693359375,1153.01953125,-2458.1904296875,4580.201171875
11933.8603515625,-92.5,92.849609375,-270.1396484375,684.9501953125,-1305.1708984375,2122.0107421875,-3336.5771484375
11841.3603515625,0.349609375,-177.2900390625,414.810546875,-620.220703125,816.83984375,-1214.56640625,2348.716796875
11841.7099609375,-176.9404296875,237.5205078125,-205.41015625,196.619140625,-397.7265625,1134.150390625,-2941.9267578125
11664.76953125,60.580078125,32.1103515625,-8.791015625,-201.107421875,736.423828125,-1807.7763671875,3703.8818359375
11725.349609375,92.6904296875,23.3193359375,-209.8984375,535.31640625,-1071.3525390625,1896.10546875,-2987.552734375
11818.0400390625,116.009765625,-186.5791015625,325.41796875,-536.0361328125,824.7529296875,-1091.447265625,1053.6376953125
11934.0498046875,-70.5693359375,138.8388671875,-210.6181640625,288.716796875,-266.6943359375,-37.8095703125,784.4853515625
11863.48046875,68.26953125,-71.779296875,78.0986328125,22.0224609375,-304.50390625,746.67578125,-1284.048828125
11931.75,-3.509765625,6.3193359375,100.12109375,-282.4814453125,442.171875,-537.373046875,709.8466796875
11928.240234375,2.8095703125,106.4404296875,-182.3603515625,159.6904296875,-95.201171875,172.4736328125,-776.259765625
11931.0498046875,109.25,-75.919921875,-22.669921875,64.4892578125,77.2724609375,-603.7861328125,1933.5126953125
12040.2998046875,33.330078125,-98.58984375,41.8193359375,141.76171875,-526.513671875,1329.7265625,-3062.869140625
12073.6298828125,-65.259765625,-56.7705078125,183.5810546875,-384.751953125,803.212890625,-1733.142578125,3600.0380859375
12008.3701171875,-122.0302734375,126.810546875,-201.1708984375,418.4609375,-929.9296875,1866.8955078125,-3216.806640625
11886.33984375,4.7802734375,-74.3603515625,217.2900390625,-511.46875,936.9658203125,-1349.9111328125,1440.8759765625
11891.1201171875,-69.580078125,142.9296875,-294.1787109375,425.4970703125,-412.9453125,90.96484375,716.9921875
11821.5400390625,73.349609375,-151.2490234375,131.318359375,12.5517578125,-321.98046875,807.95703125,-1510.6513671875
11894.8896484375,-77.8994140625,-19.9306640625,143.8701171875,-309.4287109375,485.9765625,-702.6943359375,1136.4033203125
11816.990234375,-97.830078125,123.939453125,-165.55859375,176.5478515625,-216.7177734375,433.708984375,-1042.7314453125
11719.16015625,26.109375,-41.619140625,10.9892578125,-40.169921875,216.9912109375,-609.0224609375,1279.0810546875
11745.26953125,-15.509765625,-30.6298828125,-29.1806640625,176.8212890625,-392.03125,670.05859375,-1138.8291015625
11729.759765625,-46.1396484375,-59.810546875,147.640625,-215.2099609375,278.02734375,-468.7705078125,1291.515625
11683.6201171875,-105.9501953125,87.830078125,-67.5693359375,62.8173828125,-190.7431640625,822.7451171875,-2735.421875
11577.669921875,-18.1201171875,20.2607421875,-4.751953125,-127.92578125,632.001953125,-1912.6767578125,4452.8525390625
11559.5498046875,2.140625,15.5087890625,-132.677734375,504.076171875,-1280.6748046875,2540.17578125,-4187.263671875
11561.6904296875,17.6494140625,-117.1689453125,371.3984375,-776.5986328125,1259.5009765625,-1647.087890625,1683.6533203125
11579.33984375,-99.51953125,254.2294921875,-405.2001953125,482.90234375,-387.5869140625,36.5654296875,613.75
11479.8203125,154.7099609375,-150.970703125,77.7021484375,95.3154296875,-351.021484375,650.3154296875,-891.5673828125
11634.5302734375,3.7392578125,-73.2685546875,173.017578125,-255.7060546875,299.2939453125,-241.251953125,-189.7880859375
11638.26953125,-69.529296875,99.7490234375,-82.6884765625,43.587890625,58.0419921875,-431.0400390625,1547.724609375
11568.740234375,30.2197265625,17.060546875,-39.1005859375,101.6298828125,-372.998046875,1116.6845703125,-2617.8779296875
11598.9599609375,47.2802734375,-22.0400390625,62.529296875,-271.3681640625,743.6865234375,-1501.193359375,2285.0458984375
11646.240234375,25.240234375,40.4892578125,-208.8388671875,472.318359375,-757.5068359375,783.8525390625,-47.40234375
11671.48046875,65.7294921875,-168.349609375,263.4794921875,-285.1884765625,26.345703125,736.4501953125,-2298.0615234375
11737.2099609375,-102.6201171875,95.1298828125,-21.708984375,-258.8427734375,762.7958984375,-1561.611328125,2997.4404296875
11634.58984375,-7.490234375,73.4208984375,-280.5517578125,503.953125,-798.8154296875,1435.8291015625,-2850.744140625
11627.099609375,65.9306640625,-207.130859375,223.4013671875,-294.8623046875,637.013671875,-1414.9150390625,2507.1943359375
