Derivative_0,Derivative_1,Derivative_2,Derivative_3,Derivative_4,Derivative_5,Derivative_6,Derivative_7,Derivative_8,Derivative_9
3282.27001953125,-3.080078125,11.14013671875,0.4599609375,16.239990234375,43.679931640625,40.409912109375,64.719970703125,55.909912109375,37.60009765625
3302.969970703125,20.699951171875,17.619873046875,31.840087890625,21.159912109375,36.93994140625,64.3798828125,61.10986328125,85.419921875,76.60986328125
3323.659912109375,20.68994140625,41.389892578125,38.309814453125,52.530029296875,41.849853515625,57.6298828125,85.06982421875,81.7998046875,106.10986328125
3321.030029296875,-2.6298828125,18.06005859375,38.760009765625,35.679931640625,49.900146484375,39.219970703125,55.0,82.43994140625,79.169921875
3330.02001953125,8.989990234375,6.360107421875,27.050048828125,47.75,44.669921875,58.89013671875,48.2099609375,63.989990234375,91.429931640625
3315.77001953125,-14.25,-5.260009765625,-7.889892578125,12.800048828125,33.5,30.419921875,44.64013671875,33.9599609375,49.739990234375
3333.10009765625,17.330078125,3.080078125,12.070068359375,9.440185546875,30.130126953125,50.830078125,47.75,61.97021484375,51.2900390625
3247.159912109375,-85.940185546875,-68.610107421875,-82.860107421875,-73.8701171875,-76.5,-55.81005859375,-35.110107421875,-38.190185546875,-23.969970703125
3255.35009765625,8.190185546875,-77.75,-60.419921875,-74.669921875,-65.679931640625,-68.309814453125,-47.619873046875,-26.919921875,-30.0
3289.4599609375,34.10986328125,42.300048828125,-43.64013671875,-26.31005859375,-40.56005859375,-31.570068359375,-34.199951171875,-13.510009765625,7.18994140625
3256.449951171875,-33.010009765625,1.099853515625,9.2900390625,-76.650146484375,-59.320068359375,-73.570068359375,-64.580078125,-67.2099609375,-46.52001953125
3282.330078125,25.880126953125,-7.1298828125,26.97998046875,35.170166015625,-50.77001953125,-33.43994140625,-47.68994140625,-38.699951171875,-41.329833984375
3235.659912109375,-46.670166015625,-20.7900390625,-53.800048828125,-19.690185546875,-11.5,-97.440185546875,-80.110107421875,-94.360107421875,-85.3701171875
3280.610107421875,44.9501953125,-1.719970703125,24.16015625,-8.849853515625,25.260009765625,33.4501953125,-52.489990234375,-35.159912109375,-49.409912109375
3324.909912109375,44.2998046875,89.25,42.579833984375,68.4599609375,35.449951171875,69.559814453125,77.75,-8.190185546875,9.139892578125
3344.919921875,20.010009765625,64.309814453125,109.260009765625,62.58984375,88.469970703125,55.4599609375,89.56982421875,97.760009765625,11.81982421875
3335.5400390625,-9.3798828125,10.630126953125,54.929931640625,99.880126953125,53.2099609375,79.090087890625,46.080078125,80.18994140625,88.380126953125
3318.280029296875,-17.260009765625,-26.639892578125,-6.6298828125,37.669921875,82.6201171875,35.949951171875,61.830078125,28.820068359375,62.929931640625
3365.8701171875,47.590087890625,30.330078125,20.9501953125,40.960205078125,85.260009765625,130.210205078125,83.5400390625,109.420166015625,76.41015625
3370.5,4.6298828125,52.219970703125,34.9599609375,25.580078125,45.590087890625,89.889892578125,134.840087890625,88.169921875,114.050048828125
3365.89990234375,-4.60009765625,0.02978515625,47.619873046875,30.35986328125,20.97998046875,40.989990234375,85.289794921875,130.239990234375,83.56982421875
3378.080078125,12.18017578125,7.580078125,12.2099609375,59.800048828125,42.5400390625,33.16015625,53.170166015625,97.469970703125,142.420166015625
3369.0400390625,-9.0400390625,3.14013671875,-1.4599609375,3.169921875,50.760009765625,33.5,24.1201171875,44.130126953125,88.429931640625
3380.389892578125,11.349853515625,2.309814453125,14.489990234375,9.889892578125,14.519775390625,62.10986328125,44.849853515625,35.469970703125,55.47998046875
3380.449951171875,0.06005859375,11.409912109375,2.369873046875,14.550048828125,9.949951171875,14.579833984375,62.169921875,44.909912109375,35.530029296875
3360.5,-19.949951171875,-19.889892578125,-8.5400390625,-17.580078125,-5.39990234375,-10.0,-5.3701171875,42.219970703125,24.9599609375
3257.610107421875,-102.889892578125,-122.83984375,-122.77978515625,-111.429931640625,-120.469970703125,-108.289794921875,-112.889892578125,-108.260009765625,-60.669921875
3238.93994140625,-18.670166015625,-121.56005859375,-141.510009765625,-141.449951171875,-130.10009765625,-139.14013671875,-126.9599609375,-131.56005859375,-126.93017578125
3139.89990234375,-99.0400390625,-117.710205078125,-220.60009765625,-240.550048828125,-240.489990234375,-229.14013671875,-238.18017578125,-226.0,-230.60009765625
3062.5400390625,-77.35986328125,-176.39990234375,-195.070068359375,-297.9599609375,-317.909912109375,-317.849853515625,-306.5,-315.5400390625,-303.35986328125
2916.89990234375,-145.64013671875,-223.0,-322.0400390625,-340.710205078125,-443.60009765625,-463.550048828125,-463.489990234375,-452.14013671875,-461.18017578125
2974.280029296875,57.380126953125,-88.260009765625,-165.619873046875,-264.659912109375,-283.330078125,-386.219970703125,-406.169921875,-406.10986328125,-394.760009765625
3096.4599609375,122.179931640625,179.56005859375,33.919921875,-43.43994140625,-142.47998046875,-161.150146484375,-264.0400390625,-283.989990234375,-283.929931640625
3045.75,-50.7099609375,71.469970703125,128.85009765625,-16.7900390625,-94.14990234375,-193.18994140625,-211.860107421875,-314.75,-334.699951171875
3075.699951171875,29.949951171875,-20.760009765625,101.419921875,158.800048828125,13.159912109375,-64.199951171875,-163.239990234375,-181.91015625,-284.800048828125
2954.199951171875,-121.5,-91.550048828125,-142.260009765625,-20.080078125,37.300048828125,-108.340087890625,-185.699951171875,-284.739990234375,-303.41015625
2863.889892578125,-90.31005859375,-211.81005859375,-181.860107421875,-232.570068359375,-110.39013671875,-53.010009765625,-198.650146484375,-276.010009765625,-375.050048828125
