,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,relative_change_accuracies,relative_change_errs,mean_relative_change_accuracies,mean_relative_change_errs,value_accuracies,value_errs,mean_value_accuracies,mean_value_errs
0,0,0,0,0.0,0.0,0.0,0.0,3.469110668056638e-17,6.528854815843883e-17,3.469110668056638e-17,6.528854815843883e-17
1,1,1,1,0.0048301967331603,0.0049706500470444,0.0024150983665801,0.0024853250235222,0.0048428919810579,0.0050402693666948,0.0024214459905289826,0.0025201346833474466
2,2,2,2,0.0096603934663207,0.0099413000940889,0.0048301967331603,0.0049706500470444,0.0097471343834031,0.0101955842441624,0.004863342121487036,0.005078617870285795
3,3,3,3,0.0289373598012388,0.0295916757447442,0.01085698750018,0.0111259064714694,0.0291005851797196,0.0301501894110714,0.010922652886045176,0.01134651075548222
4,4,4,4,0.0578606146218732,0.061470136935759,0.0202577129245186,0.0211947525643273,0.0583670900101405,0.0627773040655493,0.020411540310864257,0.021632669417495653
5,5,5,5,0.0777773901302036,0.0707485913713915,0.0298443257921328,0.029453725698838,0.0780710377788197,0.0716355591744642,0.0300214565555235,0.029966484376990413
6,6,6,6,0.0861092715668928,0.0682323167240413,0.0378821751885271,0.0349935244167242,0.0864987943028477,0.0691962075503661,0.038089647662284114,0.03557073054461552
7,7,7,7,0.0883223291562013,0.0721178368984846,0.0441871944344863,0.0396340634769442,0.0886520528715517,0.0727985123923127,0.04440994831344257,0.04022420327557767
8,8,8,8,0.1054803805026674,0.0936056040684556,0.050997548442062,0.0456309013204455,0.1057308636327163,0.0941176907458368,0.051223383348917434,0.04621236855005092
9,9,9,9,0.1191317037706718,0.1034385383603908,0.057810963974923,0.05141166502444,0.1197297534022026,0.1046479553107345,0.058074020354245956,0.05205592722611928
10,10,10,10,0.1234504927075764,0.1047376795291915,0.0637781938597097,0.056259484524872,0.1242921463770971,0.1070747119425438,0.06409384999268698,0.05705763492761242
11,11,11,11,0.1266675984307909,0.1057121866886898,0.0690189775739664,0.0603805430385235,0.1279843015541893,0.1106893343082754,0.06941805428947885,0.06152694320933435
