,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,relative_change_accuracies,relative_change_errs,mean_relative_change_accuracies,mean_relative_change_errs,value_accuracies,value_errs,mean_value_accuracies,mean_value_errs
0,0,0,0,0.0,0.0,0.0,0.0,3.022389568212557e-17,6.686990059220016e-17,3.022389568212557e-17,6.686990059220016e-17
1,1,1,1,0.0030756065996373,0.0029264908997561,0.0015378032998186,0.001463245449878,0.0030665162019924,0.0029051325422246,0.0015332581009962225,0.001452566271112377
2,2,2,2,0.0051459674285291,0.0076056322791723,0.0027405246760555,0.0035107077263095,0.0051848664263288,0.0081597203657373,0.0027504608761070946,0.0036882843026540455
3,3,3,3,0.0285146775074888,0.0361881388369427,0.0091840628839138,0.0116800655039678,0.0287112415825103,0.0376086316503432,0.009240656052707909,0.012168371139576351
4,4,4,4,0.044970765226845,0.0389343470786005,0.0163414033525,0.0171309218188943,0.0453117114561084,0.0413523883451777,0.016454867133388017,0.01800517458069662
5,5,5,5,0.054252052134884,0.0434403265225763,0.0226598448162307,0.0215158226028413,0.0544675253514823,0.0450331922080228,0.022790310169737076,0.022509844185250996
6,6,6,6,0.0838145819739788,0.0716201997788023,0.0313962358387661,0.0286735907708358,0.084142861406317,0.0735645457883573,0.03155496034639136,0.029803372985694767
7,7,7,7,0.0977859627713809,0.0865306499865807,0.039694951705343,0.0359057231728039,0.0981161040502772,0.0896501363865795,0.03987510330937709,0.037284218410805356
8,8,8,8,0.1054123409748926,0.0909031086656046,0.046996883846404,0.0420165437831151,0.1058507852898818,0.0944512005211025,0.047205734640544283,0.04363610531194948
9,9,9,9,0.1565434138066201,0.1175187743239734,0.0579515368424257,0.0495667668372009,0.1568361159957997,0.1225554575681647,0.05816877277606982,0.051528040537571006
10,10,10,10,0.1745570544887339,0.1281207727839132,0.0685520384466355,0.0567080401050838,0.1753228032268706,0.1352989359481227,0.06881913918068806,0.05914357648398481
11,11,11,11,0.1831279552202701,0.1293145313872258,0.078100031511105,0.0627585810452623,0.1828876676487619,0.1320342897386981,0.07832484988636089,0.06521780258854425
12,12,12,12,0.2389640061043104,0.1683917985722034,0.0904741834028901,0.0708842131627193,0.2395023737958969,0.1727354514146675,0.0907231209563252,0.0734883909597845
13,13,13,13,0.2575163235946647,0.1768315478306875,0.1024057648451597,0.0784518799247171,0.2578989289364733,0.1810329367050312,0.10266425009776435,0.08117014422730214
14,14,14,14,0.2662611352958003,0.1797901536715592,0.1133294562085357,0.0852077648411732,0.2655998035392743,0.1823214539286499,0.11352662032719835,0.08791356487405864
15,15,15,15,0.3287153321173753,0.2111519174101061,0.1267910734528382,0.0930792743767315,0.3271959949292394,0.2131636665928749,0.12688095623982593,0.09574169623148467
16,16,16,16,0.347872837702912,0.2171532579271807,0.1397958831146073,0.1003777439973462,0.3451954333063264,0.2173366120183083,0.13972298430256125,0.10289433833659195
17,17,17,17,0.3584093300627315,0.2228955017701869,0.1519410746117253,0.1071842860958373,0.3562833613426224,0.2251163019361542,0.15175411636034242,0.10968444742545652
18,18,18,18,0.4266564770734275,0.2571767652565339,0.1663997800044464,0.115078627104295,0.424711333912509,0.2626314046311048,0.1661202857051933,0.11773428727838536
19,19,19,19,0.4462040425153541,0.2650029422892281,0.1803899931299918,0.1225748428635417,0.4428965181406256,0.2683082303496497,0.1799590973269649,0.12526298443194858
