,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,relative_change_accuracies,relative_change_errs,mean_relative_change_accuracies,mean_relative_change_errs,value_accuracies,value_errs,mean_value_accuracies,mean_value_errs
0,0,0,0,0.0,0.0,0.0,0.0,1.095101687940361e-17,4.209017048367229e-17,1.095101687940361e-17,4.2090170483672294e-17
1,1,1,1,0.0075754685881993,0.0084425778596332,0.0037877342940996,0.0042212889298166,0.007636036730497,0.0087427977885032,0.0038180183652485127,0.00437139889425163
2,2,2,2,0.0106798203455678,0.0089937207785794,0.0060850963112557,0.0058120995460708,0.010735005464699,0.0092203612076786,0.006123680731732036,0.005987719665393961
3,3,3,3,0.017974405534187,0.0172847205921906,0.0090574236169885,0.0086802548076008,0.0181125697894131,0.0176976459483745,0.009120902996152307,0.008915201236139099
4,4,4,4,0.260120278602753,0.2310823077279776,0.0592699946141414,0.0531606653916761,0.2624901551011825,0.2356551839378202,0.05979475341715836,0.05426319777647533
5,5,5,5,2.178772105977264,1.92574210592697,0.4125203465079952,0.3652575721475585,2.2028710675844594,1.9678646720357584,0.41697413911170855,0.37319677681968916
6,6,6,6,2.181931593141135,1.9296806159487383,0.6652933817413008,0.58874657840487,2.2149118074710654,2.0122670530927014,0.6738223774487595,0.6073496734301196
7,7,7,7,2.1797080784674123,1.929393764524424,0.8545952188320647,0.7563274766698141,2.2162193289469503,2.0358447233733075,0.8666219963860333,0.785911554673018
8,8,8,8,2.201927571712867,1.942444984873776,1.0042988135965982,0.8881183109146988,2.242387637620534,2.068013325936888,1.0194848454120888,0.92836730703567
9,9,9,9,2.48745599515414,2.1086756612302167,1.1526145317523526,1.0101740459462507,2.5388079825484944,2.2674542847268486,1.1714171591257294,1.062276004804788
10,10,10,10,4.690368822530359,3.427651635227164,1.4742285581867167,1.2299447358808793,4.781908118506374,3.710994971973745,1.4996436099785155,1.3030686381837842
11,11,11,11,4.691190177087775,3.428354230119969,1.7423086930951384,1.41314552706747,4.783472633971328,3.7213339606111,1.7732960286445831,1.5045907483860603
12,12,12,12,4.690774978319639,3.426026465649663,1.9691137919585613,1.5679825223430233,4.772015923007429,3.7039461187256033,2.0039667897494176,1.6737719307198715
13,13,13,13,4.70822091308824,3.4377123903904523,2.1647643006106816,1.7015346557749826,4.801622824335519,3.787959448491316,2.2037993636484248,1.824785324846403
14,14,14,14,4.959182845724686,3.5696871704238027,2.3510588702849486,1.8260781567515705,5.050014676207731,3.916785264034991,2.3935470511523786,1.9642519874589757
15,15,15,15,6.857547295888699,4.616150319937461,2.632714396885183,2.0004576669506884,6.968162293012415,5.033859089702071,2.6794605037686305,2.156102431349169
16,16,16,16,6.856396643980364,4.61643112924567,2.881166293773135,2.1543384588503933,6.946994809297332,4.992246555330541,2.9304919335056128,2.3229344386421906
17,17,17,17,6.857195625197309,4.614925537081368,3.102056812185589,2.2910377409743363,6.973020563456868,5.050300721903656,3.1550768573917938,2.474454787712272
18,18,18,18,6.873832348756846,4.62237065665959,3.300571314110392,2.413739473378824,6.977408630742324,5.0252556001970365,3.356252213883927,2.6087074620535753
19,19,19,19,7.089239745213578,4.729080994016125,3.4900047356655515,2.529506549410688,7.185098127586475,5.09642109773223,3.5476945095690544,2.7330931438375083
20,20,20,20,8.716468775473833,5.589015802073522,3.738883975656422,2.675197466204157,8.83832623632825,6.040475659521266,3.7996293537004453,2.8905875493462583
21,21,21,21,8.717351142605422,5.588801895750644,3.9651779377904672,2.8076340311835426,8.845474433092168,6.068471917371099,4.02898594821825,3.035036838801933
22,22,22,22,8.716856850754146,5.588363338718685,4.171772673136714,2.9285353054242007,8.833983941621494,6.044034814964345,4.237898904453174,3.1658628377655162
23,23,23,23,8.72960659997826,5.593257492199904,4.361682420088445,3.0395653965398552,8.830060626142217,5.9999849081305525,4.429238976190217,3.2839512573640595
24,24,24,24,8.915413045295946,5.683332760057718,4.543831645096745,3.14531609108057,9.005813604992786,6.0737058693613175,4.61230196134232,3.39554144184395
25,25,25,25,10.304989713251356,6.383542615359062,4.765414647718076,3.2698632650912813,10.411481475526834,6.859086889561312,4.835347327272493,3.5287547282946177
26,26,26,26,10.302443743436438,6.3822312412551305,4.970489799411348,3.3851361530973496,10.39861333357216,6.826814521182683,5.041394216394703,3.6509050909941756
27,27,27,27,10.302167162573085,6.382403163801859,5.1609068480956966,3.492181403479653,10.39193785841217,6.788040602077961,5.232485060752471,3.762945644961454
28,28,28,28,10.313086209616376,6.385114956183803,5.338568205389513,3.5919377328832445,10.345882936138985,6.670645708954347,5.408809125420971,3.8632111644094844
29,29,29,29,10.4720575525584,6.462629841379276,5.509684516961809,3.687627469833112,10.527853985536485,6.789731052907313,5.579443954091489,3.9607618273594123
30,30,30,30,11.659765432849674,7.060833291073081,5.708074223925934,3.796440560840853,11.688736593195587,7.384622075119106,5.776517910191621,4.071208932125854
31,31,31,31,11.658180182081765,7.061074130549732,5.894015035118303,3.898460359894256,11.68320041534961,7.359707648839046,5.961101738477808,4.173974517023141
32,32,32,32,11.655923679782603,7.061286071018009,6.068618327380858,3.994303563261642,11.681470938156632,7.36799501988692,6.134446259680196,4.270763017109923
33,33,33,33,11.667327803113825,7.067136015620902,6.233286253137711,4.084680988331032,11.679089401594318,7.361111790959897,6.297523999148259,4.3616556281055106
34,34,34,34,11.804606627782588,7.132436093307581,6.3924668352704215,4.171759705616076,11.787327261518517,7.380142513794748,6.454375520930267,4.4478981105537745
