,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,relative_change_accuracies,relative_change_errs,mean_relative_change_accuracies,mean_relative_change_errs,value_accuracies,value_errs,mean_value_accuracies,mean_value_errs
0,0,0,0,0.0,0.0,0.0,0.0,5.5165971578507115e-18,2.7031144096358328e-17,5.516597157850711e-18,2.7031144096358328e-17
1,1,1,1,0.0036767053550589,0.0027257218278748,0.0018383526775294,0.0013628609139374,0.0036769052357961,0.0027226524315515,0.001838452617898056,0.001361326215775797
2,2,2,2,0.0129247515452739,0.0114391030522366,0.0055338189667776,0.0047216082933704,0.0129181111931259,0.0114328894874161,0.005531672142974027,0.004718513972989242
3,3,3,3,0.0405203876411253,0.0340766296484338,0.0142804611353645,0.0120603636321363,0.0404903242525049,0.0341109381203624,0.01427133517035675,0.012066620009832555
4,4,4,4,0.1075689549318512,0.0880579892208718,0.0329381598946619,0.0272598887498834,0.1075139231295684,0.0885793042955243,0.03291985276219909,0.027369156866970924
5,5,5,5,0.2256502372703334,0.1821069384333004,0.0650568394572738,0.0530677303637862,0.22566830217557,0.1831020301466393,0.06504459433109425,0.05332463574691567
6,6,6,6,0.2257552374388719,0.1812728979409541,0.0880137534546449,0.0713827543033816,0.2257388814975097,0.1828487685335693,0.0880009210691536,0.07182808328786619
7,7,7,7,0.2418746242270723,0.1886310232239446,0.1072463623011984,0.086038787918452,0.2415994841988036,0.1900729037203493,0.10720074146035985,0.08660868584192659
8,8,8,8,0.2858887504794747,0.2144901595199467,0.1270955165432291,0.1003111625408403,0.2858591228975511,0.2167644552807648,0.1270516727311589,0.1010704380017975
9,9,9,9,0.3669322780903786,0.2677617530513551,0.151079192697944,0.1170562215918918,0.3662656543560226,0.269463007778946,0.15097307089364526,0.11790969497951236
10,10,10,10,0.4951440115028251,0.3522858659192561,0.1823578125892968,0.1384407347125613,0.493015263252203,0.3516328862636989,0.18206781565351413,0.13915725782352933
11,11,11,11,0.4958106368138369,0.352590342031621,0.2084788812746752,0.1562865353224829,0.4937691546722033,0.3517037406601188,0.2080429272384049,0.15686946472657845
12,12,12,12,0.5097121140951164,0.3546752760766863,0.2316506684147091,0.1715472076881908,0.5080035951217875,0.353490598108555,0.23111682476789586,0.17199416729442282
13,13,13,13,0.5423567454747192,0.3700324491331642,0.2538439596332812,0.1857247249342604,0.5406810441132132,0.3688945958272523,0.2532285547211328,0.18605848361819638
14,14,14,14,0.6005659245947347,0.4059212946636426,0.2769587572973782,0.2004044962495525,0.5983289939171658,0.4031643560006028,0.276235250667535,0.20053220844369013
15,15,15,15,0.6946706984305971,0.4690923816567737,0.3030657536182043,0.2171974890875038,0.6916007367733117,0.4649888387528482,0.30219559354914605,0.2170607478380125
16,16,16,16,0.6948009801412732,0.469660258884198,0.3261090022372084,0.2320482402520152,0.6909138886250846,0.4646963493825621,0.32506137561243653,0.23162754792886833
17,17,17,17,0.7031393920109061,0.4727234788935475,0.3470551350024138,0.2454190868432114,0.6995298969204427,0.4679250586357771,0.3458651823517702,0.2447551874125855
18,18,18,18,0.7268771144335818,0.4858579849990799,0.3670457654987911,0.2580737656935203,0.7224117406471707,0.4809892863299095,0.36568342226205447,0.2571885610398131
19,19,19,19,0.7719093485807291,0.5162336979421218,0.3872889446528879,0.2709817623059504,0.7673875661362011,0.5100467108015146,0.3857686294557618,0.26983146852789813
20,20,20,20,0.8415175113797523,0.5666138588530083,0.4089188764017862,0.2850594811891436,0.8381987247517528,0.5634223786346623,0.40731291970795186,0.2838119880567917
21,21,21,21,0.8405736548873018,0.5658359956946813,0.4285395481511279,0.2978220500303044,0.8377323949358282,0.5632188403223638,0.426877441309219,0.2965122995234086
22,22,22,22,0.8477927104715799,0.5675728360144248,0.4467679465128867,0.3095503450730923,0.8448722263128537,0.5658142096520893,0.44505112761372484,0.30822107822465555
23,23,23,23,0.8671507440805353,0.5797197190918942,0.4642838964115387,0.3208074023238757,0.8642981148843173,0.5768866561053455,0.46251975208333285,0.3194154773030176
24,24,24,24,0.902070286066799,0.6038593786310769,0.4817953519977491,0.3321294813761637,0.8994737645102963,0.6065627242962767,0.47999791258041136,0.330901367182748
25,25,25,25,0.9598487948699068,0.6457809268246957,0.5001820228774475,0.3441929985087996,0.957807736860084,0.6543098001448456,0.49837521351424496,0.3433401530659056
26,26,26,26,0.959595376671015,0.6450615885908668,0.5171973322772092,0.3553362796229503,0.956984331696552,0.653089976656991,0.5153607364098859,0.3548123687544643
27,27,27,27,0.9637485930282418,0.6492058067527274,0.5331455915897462,0.3658316198775851,0.9589080772307986,0.6556296376519621,0.5312017128677756,0.3655558426436607
28,28,28,28,0.9773518718853204,0.6582348762859355,0.5484630495309728,0.3759144907882178,0.9727795017245846,0.6688932017492659,0.5464285331731829,0.3760157515783367
29,29,29,29,1.005155798226094,0.6827976375629353,0.5636861411541435,0.3861439290140417,1.0003381127935795,0.6928650970575337,0.5615588524938627,0.38657739642764327
