,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,relative_change_accuracies,relative_change_errs,mean_relative_change_accuracies,mean_relative_change_errs,value_accuracies,value_errs,mean_value_accuracies,mean_value_errs
0,0,0,0,0.0,0.0,0.0,0.0,3.0794444130576956e-17,6.680280113547921e-17,3.079444413057696e-17,6.680280113547922e-17
1,1,1,1,0.003796148130506,0.0043271085430017,0.001898074065253,0.0021635542715008,0.0037790606404971,0.0042277918448863,0.00188953032024861,0.0021138959224432157
2,2,2,2,0.0060259621400156,0.0076817865246564,0.0032740367568405,0.0040029650225527,0.0061091447737409,0.0081349470038701,0.00329606847141271,0.004120912949585511
3,3,3,3,0.0106253962303943,0.0108596791578251,0.005111876625229,0.0057171435563708,0.0106209914412755,0.0106588327144836,0.005127299213878421,0.005755392890810043
4,4,4,4,0.0993367251507084,0.1049169361303599,0.0239568463303248,0.0255571020711686,0.0994250969779648,0.1069579528997887,0.023986858766695696,0.02599590489260578
5,5,5,5,0.1202900552407241,0.1095606528840685,0.0400123811487247,0.0395576938733186,0.1202659944682756,0.1114310467423909,0.04003338138362569,0.0402350952009033
6,6,6,6,0.1312911810124317,0.117648255306522,0.0530522097006829,0.0507134883637762,0.1321231604751402,0.1239428443664883,0.0531890641109849,0.05219334508170116
7,7,7,7,0.1307362195225214,0.1105509967452145,0.0627627109284127,0.058193176911456,0.1307845929482802,0.1134002885798707,0.06288850521564682,0.05984421301897236
8,8,8,8,0.1429360907220832,0.1152995228888557,0.0716708642388205,0.0645383264645004,0.1433156298854337,0.1155880843852823,0.0718248524011787,0.06603797650411791
9,9,9,9,0.1537812712841151,0.1234448976662365,0.07988190494335,0.070428983584674,0.1531065411366393,0.1218126236384779,0.07995302127472474,0.07161544121755392
10,10,10,10,0.1581771346463059,0.124959004178318,0.0869996530981642,0.0753862581840962,0.157823509169163,0.1239042412212653,0.08703215653785551,0.0763689684906186
11,11,11,11,0.162913091014693,0.1268365182882462,0.0933257729245416,0.0796737798594421,0.1624062641375393,0.1255439352086035,0.09331333217116249,0.08046688238378401
12,12,12,12,0.2693967414623429,0.2266921052037049,0.1068696935812955,0.0909828818090007,0.2659772759398219,0.2201329397230197,0.10659517399952091,0.09121042525603291
13,13,13,13,0.2843352466206546,0.2366639020817627,0.1195458045126783,0.1013886689713409,0.280458366746579,0.228758379809887,0.11901397348145362,0.10103527915273679
14,14,14,14,0.2903025072732096,0.2394932052066442,0.1309295846967137,0.1105956380536944,0.2868677024156602,0.2316269946724512,0.13020422207706742,0.10974139352071774
15,15,15,15,0.297769589810525,0.2417809728068225,0.1413570850163269,0.1187947214757649,0.2943542884828252,0.2343953700404098,0.14046360122742726,0.1175322670531985
16,16,16,16,0.407760567051095,0.3447219302929526,0.1570278780771956,0.1320845572885407,0.4037920452164084,0.3371155424472936,0.15595350969736735,0.13044893031167468
17,17,17,17,0.4222576021137872,0.3533667183833862,0.1717628627458952,0.1443780106826988,0.4170879205372402,0.3447291401271865,0.17046097696624918,0.14235338641253645
18,18,18,18,0.425448539611877,0.3570403531415951,0.1851147404756837,0.1555707655489565,0.4204092087729293,0.3481741548697953,0.1836161470613376,0.1531860584366027
19,19,19,19,0.4306646705067363,0.3630799286732338,0.1973922369772363,0.1659462237051703,0.4254598149686043,0.3538141732853836,0.19570833045670094,0.16321746417904176
20,20,20,20,0.531545951950245,0.4598342760428391,0.2133043186426177,0.1799408928641069,0.524149195415072,0.4470314470592914,0.2113483716451948,0.17673241574476792
21,21,21,21,0.5420758092886527,0.4694396246592647,0.2282484773083466,0.1930999261275232,0.5346625281059935,0.4554615809853397,0.2260444696661402,0.189401923255703
22,22,22,22,0.5461748920817022,0.4708681385468527,0.2420713649071881,0.2051768049283636,0.5387932098171526,0.4572671600410746,0.2396422409770538,0.20104823789854523
23,23,23,23,0.5524415959844589,0.4776130260003633,0.2550034578687411,0.2165283141396969,0.5450411500059213,0.4638310362174851,0.2523671955199233,0.21199752116183437
24,24,24,24,0.6751558417052982,0.575725282776438,0.2718095532222034,0.2308961928851666,0.6691728103804606,0.5611930779920256,0.2690394201143448,0.22596534343504204
25,25,25,25,0.6892322293672818,0.5825294838784523,0.2878642715354756,0.2444205502310622,0.6834592648090851,0.568727089285101,0.28497864491029634,0.23914848750619816
26,26,26,26,0.6931590629617719,0.5844661158908968,0.3028751897364496,0.2570148304406857,0.6876727958717663,0.5714035836211515,0.2998932430940545,0.25145423180675197
27,27,27,27,0.6970102759563113,0.5856535993194025,0.3169514428157303,0.2687519293292113,0.6906704274996135,0.570965182652069,0.3138495711085388,0.2628653371940847
28,28,28,28,0.7794047713058526,0.6277892142574735,0.3328981093153897,0.2811325253612203,0.7707183235380302,0.6131899397507199,0.32960366601990054,0.2749454959029342
29,29,29,29,0.7867030014834632,0.6361966662189703,0.3480249390543255,0.2929679967231454,0.7778829121162438,0.6204165755249935,0.34454630755644533,0.28646119855700286
30,30,30,30,0.7893694606611509,0.6372272187383398,0.3622618591061586,0.3040731329171839,0.7809676414436031,0.6225212776311645,0.3586244151011923,0.2973018462690726
31,31,31,31,0.7973070327958441,0.6363489824432088,0.3758570207839612,0.3144567532148722,0.7883007407986543,0.6201046165956196,0.372051800279238,0.3073894328417772
32,32,32,32,0.8980498459147445,0.648946971031831,0.3916810457879244,0.3245928204214467,0.8947291602262706,0.6355105649656471,0.38789050815642084,0.3173324974515915
33,33,33,33,0.9081163909838884,0.6525392509305955,0.4068703206466292,0.3342383036717158,0.904300157616438,0.6386556015760292,0.40307902725818606,0.3267831769846632
34,34,34,34,0.9113580599226988,0.6537582872054903,0.4212842560545169,0.3433674460583951,0.9064642953848114,0.636958834089495,0.41746146349037533,0.3356453386162298
35,35,35,35,0.9140912706543348,0.6522486157188381,0.4349733397934008,0.3519474785489629,0.908315244914226,0.6334311541898864,0.43109629075214895,0.3439171668266091
