Date,Open,High,Low,Close,Adj Close,Volume
2021-04-15,43297.55078125,43787.859375,43297.55078125,43769.21875,43769.21875,0
2021-04-16,43769.21875,43944.328125,43710.01171875,43887.91015625,43887.91015625,0
2021-04-19,43887.91015625,43887.91015625,43443.9609375,43588.4609375,43588.4609375,0
2021-04-20,43588.4609375,43588.4609375,43000.01953125,43208.25,43208.25,0
2021-04-21,43208.25,43677.109375,43079.859375,43673.609375,43673.609375,0
2021-04-22,43673.609375,43854.23828125,43213.8984375,43342.23046875,43342.23046875,0
2021-04-23,43342.23046875,44013.8203125,43342.23046875,43875.28125,43875.28125,0
2021-04-26,43875.28125,44115.62109375,43875.28125,44050.03125,44050.03125,0
2021-04-27,44050.03125,44117.7109375,43951.26953125,44049.37890625,44049.37890625,0
2021-04-28,44049.37890625,44207.76953125,44003.1015625,44027.671875,44027.671875,0
2021-04-29,44027.671875,44386.08984375,43852.69140625,44220.94921875,44220.94921875,0
2021-04-30,44220.94921875,44220.94921875,43804.828125,43870.08984375,43870.08984375,0
2021-05-03,43870.08984375,44122.73828125,43870.08984375,43933.859375,43933.859375,0
2021-05-04,43933.859375,43933.859375,43165.21875,43559.6015625,43559.6015625,0
2021-05-05,43559.6015625,43782.01171875,43448.87890625,43513.76171875,43513.76171875,0
2021-05-06,43513.76171875,43732.01953125,43168.8984375,43723.921875,43723.921875,0
2021-05-07,43723.921875,44155.5390625,43723.921875,44085.0703125,44085.0703125,0
2021-05-10,44085.0703125,44085.0703125,43515.1015625,43515.1484375,43515.1484375,0
2021-05-11,43515.1484375,43515.1484375,42716.9296875,43219.05078125,43219.05078125,0
2021-05-12,43219.05078125,43219.05078125,42146.75,42208.5390625,42208.5390625,0
2021-05-13,42208.5390625,42869.96875,42208.5390625,42656.26953125,42656.26953125,0
2021-05-14,42656.26953125,43503.01953125,42656.26953125,43415.80078125,43415.80078125,0
2021-05-17,43415.80078125,43415.80078125,43067.69921875,43318.5703125,43318.5703125,0
2021-05-18,43318.5703125,43468.55078125,43015.23046875,43016.01953125,43016.01953125,0
2021-05-19,43016.01953125,43016.01953125,42293.921875,42865.51953125,42865.51953125,0
2021-05-20,42865.51953125,43465.21875,42865.51953125,43344.19140625,43344.19140625,0
2021-05-21,43344.19140625,43679.4609375,43282.7890625,43322.73828125,43322.73828125,0
2021-05-24,43322.73828125,43885.48046875,43322.73828125,43751.28125,43751.28125,0
2021-05-25,43751.28125,43942.76953125,43581.16015625,43619.73828125,43619.73828125,0
2021-05-26,43619.73828125,43875.53125,43619.73828125,43828.55078125,43828.55078125,0
2021-05-27,43828.55078125,44011.87890625,43828.55078125,43943.26953125,43943.26953125,0
2021-05-28,43943.26953125,44117.30078125,43943.26953125,43966.359375,43966.359375,0
2021-06-01,43966.359375,44266.37890625,43926.12890625,44015.46875,44015.46875,0
2021-06-02,44015.46875,44143.8203125,43970.8515625,44088.5,44088.5,0
2021-06-03,44088.5,44088.5,43587.0390625,43845.9609375,43845.9609375,0
2021-06-04,43845.9609375,44277.078125,43845.9609375,44239.75,44239.75,0
2021-06-07,44239.75,44332.98046875,44188.421875,44316.87109375,44316.87109375,0
2021-06-08,44316.87109375,44472.26171875,44146.01953125,44410.171875,44410.171875,0
2021-06-09,44410.171875,44513.578125,44280.80078125,44283.76171875,44283.76171875,0
2021-06-10,44283.76171875,44573.87890625,44245.3515625,44468.51953125,44468.51953125,0
2021-06-11,44468.51953125,44618.69140625,44437.98828125,44618.1484375,44618.1484375,0
2021-06-14,44618.1484375,44675.53125,44494.46875,44675.171875,44675.171875,0
2021-06-15,44675.171875,44676.8203125,44422.41015625,44535.80078125,44535.80078125,0
2021-06-16,44535.80078125,44551.05859375,44063.671875,44328.96875,44328.96875,0
2021-06-17,44328.96875,44420.69140625,44005.609375,44313.05859375,44313.05859375,0
2021-06-18,44313.05859375,44313.05859375,43746.640625,43762.78125,43762.78125,0
2021-06-21,43762.78125,44376.9609375,43762.78125,44359.2109375,44359.2109375,0
2021-06-22,44359.2109375,44687.98828125,44259.80859375,44595.44140625,44595.44140625,0
2021-06-23,44595.44140625,44741.4609375,44589.4609375,44592.4296875,44592.4296875,0
2021-06-24,44592.4296875,44930.6015625,44592.4296875,44886.5703125,44886.5703125,0
2021-06-25,44886.5703125,45091.328125,44886.5703125,45037.9609375,45037.9609375,0
2021-06-28,45037.9609375,45133.0,44932.73828125,45109.94140625,45109.94140625,0
2021-06-29,45109.94140625,45206.87109375,45043.01171875,45094.8984375,45094.8984375,0
2021-06-30,45094.8984375,45161.62890625,45029.03125,45113.859375,45113.859375,0
2021-07-01,45113.859375,45325.5703125,45113.859375,45313.76171875,45313.76171875,0
2021-07-02,45313.76171875,45594.19140625,45313.76171875,45563.390625,45563.390625,0
2021-07-06,45563.390625,45596.921875,45146.4609375,45453.08984375,45453.08984375,0
2021-07-07,45453.08984375,45595.87890625,45212.0703125,45502.78125,45502.78125,0
2021-07-08,45502.78125,45502.78125,44705.51953125,45112.80859375,45112.80859375,0
2021-07-09,45112.80859375,45701.01953125,45112.80859375,45684.890625,45684.890625,0
2021-07-12,45684.890625,45800.75,45612.96875,45789.390625,45789.390625,0
2021-07-13,45789.390625,45799.5390625,45494.5703125,45513.6015625,45513.6015625,0
2021-07-14,45513.6015625,45762.46875,45333.73828125,45410.73828125,45410.73828125,0
2021-07-15,45410.73828125,45410.73828125,45001.19921875,45247.48828125,45247.48828125,0
2021-07-16,45247.48828125,45431.75,44872.05078125,44920.28125,44920.28125,0
2021-07-19,44920.28125,44920.28125,43997.48046875,44271.94140625,44271.94140625,0
2021-07-20,44271.94140625,45192.6015625,44271.94140625,45045.0,45045.0,0
2021-07-21,45045.0,45469.078125,45045.0,45463.69140625,45463.69140625,0
2021-07-22,45463.69140625,45537.328125,45308.44140625,45491.5390625,45491.5390625,0
2021-07-23,45491.5390625,45970.80859375,45491.5390625,45940.78125,45940.78125,0
2021-07-26,45940.78125,46040.8203125,45897.609375,46039.640625,46039.640625,0
2021-07-27,46039.640625,46039.640625,45411.171875,45744.25,45744.25,0
2021-07-28,45744.25,45989.4609375,45668.01171875,45830.73828125,45830.73828125,0
2021-07-29,45830.73828125,46164.25,45830.73828125,46003.0,46003.0,0
2021-07-30,46003.0,46003.0,45651.26953125,45708.0,45708.0,0
2021-08-02,45708.0,45975.87109375,45617.48828125,45648.33984375,45648.33984375,0
2021-08-03,45648.33984375,45959.2109375,45425.03125,45957.96875,45957.96875,0
2021-08-04,45957.96875,45957.96875,45736.859375,45762.51171875,45762.51171875,0
2021-08-05,45762.51171875,46107.69921875,45762.51171875,46105.6796875,46105.6796875,0
2021-08-06,46105.6796875,46245.69140625,46053.87890625,46143.3515625,46143.3515625,0
2021-08-09,46143.3515625,46202.890625,46000.23828125,46125.26953125,46125.26953125,0
2021-08-10,46125.26953125,46251.51953125,46093.890625,46145.01171875,46145.01171875,0
2021-08-11,46145.01171875,46266.44140625,46062.0,46248.91015625,46248.91015625,0
2021-08-12,46248.91015625,46377.4296875,46111.5390625,46366.23046875,46366.23046875,0
2021-08-13,46366.23046875,46410.94140625,46319.7890625,46378.5703125,46378.5703125,0
2021-08-16,46378.5703125,46378.5703125,45970.5390625,46360.03125,46360.03125,0
2021-08-17,46360.03125,46360.03125,45668.6796875,45999.98046875,45999.98046875,0
2021-08-18,45999.98046875,46081.23828125,45534.828125,45556.48828125,45556.48828125,0
2021-08-19,45556.48828125,45658.19921875,45204.66015625,45498.26171875,45498.26171875,0
2021-08-20,45498.26171875,45929.37109375,45498.26171875,45908.66015625,45908.66015625,0
2021-08-23,45908.66015625,46468.01171875,45908.66015625,46381.828125,46381.828125,0
2021-08-24,46381.828125,46626.53125,46381.828125,46563.4609375,46563.4609375,0
2021-08-25,46563.4609375,46751.16015625,46546.73828125,46685.30078125,46685.30078125,0
2021-08-26,46685.30078125,46693.9296875,46364.19921875,46380.71875,46380.71875,0
2021-08-27,46380.71875,46918.80078125,46380.71875,46877.8984375,46877.8984375,0
2021-08-30,46877.8984375,47137.98828125,46877.8984375,47046.5703125,47046.5703125,0
2021-08-31,47046.5703125,47056.80859375,46899.7890625,46979.62890625,46979.62890625,0
2021-09-01,46979.62890625,47186.46875,46979.62890625,47044.69140625,47044.69140625,0
2021-09-02,47044.69140625,47277.19140625,47044.69140625,47208.421875,47208.421875,0
2021-09-03,47208.421875,47245.578125,47060.1015625,47198.26953125,47198.26953125,0
2021-09-07,47198.26953125,47198.26953125,46966.41015625,47011.30859375,47011.30859375,0
2021-09-08,47011.30859375,47011.30859375,46649.41015625,46859.1484375,46859.1484375,0
2021-09-09,46859.1484375,47057.69140625,46704.6484375,46705.4296875,46705.4296875,0
2021-09-10,46705.4296875,46982.73828125,46337.01953125,46344.48046875,46344.48046875,0
2021-09-13,46344.48046875,46660.16015625,46199.55078125,46420.76171875,46420.76171875,0
2021-09-14,46420.76171875,46582.5703125,46029.328125,46108.26953125,46108.26953125,0
2021-09-15,46108.26953125,46562.7109375,46048.25,46504.55078125,46504.55078125,0
2021-09-16,46504.55078125,46621.55859375,46184.109375,46491.26953125,46491.26953125,0
2021-09-17,46491.26953125,46496.87109375,46064.05859375,46143.7109375,46143.7109375,0
2021-09-20,46143.7109375,46143.7109375,44760.6015625,45304.0390625,45304.0390625,0
2021-09-21,45304.0390625,45708.69921875,45212.71875,45326.44921875,45326.44921875,0
2021-09-22,45326.44921875,45996.23046875,45326.44921875,45769.73046875,45769.73046875,0
2021-09-23,45769.73046875,46496.33984375,45769.73046875,46339.33984375,46339.33984375,0
2021-09-24,46339.33984375,46446.69921875,46144.3984375,46361.23046875,46361.23046875,0
2021-09-27,46361.23046875,46426.91015625,46171.94140625,46299.73046875,46299.73046875,0
2021-09-28,46299.73046875,46299.73046875,45272.41015625,45313.8203125,45313.8203125,0
2021-09-29,45313.8203125,45642.5,45294.30859375,45332.08984375,45332.08984375,0
2021-09-30,45332.08984375,45573.5703125,44846.83984375,44850.03125,44850.03125,0
2021-10-01,44850.03125,45549.0390625,44633.390625,45362.75,45362.75,0
2021-10-04,45362.75,45362.75,44527.87109375,44737.19921875,44737.19921875,0
2021-10-05,44737.19921875,45407.30859375,44737.19921875,45178.8515625,45178.8515625,0
2021-10-06,45178.8515625,45363.30859375,44611.1484375,45346.26171875,45346.26171875,0
2021-10-07,45346.26171875,46077.96875,45346.26171875,45785.421875,45785.421875,0
2021-10-08,45785.421875,45912.30859375,45624.53125,45654.55859375,45654.55859375,0
2021-10-11,45654.55859375,45916.48828125,45338.0,45339.1796875,45339.1796875,0
2021-10-12,45339.1796875,45540.19921875,45246.1015625,45332.55078125,45332.55078125,0
2021-10-13,45332.55078125,45606.390625,45157.37109375,45531.0,45531.0,0
2021-10-14,45531.0,46290.51171875,45531.0,46270.78125,46270.78125,0
2021-10-15,46270.78125,46627.01953125,46270.78125,46547.78125,46547.78125,0
2021-10-18,46547.78125,46755.37890625,46341.140625,46736.859375,46736.859375,0
2021-10-19,46736.859375,47088.390625,46736.859375,47059.9609375,47059.9609375,0
2021-10-20,47059.9609375,47285.12109375,47059.9609375,47235.51953125,47235.51953125,0
2021-10-21,47235.51953125,47411.48046875,47157.8515625,47398.16015625,47398.16015625,0
2021-10-22,47398.16015625,47458.21875,47053.78125,47281.859375,47281.859375,0
2021-10-25,47281.859375,47613.96875,47223.01953125,47548.05859375,47548.05859375,0
2021-10-26,47548.05859375,47873.26953125,47498.21875,47560.62109375,47560.62109375,0
2021-10-27,47560.62109375,47620.33984375,47186.421875,47186.421875,47186.421875,0
2021-10-28,47186.421875,47722.48046875,47186.421875,47717.640625,47717.640625,0
2021-10-29,47717.640625,47820.9296875,47463.8203125,47795.08984375,47795.08984375,0
2021-11-01,47795.08984375,48045.5,47777.2890625,48040.140625,48040.140625,0
2021-11-02,48040.140625,48131.1796875,47952.12890625,48111.80859375,48111.80859375,0
2021-11-03,48111.80859375,48547.73046875,48060.890625,48521.87109375,48521.87109375,0
2021-11-04,48521.87109375,48760.19140625,48505.46875,48671.359375,48671.359375,0
2021-11-05,48671.359375,49089.390625,48668.55859375,48868.23046875,48868.23046875,0
2021-11-08,48868.23046875,49076.0390625,48868.23046875,48951.71875,48951.71875,0
2021-11-09,48951.71875,49035.109375,48618.328125,48787.73046875,48787.73046875,0
2021-11-10,48787.73046875,48787.73046875,48081.1796875,48268.0703125,48268.0703125,0
2021-11-11,48268.0703125,48486.30078125,48268.0703125,48359.0703125,48359.0703125,0
2021-11-12,48359.0703125,48761.3515625,48359.0703125,48712.26953125,48712.26953125,0
2021-11-15,48712.26953125,48850.87109375,48567.3984375,48682.98046875,48682.98046875,0
2021-11-16,48712.26953125,49002.94921875,48641.640625,48886.58984375,48886.58984375,0
2021-11-17,48886.58984375,48886.58984375,48614.87109375,48677.66015625,48677.66015625,0
2021-11-18,48677.66015625,48804.48828125,48416.76953125,48717.44921875,48717.44921875,0
2021-11-19,48717.44921875,48819.23046875,48567.33984375,48593.6015625,48593.6015625,0
2021-11-22,48593.6015625,48984.6796875,48301.6015625,48302.44140625,48302.44140625,0
2021-11-23,48302.44140625,48467.0,47861.30859375,48300.05859375,48300.05859375,0
2021-11-24,48300.05859375,48487.80078125,47958.4609375,48467.62890625,48467.62890625,0
2021-11-26,48467.62890625,48467.62890625,47236.69140625,47377.6484375,47377.6484375,0
2021-11-29,47377.6484375,48103.6796875,47377.6484375,47884.890625,47884.890625,0
2021-11-30,47884.890625,47884.890625,46844.80859375,46936.078125,46936.078125,0
2021-12-01,46936.078125,47782.921875,46161.51171875,46175.5703125,46175.5703125,0
2021-12-02,46175.5703125,47081.48828125,46175.078125,46902.69921875,46902.69921875,0
2021-12-03,46902.69921875,47178.859375,45928.30859375,46360.94921875,46360.94921875,0
2021-12-06,46360.94921875,47133.37890625,46243.96875,46912.9296875,46912.9296875,0
2021-12-07,46912.9296875,48048.5390625,46912.9296875,47933.390625,47933.390625,0
2021-12-08,47933.390625,48194.6796875,47836.23046875,48151.55859375,48151.55859375,0
2021-12-09,48151.55859375,48151.55859375,47635.98828125,47636.12109375,47636.12109375,0
2021-12-10,47636.12109375,48051.5,47584.08984375,47962.05078125,47962.05078125,0
2021-12-13,47962.05078125,47962.05078125,47447.4609375,47487.98046875,47487.98046875,0
2021-12-14,47487.98046875,47487.98046875,46844.03125,47115.80859375,47115.80859375,0
2021-12-15,47115.80859375,47889.7109375,46794.19140625,47866.828125,47866.828125,0
2021-12-16,47866.828125,48083.640625,47142.62890625,47325.828125,47325.828125,0
2021-12-17,47325.828125,47442.5390625,46675.87109375,47028.3203125,47028.3203125,0
2021-12-20,47028.3203125,47028.3203125,46046.1796875,46439.51953125,46439.51953125,0
2021-12-21,46439.51953125,47404.5,46439.51953125,47392.1015625,47392.1015625,0
2021-12-22,47392.1015625,47849.140625,47347.890625,47844.53125,47844.53125,0
2021-12-23,47844.53125,48313.73046875,47844.53125,48171.1015625,48171.1015625,0
2021-12-27,48171.1015625,48768.73046875,48171.1015625,48767.390625,48767.390625,0
2021-12-28,48767.390625,48941.46875,48594.58984375,48642.83984375,48642.83984375,0
2021-12-29,48642.83984375,48767.80859375,48477.26171875,48677.2109375,48677.2109375,0
2021-12-30,48677.2109375,48894.80859375,48578.1796875,48607.94921875,48607.94921875,0
2021-12-31,48607.94921875,48701.80078125,48461.1484375,48461.16015625,48461.16015625,0
2022-01-03,48461.16015625,48789.37890625,48366.6015625,48789.359375,48789.359375,0
2022-01-04,48789.359375,48993.62109375,48422.109375,48660.75,48660.75,0
2022-01-05,48660.75,48662.5390625,47534.41015625,47534.62109375,47534.62109375,0
2022-01-06,47534.62109375,47860.71875,47182.37890625,47542.7890625,47542.7890625,0
2022-01-07,47542.7890625,47728.94921875,47168.359375,47321.140625,47321.140625,0
2022-01-10,47321.140625,47321.140625,46284.421875,47243.80078125,47243.80078125,0
2022-01-11,47243.80078125,47760.01171875,46967.55078125,47750.80078125,47750.80078125,0
2022-01-12,47750.80078125,48107.5,47595.171875,47807.05078125,47807.05078125,0
2022-01-13,47807.05078125,47994.98046875,46995.55078125,47079.62890625,47079.62890625,0
2022-01-14,47079.62890625,47126.94140625,46557.87890625,47103.44140625,47103.44140625,0
2022-01-18,47103.44140625,47103.44140625,46065.0703125,46141.1015625,46141.1015625,0
2022-01-19,46141.1015625,46498.140625,45656.37890625,45673.16015625,45673.16015625,0
2022-01-20,45673.16015625,46455.7890625,45097.921875,45142.140625,45142.140625,0
2022-01-21,45142.140625,45249.28125,44203.5390625,44219.80859375,44219.80859375,0
2022-01-24,44219.80859375,44523.19921875,42423.73046875,44455.171875,44455.171875,0
2022-01-25,44455.171875,44455.171875,43193.2890625,43843.05078125,43843.05078125,0
2022-01-26,43843.05078125,44855.25,43299.33984375,43695.9609375,43695.9609375,0
2022-01-27,43695.9609375,44460.1796875,43182.83984375,43340.6015625,43340.6015625,0
2022-01-28,43340.6015625,44406.328125,42969.609375,44400.4296875,44400.4296875,0
2022-01-31,44400.4296875,45420.44140625,44280.23828125,45416.46875,45416.46875,0
2022-02-01,45416.46875,45844.421875,45072.0703125,45807.6484375,45807.6484375,0
2022-02-02,45807.6484375,46110.28125,45609.2109375,46045.01953125,46045.01953125,0
2022-02-03,46045.01953125,46045.01953125,44831.1484375,44884.83984375,44884.83984375,0
2022-02-04,44884.83984375,45618.94921875,43559.859375,45244.28125,45244.28125,0
2022-02-07,45244.28125,45518.8515625,45017.41015625,45135.76171875,45135.76171875,0
2022-02-08,45135.76171875,45664.80078125,44945.05078125,45572.01171875,45572.01171875,0
2022-02-09,45572.01171875,46327.41015625,45572.01171875,46317.41015625,46317.41015625,0
2022-02-10,46317.41015625,46448.5390625,45316.19140625,45518.2109375,45518.2109375,0
2022-02-11,45518.2109375,45757.16015625,44478.05859375,44660.30078125,44660.30078125,0
2022-02-14,44660.30078125,44783.16015625,44149.19140625,44490.08984375,44490.08984375,0
2022-02-15,44490.08984375,45321.26171875,44490.08984375,45297.91015625,45297.91015625,0
2022-02-16,45297.91015625,45406.58984375,44846.3984375,45285.23046875,45285.23046875,0
2022-02-17,45285.23046875,45285.23046875,44194.5390625,44251.66015625,44251.66015625,0
2022-02-18,44251.66015625,44414.390625,43654.44921875,43866.55859375,43866.55859375,0
2022-02-22,43866.55859375,44006.01171875,42990.94921875,43354.48046875,43354.48046875,0
2022-02-23,43354.48046875,43737.7109375,42477.12890625,42509.4296875,42509.4296875,0
2022-02-24,42509.4296875,43364.6484375,41374.94921875,43300.80078125,43300.80078125,0
2022-02-25,43300.80078125,44263.48828125,43222.30859375,44260.12109375,44260.12109375,0
2022-02-28,44260.12109375,44431.921875,43683.859375,44259.2109375,44259.2109375,0
2022-03-01,44259.2109375,44311.48046875,43304.109375,43573.359375,43573.359375,0
2022-03-02,43573.359375,44502.66015625,43573.359375,44365.921875,44365.921875,0
2022-03-03,44365.921875,44597.1484375,43820.2890625,43996.140625,43996.140625,0
2022-03-04,43996.140625,43996.140625,43121.1796875,43535.76171875,43535.76171875,0
2022-03-07,43535.76171875,43660.3515625,42182.2109375,42188.21875,42188.21875,0
2022-03-08,42188.21875,43041.55078125,41822.80859375,41989.4296875,41989.4296875,0
2022-03-09,41989.4296875,43333.5,41989.4296875,43128.3515625,43128.3515625,0
2022-03-10,43128.3515625,43128.3515625,42424.55078125,42943.890625,42943.890625,0
2022-03-11,42943.890625,43258.80859375,42284.12109375,42305.62890625,42305.62890625,0
2022-03-14,42305.62890625,42639.609375,41733.6796875,41850.26953125,41850.26953125,0
2022-03-15,41850.26953125,42787.96875,41850.26953125,42718.7109375,42718.7109375,0
2022-03-16,42718.7109375,43807.8515625,42701.53125,43805.578125,43805.578125,0
2022-03-17,43805.578125,44427.46875,40095.94140625,44427.3984375,44427.3984375,0
2022-03-18,44427.3984375,45033.421875,44226.4609375,45009.6015625,45009.6015625,0
2022-03-21,45009.6015625,45189.578125,44559.01953125,44923.0390625,44923.0390625,0
2022-03-22,44923.0390625,45582.671875,44923.0390625,45491.23828125,45491.23828125,0
2022-03-23,45491.23828125,45491.23828125,44922.05859375,44925.078125,44925.078125,0
2022-03-24,44925.078125,45551.55078125,44925.078125,45551.30859375,45551.30859375,0
2022-03-25,45551.30859375,45744.3203125,45274.421875,45692.828125,45692.828125,0
2022-03-28,45692.828125,46022.640625,45397.109375,46022.33984375,46022.33984375,0
2022-03-29,46022.33984375,46793.6015625,46022.33984375,46717.1484375,46717.1484375,0
2022-03-30,46717.1484375,46717.1484375,46110.30859375,46320.4296875,46320.4296875,0
2022-03-31,46320.4296875,46337.890625,45606.671875,45606.671875,45606.671875,0
2022-04-01,45606.671875,45821.859375,45416.37109375,45803.7109375,45803.7109375,0
2022-04-04,45803.7109375,46216.37890625,45791.08984375,46209.7109375,46209.7109375,0
2022-04-05,46209.7109375,46267.75,45408.5703125,45507.01953125,45507.01953125,0
2022-04-06,45507.01953125,45507.01953125,44654.2890625,44968.359375,44968.359375,0
2022-04-07,44968.359375,45304.640625,44535.2890625,45090.5390625,45090.5390625,0
2022-04-08,45090.5390625,45283.16015625,44790.51171875,44927.3984375,44927.3984375,0
2022-04-11,44927.3984375,44927.3984375,44174.30078125,44211.69921875,44211.69921875,0
2022-04-12,44211.69921875,44905.78125,43968.1015625,44124.7890625,44124.7890625,0
2022-04-13,44124.7890625,44804.80078125,44101.140625,44732.46875,44732.46875,0
2022-04-14,44732.46875,44874.62109375,44170.46875,44180.8515625,44180.8515625,0
2022-04-18,44180.8515625,44282.7109375,43862.921875,44086.6015625,44086.6015625,0
2022-04-19,44086.6015625,45054.0,44086.6015625,44967.0390625,44967.0390625,0
2022-04-20,44967.0390625,45123.73828125,44686.05078125,44774.98046875,44774.98046875,0
2022-04-21,44774.98046875,45320.55859375,43914.48828125,44002.1484375,44002.1484375,0
2022-04-22,44002.1484375,44002.1484375,42779.73828125,42808.71875,42808.71875,0
2022-04-25,42808.71875,43104.359375,42147.578125,43089.58984375,43089.58984375,0
2022-04-26,43089.58984375,43089.58984375,41816.9296875,41817.359375,41817.359375,0
2022-04-27,41817.359375,42406.62109375,41659.03125,41857.33984375,41857.33984375,0
2022-04-28,41857.33984375,43088.80859375,41824.05078125,42878.28125,42878.28125,0
2022-04-29,42878.28125,42878.28125,41276.80859375,41343.96875,41343.96875,0
2022-05-02,41343.96875,41754.87890625,40693.3515625,41635.19140625,41635.19140625,0
2022-05-03,41635.19140625,42049.0703125,41537.83984375,41820.71875,41820.71875,0
2022-05-04,41820.71875,43118.0,41463.91015625,43050.55859375,43050.55859375,0
2022-05-05,43050.55859375,43050.55859375,41008.4609375,41423.51953125,41423.51953125,0
2022-05-06,41423.51953125,41466.8984375,40513.37109375,41057.4609375,41057.4609375,0
2022-05-09,41057.4609375,41057.4609375,39435.55078125,39586.5390625,39586.5390625,0
2022-05-10,39586.5390625,40376.01953125,39138.55078125,39634.16015625,39634.16015625,0
2022-05-11,39634.16015625,40131.80078125,38827.7109375,38889.9296875,38889.9296875,0
2022-05-12,38889.9296875,39325.55078125,38233.96875,38954.16015625,38954.16015625,0
2022-05-13,38954.16015625,40185.4296875,38954.16015625,40022.26953125,40022.26953125,0
2022-05-16,40022.26953125,40179.30859375,39629.5703125,39786.1484375,39786.1484375,0
2022-05-17,39786.1484375,40623.609375,39786.1484375,40617.6015625,40617.6015625,0
2022-05-18,40617.6015625,40617.6015625,38869.37890625,38983.37890625,38983.37890625,0
2022-05-19,38983.37890625,39285.62109375,38547.5703125,38840.73046875,38840.73046875,0
2022-05-20,38840.73046875,39264.23828125,37901.30078125,38831.6484375,38831.6484375,0
2022-05-23,38831.6484375,39582.98828125,38831.6484375,39496.3984375,39496.3984375,0
2022-05-24,39496.3984375,39496.3984375,38404.76171875,39035.2109375,39035.2109375,0
2022-05-25,39035.2109375,39720.140625,38888.75,39515.28125,39515.28125,0
2022-05-26,39515.28125,40527.21875,39515.28125,40347.96875,40347.96875,0
2022-05-27,40347.96875,41391.6484375,40347.96875,41391.26953125,41391.26953125,0
2022-05-31,41391.26953125,41436.69140625,40819.3203125,41084.8984375,41084.8984375,0
2022-06-01,41084.8984375,41428.51171875,40471.19921875,40780.25,40780.25,0
2022-06-02,40780.25,41622.859375,40607.5,41617.8984375,41617.8984375,0
2022-06-03,41617.8984375,41617.8984375,40829.94140625,40945.390625,40945.390625,0
2022-06-06,40945.390625,41525.7109375,40945.390625,41073.3203125,41073.3203125,0
2022-06-07,41073.3203125,41526.25,40646.2890625,41490.48828125,41490.48828125,0
2022-06-08,41490.48828125,41505.69140625,40958.1015625,41049.6796875,41049.6796875,0
2022-06-09,41049.6796875,41441.3984375,40051.01171875,40051.87109375,40051.87109375,0
2022-06-10,40051.87109375,40404.578125,38833.48046875,38860.5390625,38860.5390625,0
2022-06-13,38860.5390625,38860.5390625,37092.48828125,37236.6484375,37236.6484375,0
2022-06-14,37236.6484375,37539.44921875,36817.03125,37116.66015625,37116.66015625,0
2022-06-15,37116.66015625,38164.109375,37014.01953125,37692.23828125,37692.23828125,0
2022-06-16,37692.23828125,37692.23828125,36094.5,36357.76171875,36357.76171875,0
2022-06-17,36357.76171875,36831.671875,36127.23046875,36527.66015625,36527.66015625,0
2022-06-21,36527.66015625,37583.44140625,36527.66015625,37387.19140625,37387.19140625,0
2022-06-22,37387.19140625,37737.671875,36921.55859375,37327.83984375,37327.83984375,0
2022-06-23,37327.83984375,37822.05078125,37192.51171875,37752.87890625,37752.87890625,0
2022-06-24,37752.87890625,38935.19921875,37752.87890625,38930.578125,38930.578125,0
2022-06-27,38930.578125,39100.91015625,38696.578125,38822.078125,38822.078125,0
2022-06-28,38822.078125,39262.98828125,38016.55859375,38025.96875,38025.96875,0
2022-06-29,38025.96875,38117.37890625,37727.4609375,37929.46875,37929.46875,0
2022-06-30,37929.46875,37929.46875,37082.69921875,37564.23046875,37564.23046875,0
2022-07-01,37564.23046875,38035.66015625,37257.80859375,37997.76171875,37997.76171875,0
2022-07-05,37997.76171875,38171.859375,37165.109375,38167.73046875,38167.73046875,0
2022-07-06,38167.73046875,38472.30078125,37874.46875,38220.58984375,38220.58984375,0
2022-07-07,38220.58984375,38958.6484375,38220.58984375,38884.578125,38884.578125,0
2022-07-08,38884.578125,39062.76953125,38525.3984375,38850.4609375,38850.4609375,0
2022-07-11,38850.4609375,38850.4609375,38256.55859375,38325.4609375,38325.4609375,0
2022-07-12,38325.4609375,38529.5,37822.16015625,37994.78125,37994.78125,0
2022-07-13,37994.78125,38099.671875,37381.9609375,37848.03125,37848.03125,0
2022-07-14,37848.03125,37848.03125,37018.80859375,37673.46875,37673.46875,0
2022-07-15,37673.46875,38411.33984375,37673.46875,38411.30859375,38411.30859375,0
2022-07-18,38411.30859375,38857.55859375,38032.23828125,38146.359375,38146.359375,0
2022-07-19,38146.359375,39237.69921875,38146.359375,39216.609375,39216.609375,0
2022-07-20,39216.609375,39672.0,39112.48046875,39556.23828125,39556.23828125,0
2022-07-21,39556.23828125,39928.94921875,39212.33984375,39927.640625,39927.640625,0
2022-07-22,39927.640625,40058.73828125,39246.671875,39472.44140625,39472.44140625,0
2022-07-25,39472.44140625,39608.859375,39293.140625,39524.76953125,39524.76953125,0
2022-07-26,39524.76953125,39524.76953125,38925.87109375,39021.71875,39021.71875,0
2022-07-27,39021.71875,40204.62890625,39021.71875,40058.5,40058.5,0
2022-07-28,40058.5,40595.2109375,39722.71875,40557.76171875,40557.76171875,0
2022-07-29,40557.76171875,41211.359375,40557.76171875,41119.578125,41119.578125,0
2022-08-01,41119.578125,41283.46875,40747.6484375,41034.0703125,41034.0703125,0
2022-08-02,41034.0703125,41295.37109375,40700.44140625,40826.87890625,40826.87890625,0
2022-08-03,40826.87890625,41606.37890625,40826.87890625,41491.30078125,41491.30078125,0
