,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,relative_change_accuracies,relative_change_errs,mean_relative_change_accuracies,mean_relative_change_errs,value_accuracies,value_errs,mean_value_accuracies,mean_value_errs
0,0,0,0,0.0,0.0,0.0,0.0,2.2363741366707776e-17,5.843898092792396e-17,2.2363741366707776e-17,5.843898092792397e-17
1,1,1,1,0.005419804166823,0.0071752113032742,0.0027099020834115,0.0035876056516371,0.0053685767601656,0.0067028145414836,0.002684288380082813,0.003351407270741833
2,2,2,2,0.010839608333646,0.0143504226065485,0.005419804166823,0.0071752113032742,0.0107512144313604,0.0134885095754404,0.005373263730508687,0.006730441372308047
3,3,3,3,0.0343805165114417,0.0348170668091753,0.0126599822529777,0.0140856751797495,0.0345695938227006,0.0352703128734904,0.012672346253556671,0.013865409247603646
4,4,4,4,0.0692605626496958,0.0755701595740996,0.0239800983323213,0.0263825720586195,0.0691793549193758,0.0742252280319648,0.0239737479867205,0.025937373004475878
5,5,5,5,0.1124651695038044,0.1262362902685996,0.0387276101942351,0.0430248584269495,0.1122729531370037,0.1237293628274737,0.03869028217843438,0.04223603797497553
6,6,6,6,0.1314501151656288,0.1356463389483363,0.0519736823330057,0.0562564985014333,0.1305040722692819,0.1293613249170799,0.05180653790569832,0.05468250753813331
7,7,7,7,0.1362360662432886,0.1208809809671735,0.062506480321791,0.0643345588096509,0.1351657254395497,0.1168900891806852,0.06222643634742975,0.0624584552434523
8,8,8,8,0.1257581632517844,0.0969771996763742,0.0695344450917903,0.0679615189059535,0.1255260986824224,0.097914264156971,0.06925973216242894,0.06639798956717662
9,9,9,9,0.1103483256221496,0.1047498776434502,0.0736158331448262,0.0716403547797031,0.1098197021634377,0.1049683583170116,0.07331572916252982,0.07025502644216011
10,10,10,10,0.1322615871139098,0.1442364945753707,0.0789472653238338,0.0782400038520366,0.131705409217221,0.1446566977605135,0.07862388189477448,0.07701881474382861
11,11,11,11,0.1415190053721629,0.1545626682730949,0.0841615769945279,0.0846002258871247,0.1414768007988938,0.1568264723196676,0.08386162513678443,0.08366945287514853
12,12,12,12,0.138005285274453,0.1512146663748295,0.0883034007083683,0.0897244136169482,0.1371486551727868,0.1500718522052049,0.08796062744724614,0.08877732974669132
13,13,13,13,0.1370637724108638,0.1461222079680585,0.0917862844014037,0.0937528274991704,0.1356354465175649,0.1429713616828758,0.09136597166655462,0.09264833202784736
14,14,14,14,0.1569665413959722,0.1632437821682521,0.0961316348677083,0.0983855578104425,0.1555488277651291,0.1604133213199358,0.09564482873979292,0.09716599798065326
15,15,15,15,0.2091901513834809,0.2434074170936657,0.103197792149944,0.1074494240156439,0.2069511905909072,0.2385110920029649,0.10260147635548758,0.10600006635704774
16,16,16,16,0.2158470562174762,0.250788639586336,0.1098242194480342,0.1158811425786258,0.2135739132507464,0.246600793562788,0.10912926676109104,0.11427069736915012
17,17,17,17,0.2076516973627817,0.2380528549250354,0.1152590793321868,0.1226684599312041,0.2050735007168455,0.233418426498739,0.11445950198085517,0.12089001565412727
18,18,18,18,0.1907089912019582,0.2195238049888479,0.1192301273253327,0.1277661096710801,0.18874328833806,0.2158141224127116,0.11836917494702386,0.1258860212730001
19,19,19,19,0.2198214491082965,0.205154404269263,0.1242596934144808,0.1316355244009893,0.217262575093645,0.200952426572826,0.1233138449543549,0.12963934153799142
20,20,20,20,0.2716947331118202,0.2849293507394955,0.1312804095905446,0.1389352304171086,0.2688212093387032,0.280606491809224,0.1302427670678953,0.13682825345566915
21,21,21,21,0.2784524190089664,0.2944052453889109,0.1379700463822911,0.1460020492794632,0.2759126734923166,0.2897356337622572,0.13686412645082355,0.14377858892415044
22,22,22,22,0.2821139471156855,0.2904946514801126,0.1442371725011343,0.1522843363316654,0.2799863400468798,0.2867698725873503,0.1430868313897825,0.14999560125733305
23,23,23,23,0.2915690353499517,0.2871975409927525,0.150376000119835,0.1579057198592107,0.2912570923859663,0.2884608706658575,0.1492605922646235,0.15576498748268822
24,24,24,24,0.3176663677111239,0.3164601720666486,0.1570676148234866,0.1642478979475082,0.3180854962787157,0.3209874394980803,0.1560135884251872,0.1623738855633039
25,25,25,25,0.3714611334523433,0.4200505861048113,0.1653135193861349,0.1740864628766352,0.3733531208409422,0.4320861033997364,0.16437280121040854,0.1727474324031667
26,26,26,26,0.3772940197273339,0.4296935823052964,0.1731646490284015,0.1835533932258449,0.3787044213340727,0.4400706562865571,0.1723110093631368,0.182648292546996
27,27,27,27,0.3799549553754788,0.4247637589218644,0.1805500171122257,0.1921680491435599,0.3821772293329795,0.4404632412997819,0.17980623150491692,0.19185596928816692
28,28,28,28,0.3869336372013475,0.4163821314581446,0.187666693667023,0.1998995692233732,0.3899813905945148,0.4307962907026366,0.18705365078386857,0.2000952907162521
29,29,29,29,0.4060530951856896,0.4358589578612464,0.1949462403843119,0.2077648821779689,0.4090246259454322,0.4474129414388302,0.19445268328925402,0.20833921240700468
30,30,30,30,0.4472893703371378,0.5321372087952904,0.2030863413505321,0.2182285056172374,0.4499477356962648,0.5415884331952745,0.20269445917335113,0.2190891872711424
31,31,31,31,0.4518552734916698,0.5384283044643688,0.2108603704799426,0.2282347493312102,0.4521437100719233,0.5412211385867826,0.21048974826393152,0.22915581074975616
32,32,32,32,0.4562740967848935,0.5356362357372283,0.2182971500649411,0.2375499458889683,0.45677158855075,0.5396709929382671,0.21795283433322907,0.23856536172516557
33,33,33,33,0.4690420408181772,0.5216702502352011,0.2256719997929775,0.2459064254285634,0.4691897485941574,0.5251851104560499,0.2253421553409034,0.24699535433489744
34,34,34,34,0.5016439782579337,0.5216696152093466,0.2335569134634048,0.2537853737080143,0.5019119717153812,0.5300488242127573,0.23324415009445992,0.25508259633140773
