,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,relative_change_accuracies,relative_change_errs,mean_relative_change_accuracies,mean_relative_change_errs,value_accuracies,value_errs,mean_value_accuracies,mean_value_errs
0,0,0,0,0.0,0.0,0.0,0.0,6.298696102897681e-18,2.7562680132695747e-17,6.2986961028976805e-18,2.7562680132695744e-17
1,1,1,1,0.0056715609942846,0.0056835920648109,0.0028357804971423,0.0028417960324054,0.00565161184499,0.0056591336770494,0.0028258059224950086,0.002829566838524762
2,2,2,2,0.0114668772626892,0.0123869934890326,0.0057128127523246,0.0060235285179478,0.0114752476091856,0.0126119154932337,0.005708953151391892,0.00609034972342775
3,3,3,3,0.0109873703636405,0.0099311233259541,0.0070314521551536,0.0070004272199494,0.0109130405217367,0.0097357718119658,0.007009974993978118,0.007001705245562271
4,4,4,4,0.0211255559214023,0.0192489106187249,0.0098502729084033,0.0094501238997045,0.0210092074640485,0.0189302353434705,0.009809821487992209,0.00938741126514393
5,5,5,5,0.0236878282259806,0.0209191431046682,0.0121565321279995,0.0113616271005318,0.0235412748153493,0.0206100360445146,0.012098397042551728,0.011257848728372375
6,6,6,6,0.0320751011184786,0.0289837434528427,0.0150020419837823,0.0138790722937191,0.031908698929245,0.0288561609105218,0.014928440169222196,0.013771893325822298
7,7,7,7,0.0352915331530447,0.0324391881218259,0.0175382283799401,0.0161990867722324,0.0352934543668059,0.0329347263354708,0.01747406694392016,0.016167247452028362
8,8,8,8,0.0446368985002408,0.041159392298646,0.0205491917266401,0.018972454052945,0.0447457814752425,0.0421873925118281,0.020504257447400424,0.019058374680895003
9,9,9,9,0.0462175950325149,0.0379504005086656,0.0231160320572276,0.0208702486985171,0.0460852713969627,0.038196204034671,0.023062358842356655,0.02097215761627261
10,10,10,10,0.0548979060446702,0.0463244699710774,0.0260052933288133,0.0231842688142044,0.054866337191312,0.0475241289573236,0.025953629601352602,0.023385973192731793
11,11,11,11,0.057974696800731,0.0463392182884976,0.0286694102848064,0.0251138479370622,0.05784689739966,0.0473440145102885,0.028611401917878216,0.02538247663586152
12,12,12,12,0.0656892744858959,0.0537858017598373,0.0315170921464287,0.0273193828465064,0.0657464106764369,0.0553818044388131,0.03146794105315197,0.027690117236088573
13,13,13,13,0.0667980011079719,0.053506241941343,0.0340371570722532,0.0291898727818519,0.0665203877890156,0.053691602918391,0.033971687248570796,0.029547366213395897
14,14,14,14,0.0736278797575285,0.0608145397271136,0.0366765385846049,0.031298183911536,0.0731448952103805,0.0608657617338444,0.03658323444602477,0.03163525924809247
15,15,15,15,0.0765593165879645,0.0620717330123511,0.0391692122098149,0.0332215307303369,0.0756815716984077,0.0610518015458557,0.03902688052429871,0.033473793141702665
16,16,16,16,0.0859803212959024,0.0708979363082752,0.0419228068619377,0.0354377898819803,0.0848848459947779,0.0696440833451559,0.041724407904915134,0.03560145727131756
17,17,17,17,0.0869045337607632,0.0707186126663581,0.0444217916896502,0.0373978355922236,0.0857753623563647,0.0694381117908138,0.044171683152217894,0.037481271411289575
18,18,18,18,0.0951712116719514,0.079020411415171,0.0470928137939818,0.0395884974776418,0.0940030871483499,0.0777722607486044,0.04679438862569853,0.03960184979746404
19,19,19,19,0.0984336126911434,0.0803203185702128,0.0496598537388399,0.0416250885322704,0.0972640703501471,0.078859225647852,0.04931787271192095,0.041564718589983445
20,20,20,20,0.108988198332175,0.0893794839459139,0.0524850130051892,0.0438991073614915,0.1079625582124141,0.0884113622811988,0.05211047678337301,0.04379551114670799
21,21,21,21,0.1100941948076675,0.0898884302114948,0.0551036121780291,0.0459895311274008,0.1087194714775568,0.0880895736760135,0.054683612905835906,0.045808877625312786
22,22,22,22,0.1180869916257956,0.0976157694315744,0.0578420199801059,0.048234150184104,0.1163336946332089,0.0956714362000395,0.05736405124180865,0.04797681495464873
23,23,23,23,0.1202010182036599,0.0989198877386877,0.060440311572754,0.0503460559155449,0.1183085277541375,0.0966104393313919,0.05990340442982236,0.05000321597034637
24,24,24,24,0.1294221998491972,0.1062896619956989,0.0631995871038117,0.0525838001587511,0.1271743822934853,0.1037447606843565,0.06259424354436888,0.05215287775890677
25,25,25,25,0.1319488668359652,0.1088667806892289,0.065843790170433,0.0547485301791541,0.1298534616818459,0.106965753788593,0.06518113654965646,0.05426106529851009
26,26,26,26,0.1421259265172013,0.1178605000925469,0.0686690544795726,0.0570860105463168,0.1403346047090559,0.1175521051937887,0.06796459833333791,0.05660517788722411
27,27,27,27,0.1436021090526816,0.1182355213685605,0.0713452350000408,0.0592699216471112,0.141457695047865,0.1166137023306868,0.07058935178742817,0.05874833947449064
28,28,28,28,0.1530380655435367,0.126634035599432,0.074162229156713,0.0615928221282257,0.1502162347950763,0.1234978503352531,0.07333510637389878,0.06098108122831003
29,29,29,29,0.1560208982733806,0.1277529537588236,0.076890851460602,0.0637981598492457,0.1535702643802866,0.125258002899385,0.0760096116407784,0.06312364528401253
30,30,30,30,0.1645831894923078,0.1339495613390974,0.0797196365583989,0.0660611082844022,0.1623156126920961,0.132183682107254,0.0787936761908209,0.0653513884073429
31,31,31,31,0.1681053934515495,0.1356200749840022,0.0824816914613099,0.0682348259937647,0.1658467807011037,0.1341791909504387,0.08151408570676724,0.06750225723681465
32,32,32,32,0.1777426418223157,0.1446457115336195,0.0853683869267949,0.0705503073737603,0.1759159675298003,0.1444002091176836,0.08437474879231369,0.06983249820290159
33,33,33,33,0.1798125293396796,0.1460059403486083,0.0881461558212915,0.0727695906965499,0.1775383655903638,0.144807746649468,0.08711485516872694,0.07203765256897708
